algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 384,232.481763,131.046899,0.021220,1.074811,0.021220
Remote IBE-KEM 384,238.742789,137.338048,0.024836,1.280572,0.024836
Remote IBE-KEM 384,236.713245,135.510712,0.018932,1.315506,0.018932
Remote IBE-KEM 384,228.903098,127.585454,0.022280,1.209944,0.022280
Remote IBE-KEM 384,232.856988,131.081269,0.023131,1.317867,0.023131
Remote IBE-KEM 384,230.866343,129.389752,0.028911,1.355858,0.028911
Remote IBE-KEM 384,233.026264,131.824702,0.029248,1.246317,0.029248
Remote IBE-KEM 384,230.549744,129.314717,0.025061,1.442287,0.025061
Remote IBE-KEM 384,238.121940,136.643515,0.024972,1.365377,0.024972
Remote IBE-KEM 384,234.455706,132.855976,0.022027,1.037186,0.022027
Remote IBE-KEM 384,231.059649,129.788401,0.025572,1.204058,0.025572
Remote IBE-KEM 384,236.900527,135.548136,0.017593,1.198992,0.017593
Remote IBE-KEM 384,237.139009,135.886534,0.019319,1.232845,0.019319
Remote IBE-KEM 384,239.483800,138.024368,0.024580,1.191820,0.024580
Remote IBE-KEM 384,229.820553,128.067616,0.033414,1.179219,0.033414
Remote IBE-KEM 384,236.162604,134.107606,0.024234,1.026183,0.024234
Remote IBE-KEM 384,234.108861,133.058254,0.024614,1.326037,0.024614
Remote IBE-KEM 384,238.620604,136.661143,0.025112,1.182836,0.025112
Remote IBE-KEM 384,232.893727,131.504066,0.020927,1.342793,0.020927
Remote IBE-KEM 384,227.090896,125.959920,0.018808,1.168953,0.018808
Remote IBE-KEM 384,238.343030,136.857388,0.023580,1.239328,0.023580
Remote IBE-KEM 384,234.979811,133.204513,0.024675,1.370353,0.024675
Remote IBE-KEM 384,236.928719,135.712684,0.023449,1.349571,0.023449
Remote IBE-KEM 384,236.687561,135.381810,0.025124,1.163518,0.025124
Remote IBE-KEM 384,236.971403,135.460733,0.022742,1.190442,0.022742
Remote IBE-KEM 384,237.779388,136.294588,0.019537,1.208226,0.019537
Remote IBE-KEM 384,230.665225,128.826246,0.026201,1.212127,0.026201
Remote IBE-KEM 384,229.307094,128.572578,0.021921,1.259492,0.021921
Remote IBE-KEM 384,233.312961,131.852823,0.020692,1.244963,0.020692
Remote IBE-KEM 384,237.739804,135.842642,0.022947,1.257988,0.022947
Remote IBE-KEM 384,234.203816,132.740256,0.020631,1.138011,0.020631
Remote IBE-KEM 384,238.451177,136.931620,0.023134,1.171372,0.023134
Remote IBE-KEM 384,236.621594,135.461397,0.023381,1.139963,0.023381
Remote IBE-KEM 384,233.640393,132.068962,0.022636,1.160296,0.022636
Remote IBE-KEM 384,237.163266,135.687900,0.020402,1.170357,0.020402
Remote IBE-KEM 384,229.791875,128.542250,0.023395,1.291028,0.023395
Remote IBE-KEM 384,236.174988,134.963014,0.022511,1.289932,0.022511
Remote IBE-KEM 384,230.451669,129.143571,0.019162,1.095392,0.019162
Remote IBE-KEM 384,236.600156,135.489526,0.024770,1.312136,0.024770
Remote IBE-KEM 384,235.357848,134.018449,0.057662,1.257154,0.057662
Remote IBE-KEM 384,230.179307,128.853722,0.024565,1.268832,0.024565
Remote IBE-KEM 384,235.513281,133.972161,0.021763,1.302169,0.021763
Remote IBE-KEM 384,230.440143,128.513454,0.024843,1.073243,0.024843
Remote IBE-KEM 384,232.722741,131.218008,0.026180,1.277070,0.026180
Remote IBE-KEM 384,232.810821,131.429011,0.020133,1.311286,0.020133
Remote IBE-KEM 384,237.237083,135.930871,0.023193,1.287749,0.023193
Remote IBE-KEM 384,238.151978,136.645692,0.018632,1.060047,0.018632
Remote IBE-KEM 384,236.004134,134.563748,0.021328,1.230673,0.021328
Remote IBE-KEM 384,238.855637,136.731975,0.024919,1.327149,0.024919
Remote IBE-KEM 384,235.094832,133.408419,0.025234,1.211724,0.025234
Remote IBE-KEM 384,232.425857,130.936814,0.017658,1.174870,0.017658
Remote IBE-KEM 384,235.131933,133.210119,0.027987,1.293748,0.027987
Remote IBE-KEM 384,240.362295,138.688601,0.024611,1.481863,0.024611
Remote IBE-KEM 384,236.771891,135.269379,0.017905,1.153471,0.017905
Remote IBE-KEM 384,230.522955,128.832967,0.018523,1.364343,0.018523
Remote IBE-KEM 384,236.775310,135.345998,0.024615,1.193796,0.024615
Remote IBE-KEM 384,234.092800,132.413695,0.020886,1.415145,0.020886
Remote IBE-KEM 384,236.906521,135.420176,0.023625,1.210653,0.023625
Remote IBE-KEM 384,233.002006,131.699912,0.017413,1.253654,0.017413
Remote IBE-KEM 384,238.271007,136.537761,0.022947,1.219651,0.022947
Remote IBE-KEM 384,234.515154,132.936849,0.020505,1.356446,0.020505
Remote IBE-KEM 384,229.346477,128.207755,0.021258,1.207463,0.021258
Remote IBE-KEM 384,240.454514,139.087288,0.026062,1.361827,0.026062
Remote IBE-KEM 384,232.342280,130.915072,0.023736,1.330774,0.023736
Remote IBE-KEM 384,216.354696,114.985198,0.011162,1.238424,0.011162
Remote IBE-KEM 384,238.068174,137.384199,0.020067,1.183928,0.020067
Remote IBE-KEM 384,235.885222,134.469871,0.024323,1.273601,0.024323
Remote IBE-KEM 384,232.804974,130.852556,0.023408,1.301187,0.023408
Remote IBE-KEM 384,232.744920,130.746159,0.020175,1.342675,0.020175
Remote IBE-KEM 384,239.623892,138.245896,0.022274,1.413575,0.022274
Remote IBE-KEM 384,236.469716,135.076805,0.020708,1.198836,0.020708
Remote IBE-KEM 384,234.119060,132.697369,0.020672,1.261365,0.020672
Remote IBE-KEM 384,238.631236,137.190579,0.019739,1.297301,0.019739
Remote IBE-KEM 384,234.216969,132.972477,0.019015,1.418913,0.019015
Remote IBE-KEM 384,233.816759,132.443835,0.024945,1.217612,0.024945
