algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 384,238.737102,136.991568,0.025735,1.279183,0.025735
Remote IBE-KEM 384,237.523966,136.074616,0.024576,1.114449,0.024576
Remote IBE-KEM 384,236.157122,135.197268,0.022401,1.108625,0.022401
Remote IBE-KEM 384,239.902206,138.618361,0.024918,1.217447,0.024918
Remote IBE-KEM 384,238.610316,137.295325,0.025176,1.098795,0.025176
Remote IBE-KEM 384,233.279910,131.703171,0.019633,1.102338,0.019633
Remote IBE-KEM 384,240.637129,139.211174,0.037523,1.242846,0.037523
Remote IBE-KEM 384,232.207636,130.902572,0.019474,1.117722,0.019474
Remote IBE-KEM 384,241.387314,139.995242,0.020911,1.297179,0.020911
Remote IBE-KEM 384,234.765003,133.742190,0.024733,1.159639,0.024733
Remote IBE-KEM 384,239.268877,137.803302,0.021249,1.274523,0.021249
Remote IBE-KEM 384,238.533310,137.306044,0.020291,1.254664,0.020291
Remote IBE-KEM 384,240.017672,138.893699,0.020956,1.279338,0.020956
Remote IBE-KEM 384,231.960804,130.376182,0.026045,1.276467,0.026045
Remote IBE-KEM 384,238.988069,137.762327,0.025332,1.133552,0.025332
Remote IBE-KEM 384,241.171187,139.603660,0.024893,1.317988,0.024893
Remote IBE-KEM 384,234.585143,133.545464,0.021359,0.955459,0.021359
Remote IBE-KEM 384,239.556292,138.249968,0.021658,1.446283,0.021658
Remote IBE-KEM 384,234.634692,133.279192,0.020357,1.446954,0.020357
Remote IBE-KEM 384,233.105881,131.952985,0.019662,1.110519,0.019662
Remote IBE-KEM 384,239.487157,138.180692,0.021868,1.222376,0.021868
Remote IBE-KEM 384,239.767313,138.169654,0.019047,1.212984,0.019047
Remote IBE-KEM 384,233.405821,132.188684,0.019179,1.395888,0.019179
Remote IBE-KEM 384,239.906254,138.518662,0.031654,1.354439,0.031654
Remote IBE-KEM 384,234.636346,133.094198,0.024340,1.072899,0.024340
Remote IBE-KEM 384,237.268431,135.942139,0.021684,1.337737,0.021684
Remote IBE-KEM 384,237.196991,135.665867,0.032548,1.105122,0.032548
Remote IBE-KEM 384,235.961199,134.732468,0.026596,1.325884,0.026596
Remote IBE-KEM 384,240.420476,138.852392,0.020438,1.163924,0.020438
Remote IBE-KEM 384,236.743153,135.329049,0.024438,1.309580,0.024438
Remote IBE-KEM 384,232.685519,131.475483,0.020973,1.045654,0.020973
Remote IBE-KEM 384,238.943570,137.668506,0.019111,1.332461,0.019111
Remote IBE-KEM 384,239.368955,138.082666,0.021241,1.306938,0.021241
Remote IBE-KEM 384,237.377708,136.125357,0.015795,1.425677,0.015795
Remote IBE-KEM 384,232.609451,131.241063,0.027003,1.262834,0.027003
Remote IBE-KEM 384,234.488391,133.106095,0.022795,1.272768,0.022795
Remote IBE-KEM 384,234.973744,133.558509,0.022895,1.425783,0.022895
Remote IBE-KEM 384,230.214767,129.030840,0.024352,1.161785,0.024352
Remote IBE-KEM 384,225.515182,124.213003,0.033180,1.110170,0.033180
