algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
P384_Kyber768,325.611261,325.610850,0.030287,18.108393,0.030287
P384_Kyber768,325.366193,325.365763,0.038678,17.634081,0.038678
P384_Kyber768,332.145306,332.144921,0.030328,24.090317,0.030328
P384_Kyber768,333.547018,333.546633,0.053640,25.020649,0.053640
P384_Kyber768,325.341589,325.341160,0.031170,18.233731,0.031170
P384_Kyber768,327.990767,327.990340,0.036415,20.470909,0.036415
P384_Kyber768,323.974485,323.974094,0.036860,15.771483,0.036860
P384_Kyber768,325.759304,325.758908,0.033228,18.823646,0.033228
P384_Kyber768,329.431354,329.430921,0.036927,21.807071,0.036927
P384_Kyber768,323.178318,323.177843,0.029839,15.758884,0.029839
P384_Kyber768,322.488537,322.488111,0.029965,18.279390,0.029965
P384_Kyber768,323.532589,323.532156,0.030266,15.671845,0.030266
P384_Kyber768,328.253658,328.253226,0.037291,20.617725,0.037291
P384_Kyber768,325.901503,325.901084,0.036986,18.380624,0.036986
P384_Kyber768,327.121473,327.121063,0.034833,18.953826,0.034833
P384_Kyber768,329.507814,329.507394,0.034659,21.448975,0.034659
P384_Kyber768,327.444353,327.443932,0.030092,19.933081,0.030092
P384_Kyber768,327.408587,327.408165,0.029437,19.743856,0.029437
P384_Kyber768,329.154727,329.154313,0.030946,21.496522,0.030946
P384_Kyber768,325.257955,325.257542,0.036811,17.143866,0.036811
P384_Kyber768,325.210238,325.209809,0.036329,17.713588,0.036329
P384_Kyber768,327.534972,327.534543,0.032356,20.273931,0.032356
P384_Kyber768,326.052658,326.052225,0.032682,18.516259,0.032682
P384_Kyber768,326.116329,326.115994,0.029943,18.276686,0.029943
P384_Kyber768,327.418575,327.418185,0.036732,19.981675,0.036732
P384_Kyber768,326.706841,326.706413,0.030148,19.267678,0.030148
P384_Kyber768,323.450393,323.449969,0.034373,16.072513,0.034373
P384_Kyber768,327.950300,327.949873,0.036545,20.522625,0.036545
P384_Kyber768,326.144319,326.143886,0.037148,18.584254,0.037148
P384_Kyber768,327.765092,327.764683,0.031075,20.698121,0.031075
P384_Kyber768,324.097638,324.097218,0.029714,16.597767,0.029714
P384_Kyber768,324.483927,324.483536,0.027671,17.105563,0.027671
P384_Kyber768,331.591754,331.591375,0.032975,24.084672,0.032975
P384_Kyber768,324.793571,324.793181,0.031003,17.558489,0.031003
P384_Kyber768,324.903516,324.903132,0.034629,17.543265,0.034629
P384_Kyber768,323.179254,323.178833,0.044706,15.554664,0.044706
P384_Kyber768,326.776550,326.776123,0.037409,19.448408,0.037409
P384_Kyber768,322.310735,322.310287,0.029921,14.871725,0.029921
P384_Kyber768,323.745794,323.745355,0.030856,16.294359,0.030856
P384_Kyber768,325.750001,325.749625,0.030294,18.061985,0.030294
P384_Kyber768,325.616060,325.615671,0.031124,17.533407,0.031124
P384_Kyber768,328.224322,328.223885,0.035981,20.596663,0.035981
P384_Kyber768,333.997830,333.997439,0.040222,25.450374,0.040222
P384_Kyber768,326.317978,326.317502,0.031952,17.950485,0.031952
P384_Kyber768,324.237519,324.237066,0.037361,16.736150,0.037361
P384_Kyber768,328.237540,328.237110,0.039965,20.422139,0.039965
P384_Kyber768,325.371142,325.370725,0.031485,18.014966,0.031485
P384_Kyber768,324.796753,324.796328,0.036757,17.415730,0.036757
P384_Kyber768,324.601957,324.601528,0.039321,16.825918,0.039321
P384_Kyber768,322.607485,322.607107,0.027860,16.047483,0.027860
P384_Kyber768,327.882958,327.882602,0.033876,20.531840,0.033876
P384_Kyber768,328.523443,328.523010,0.034457,20.689617,0.034457
P384_Kyber768,330.296725,330.296262,0.032144,21.412426,0.032144
P384_Kyber768,323.713614,323.713209,0.031663,16.212751,0.031663
P384_Kyber768,323.800439,323.800008,0.029332,16.456008,0.029332
P384_Kyber768,327.346273,327.345917,0.054305,18.847732,0.054305
P384_Kyber768,323.022231,323.021836,0.035356,15.831253,0.035356
P384_Kyber768,326.414521,326.414125,0.029419,19.215461,0.029419
P384_Kyber768,324.807804,324.807383,0.032486,17.486612,0.032486
