algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 384,18.743704,0.693986,17.447006
Remote IBE-KEM 384,13.840738,0.685791,12.741528
Remote IBE-KEM 384,13.367090,0.820687,12.167667
Remote IBE-KEM 384,23.787533,1.209393,21.861690
Remote IBE-KEM 384,13.438871,0.720190,12.370889
Remote IBE-KEM 384,14.418337,0.706673,13.354193
Remote IBE-KEM 384,14.219826,0.693456,13.153196
Remote IBE-KEM 384,19.521674,0.709588,18.450625
Remote IBE-KEM 384,13.645873,0.699100,12.540024
Remote IBE-KEM 384,15.834544,0.854006,14.568748
Remote IBE-KEM 384,16.076337,0.706323,14.970125
Remote IBE-KEM 384,14.629839,0.693134,13.583492
Remote IBE-KEM 384,16.039915,0.728309,14.871240
Remote IBE-KEM 384,13.957104,0.732138,12.772546
Remote IBE-KEM 384,13.409692,0.702267,12.217139
Remote IBE-KEM 384,23.393781,1.151115,21.503632
Remote IBE-KEM 384,14.525701,0.698195,13.474139
Remote IBE-KEM 384,13.618134,0.819893,12.454721
Remote IBE-KEM 384,16.485333,0.738362,15.367540
Remote IBE-KEM 384,13.840101,0.706190,12.706250
Remote IBE-KEM 384,19.511071,1.067072,17.953501
Remote IBE-KEM 384,12.927823,0.702844,11.865853
Remote IBE-KEM 384,13.666185,0.700207,12.605239
Remote IBE-KEM 384,20.936873,1.108411,19.351710
Remote IBE-KEM 384,13.018203,0.720592,11.967346
Remote IBE-KEM 384,13.905275,0.733118,12.775557
Remote IBE-KEM 384,16.214493,0.715358,14.946385
Remote IBE-KEM 384,14.143455,0.703465,13.085830
Remote IBE-KEM 384,13.980411,0.715603,12.864527
Remote IBE-KEM 384,15.133865,0.658630,14.050509
Remote IBE-KEM 384,13.830526,0.674259,12.790187
Remote IBE-KEM 384,18.457940,0.859773,17.101204
Remote IBE-KEM 384,18.341631,0.887083,16.864320
Remote IBE-KEM 384,13.672290,0.691087,12.609073
Remote IBE-KEM 384,14.972684,0.698014,13.833919
Remote IBE-KEM 384,13.973460,0.832572,12.739426
Remote IBE-KEM 384,15.630921,0.810077,14.430503
Remote IBE-KEM 384,13.984277,0.731296,12.888737
Remote IBE-KEM 384,13.244209,0.692284,12.185496
Remote IBE-KEM 384,16.518916,0.892784,14.992763
Remote IBE-KEM 384,15.132650,0.833194,13.901195
Remote IBE-KEM 384,13.185619,0.683747,12.173229
Remote IBE-KEM 384,14.375530,0.699156,13.341752
Remote IBE-KEM 384,20.433303,1.489766,18.381365
Remote IBE-KEM 384,14.584451,0.723888,13.503974
Remote IBE-KEM 384,17.781614,0.742687,16.624268
Remote IBE-KEM 384,13.500209,0.676238,12.400173
Remote IBE-KEM 384,13.529357,0.690948,12.485151
Remote IBE-KEM 384,13.317183,0.693770,12.212940
Remote IBE-KEM 384,13.647371,0.699321,12.610677
Remote IBE-KEM 384,13.930120,0.686952,12.866841
Remote IBE-KEM 384,16.114662,0.690051,14.831503
Remote IBE-KEM 384,15.876949,0.679123,14.772156
Remote IBE-KEM 384,14.263757,0.693093,13.201805
Remote IBE-KEM 384,16.731100,0.697607,15.649556
Remote IBE-KEM 384,16.639730,0.724671,15.519320
Remote IBE-KEM 384,15.164818,0.696516,14.107531
Remote IBE-KEM 384,20.157294,1.014284,18.643776
Remote IBE-KEM 384,13.623100,0.681163,12.584850
Remote IBE-KEM 384,13.437908,0.704394,12.372997
Remote IBE-KEM 384,13.380559,0.717638,12.298151
Remote IBE-KEM 384,18.072932,0.681505,16.962429
Remote IBE-KEM 384,13.114097,0.688757,12.038237
Remote IBE-KEM 384,13.178139,0.689311,12.131585
Remote IBE-KEM 384,15.899897,0.888499,14.152645
Remote IBE-KEM 384,14.582688,0.802458,13.323376
Remote IBE-KEM 384,14.263101,0.681827,13.165428
Remote IBE-KEM 384,13.177979,0.699950,12.154083
Remote IBE-KEM 384,20.312005,0.904809,18.848544
Remote IBE-KEM 384,13.103217,0.710802,12.035516
Remote IBE-KEM 384,14.124963,0.889034,12.888133
Remote IBE-KEM 384,13.334879,0.708638,12.279699
Remote IBE-KEM 384,19.108478,1.141688,17.440929
Remote IBE-KEM 384,18.175901,0.885788,16.728128
Remote IBE-KEM 384,18.420313,0.935064,17.135879
Remote IBE-KEM 384,12.936004,0.666775,11.928897
Remote IBE-KEM 384,14.830591,0.923574,13.507113
Remote IBE-KEM 384,15.390060,1.042875,13.953107
Remote IBE-KEM 384,17.395289,0.877452,16.125430
Remote IBE-KEM 384,15.591968,0.787662,14.374548
Remote IBE-KEM 384,13.937524,0.700031,12.850090
Remote IBE-KEM 384,13.276792,0.688371,12.242767
Remote IBE-KEM 384,16.971589,0.893819,15.630666
Remote IBE-KEM 384,15.163925,0.986079,13.769186
Remote IBE-KEM 384,14.520780,0.687451,13.439174
Remote IBE-KEM 384,13.303615,0.754301,12.165125
Remote IBE-KEM 384,14.007626,0.678259,12.900246
Remote IBE-KEM 384,14.466207,0.754759,13.087935
Remote IBE-KEM 384,16.855681,0.732029,15.582371
Remote IBE-KEM 384,13.704430,0.692036,12.633521
Remote IBE-KEM 384,16.447747,0.800425,15.062836
Remote IBE-KEM 384,17.390340,0.875928,16.053142
Remote IBE-KEM 384,22.445209,0.787817,21.214956
Remote IBE-KEM 384,14.054302,0.963611,12.743646
Remote IBE-KEM 384,14.743102,0.711122,13.508809
Remote IBE-KEM 384,13.359602,0.696533,12.301111
Remote IBE-KEM 384,13.050578,0.700275,11.987904
Remote IBE-KEM 384,15.090710,0.722131,13.866387
Remote IBE-KEM 384,13.363742,0.708201,12.298256
Remote IBE-KEM 384,13.970727,0.706019,12.900473
Remote IBE-KEM 384,15.818180,0.899479,14.471284
Remote IBE-KEM 384,13.137258,0.691922,12.100348
Remote IBE-KEM 384,13.406309,0.733927,12.285513
Remote IBE-KEM 384,13.451034,0.722879,12.346325
Remote IBE-KEM 384,13.703676,0.708034,12.654624
Remote IBE-KEM 384,13.265303,0.695943,12.192894
Remote IBE-KEM 384,14.025805,0.753127,12.864362
Remote IBE-KEM 384,13.785919,0.723077,12.731485
Remote IBE-KEM 384,16.125245,0.954199,14.710727
Remote IBE-KEM 384,14.134359,0.708292,12.918886
Remote IBE-KEM 384,13.348518,0.704532,12.295819
Remote IBE-KEM 384,13.919360,0.820940,12.704189
Remote IBE-KEM 384,20.042455,1.010823,18.487394
Remote IBE-KEM 384,13.329446,0.694404,12.265749
Remote IBE-KEM 384,14.424080,0.707380,13.268970
Remote IBE-KEM 384,15.179176,1.003891,13.755111
Remote IBE-KEM 384,17.701590,0.872449,16.432986
Remote IBE-KEM 384,17.607017,0.935323,16.283196
Remote IBE-KEM 384,13.800177,0.915748,12.510765
Remote IBE-KEM 384,13.854857,0.742977,12.763496
Remote IBE-KEM 384,13.296547,0.713555,12.190262
Remote IBE-KEM 384,15.827005,0.686970,14.671541
Remote IBE-KEM 384,18.287177,0.848033,16.780084
Remote IBE-KEM 384,13.669382,0.729557,12.565775
Remote IBE-KEM 384,13.981147,0.698071,12.834288
Remote IBE-KEM 384,21.092777,0.840673,19.761284
Remote IBE-KEM 384,26.188170,0.979906,24.707190
Remote IBE-KEM 384,14.168667,0.702922,13.138845
Remote IBE-KEM 384,13.193150,0.703011,12.110104
Remote IBE-KEM 384,13.365670,0.697811,12.294424
Remote IBE-KEM 384,13.506189,0.690858,12.445933
Remote IBE-KEM 384,13.515063,0.840947,12.306921
Remote IBE-KEM 384,13.935907,0.788854,12.766694
Remote IBE-KEM 384,13.662908,0.709369,12.572712
Remote IBE-KEM 384,17.449699,0.865684,16.215441
Remote IBE-KEM 384,13.770938,0.922076,12.459715
Remote IBE-KEM 384,13.660491,0.698092,12.595236
Remote IBE-KEM 384,14.072057,0.716362,12.994804
Remote IBE-KEM 384,15.111271,0.986825,13.692829
Remote IBE-KEM 384,20.667150,1.083606,18.999815
Remote IBE-KEM 384,13.366638,0.689415,12.303996
Remote IBE-KEM 384,16.509886,0.650262,15.413999
Remote IBE-KEM 384,16.201654,0.943397,14.778697
Remote IBE-KEM 384,13.186646,0.707592,12.093974
Remote IBE-KEM 384,13.413033,0.704722,12.315266
Remote IBE-KEM 384,13.661876,0.638750,12.660385
Remote IBE-KEM 384,15.019555,0.888148,13.749806
Remote IBE-KEM 384,15.490289,0.706104,14.338579
Remote IBE-KEM 384,15.559492,0.698696,14.428818
Remote IBE-KEM 384,14.601206,0.700426,13.373605
Remote IBE-KEM 384,14.070477,0.714887,13.004287
Remote IBE-KEM 384,13.698081,0.696896,12.642734
Remote IBE-KEM 384,15.228245,0.692164,14.133715
Remote IBE-KEM 384,13.340369,0.688121,12.274363
Remote IBE-KEM 384,14.496540,0.688025,13.377803
Remote IBE-KEM 384,13.237712,0.719629,12.127736
Remote IBE-KEM 384,19.301016,0.947797,17.953064
Remote IBE-KEM 384,17.189031,0.657667,16.081319
Remote IBE-KEM 384,14.654728,0.937052,13.275155
Remote IBE-KEM 384,20.404884,0.899801,19.133211
Remote IBE-KEM 384,13.344554,0.683264,12.324128
Remote IBE-KEM 384,13.494307,0.721342,12.396761
Remote IBE-KEM 384,16.111667,0.752797,14.863871
Remote IBE-KEM 384,21.454539,0.902522,19.920397
Remote IBE-KEM 384,13.465265,0.700248,12.348678
Remote IBE-KEM 384,19.409308,0.938559,17.951827
Remote IBE-KEM 384,17.988505,0.806896,16.806544
Remote IBE-KEM 384,23.671192,1.167009,21.867362
Remote IBE-KEM 384,12.975971,0.699939,11.911205
Remote IBE-KEM 384,17.245554,0.851032,15.912351
Remote IBE-KEM 384,13.559837,0.694794,12.497154
Remote IBE-KEM 384,21.603504,1.015232,20.090428
Remote IBE-KEM 384,13.225504,0.687662,12.195559
Remote IBE-KEM 384,19.416589,0.701144,18.265274
Remote IBE-KEM 384,13.505590,0.690450,12.411772
Remote IBE-KEM 384,16.581965,0.693918,15.483418
Remote IBE-KEM 384,15.033621,0.714641,13.854302
Remote IBE-KEM 384,16.142725,0.708430,14.903301
Remote IBE-KEM 384,13.831143,0.693298,12.744303
Remote IBE-KEM 384,13.651542,0.653338,12.572999
Remote IBE-KEM 384,13.777049,0.707926,12.698397
Remote IBE-KEM 384,14.480470,1.048094,12.978407
Remote IBE-KEM 384,13.227362,0.698903,12.117783
Remote IBE-KEM 384,13.755721,0.695518,12.644583
Remote IBE-KEM 384,13.804495,0.729944,12.705329
Remote IBE-KEM 384,16.940427,0.758401,15.722277
Remote IBE-KEM 384,14.301342,0.689260,13.243348
Remote IBE-KEM 384,13.696115,0.712331,12.619310
Remote IBE-KEM 384,12.851412,0.709436,11.805140
Remote IBE-KEM 384,14.473204,0.681944,13.427554
Remote IBE-KEM 384,16.225295,0.893819,14.922235
Remote IBE-KEM 384,21.307946,0.741436,20.042783
Remote IBE-KEM 384,14.337009,0.684967,13.294492
Remote IBE-KEM 384,13.526605,0.696826,12.482811
Remote IBE-KEM 384,14.302942,0.706486,13.078308
Remote IBE-KEM 384,14.303274,0.636400,13.298374
Remote IBE-KEM 384,13.402529,0.685378,12.379802
Remote IBE-KEM 384,15.780204,0.712975,14.695446
Remote IBE-KEM 384,15.232087,0.729679,14.144158
Remote IBE-KEM 384,20.341788,0.891377,18.978011
Remote IBE-KEM 384,14.008584,0.851453,12.734046
Remote IBE-KEM 384,13.741102,0.865176,12.444349
Remote IBE-KEM 384,17.369935,1.326590,15.606945
Remote IBE-KEM 384,13.860236,0.694205,12.763182
Remote IBE-KEM 384,14.333701,0.661620,13.225958
Remote IBE-KEM 384,15.424863,0.967624,13.966134
Remote IBE-KEM 384,12.893041,0.672775,11.861618
Remote IBE-KEM 384,16.845194,0.700631,15.517893
Remote IBE-KEM 384,21.681041,0.798778,20.382649
Remote IBE-KEM 384,13.224024,0.688308,12.188841
Remote IBE-KEM 384,22.734868,1.236235,20.840209
Remote IBE-KEM 384,20.226795,0.963798,18.829036
Remote IBE-KEM 384,14.170806,0.716117,13.094365
Remote IBE-KEM 384,13.668305,0.689627,12.550977
Remote IBE-KEM 384,14.259350,0.698182,13.093922
Remote IBE-KEM 384,20.203671,1.076076,18.632767
Remote IBE-KEM 384,12.993840,0.724193,11.886529
Remote IBE-KEM 384,15.210668,0.731841,13.944221
Remote IBE-KEM 384,13.334233,0.697851,12.281091
Remote IBE-KEM 384,17.200339,0.917770,15.816887
Remote IBE-KEM 384,14.497883,0.837543,13.267484
Remote IBE-KEM 384,13.962038,0.695774,12.921401
Remote IBE-KEM 384,13.597390,0.696265,12.534018
Remote IBE-KEM 384,13.392348,0.719971,12.233225
Remote IBE-KEM 384,16.691306,0.701229,15.498483
Remote IBE-KEM 384,15.853002,0.692248,14.620312
Remote IBE-KEM 384,17.060560,0.894049,15.610663
Remote IBE-KEM 384,13.395060,0.723098,12.268412
Remote IBE-KEM 384,13.234560,0.634975,12.245326
Remote IBE-KEM 384,14.115356,0.777939,12.899379
Remote IBE-KEM 384,16.707698,0.802035,15.543877
Remote IBE-KEM 384,15.076092,1.505388,13.131835
Remote IBE-KEM 384,18.306418,0.988140,16.796365
Remote IBE-KEM 384,16.936808,0.946714,15.619710
Remote IBE-KEM 384,13.260948,0.705476,12.240676
Remote IBE-KEM 384,13.535227,0.791183,12.385371
Remote IBE-KEM 384,14.042869,0.984837,12.658624
Remote IBE-KEM 384,13.091141,0.688216,12.060068
Remote IBE-KEM 384,16.577600,0.691043,15.328131
Remote IBE-KEM 384,15.105982,0.960354,13.758672
Remote IBE-KEM 384,15.071546,0.701380,14.033052
Remote IBE-KEM 384,14.013853,0.944676,12.698309
Remote IBE-KEM 384,13.941568,0.705884,12.859376
Remote IBE-KEM 384,13.779183,0.686613,12.748929
Remote IBE-KEM 384,20.029953,0.953466,18.568333
Remote IBE-KEM 384,13.979531,0.712394,12.906319
Remote IBE-KEM 384,20.949077,0.706157,19.759348
Remote IBE-KEM 384,15.635341,0.689051,14.583513
Remote IBE-KEM 384,24.031462,0.951228,22.477377
Remote IBE-KEM 384,13.266203,0.691884,12.176300
Remote IBE-KEM 384,13.151044,0.693320,12.117704
Remote IBE-KEM 384,15.628882,0.689764,14.586012
Remote IBE-KEM 384,16.386298,0.990408,14.990218
Remote IBE-KEM 384,15.915701,0.721185,14.605318
Remote IBE-KEM 384,13.590502,0.697814,12.406517
Remote IBE-KEM 384,18.767805,0.979678,17.365558
Remote IBE-KEM 384,16.563769,0.861332,15.324297
Remote IBE-KEM 384,13.868468,0.687691,12.622387
Remote IBE-KEM 384,21.058753,1.103621,19.419634
Remote IBE-KEM 384,13.828824,0.733176,12.716003
Remote IBE-KEM 384,16.377092,0.683966,15.282948
Remote IBE-KEM 384,19.735508,0.960922,18.340907
Remote IBE-KEM 384,17.963515,1.092141,16.329183
Remote IBE-KEM 384,17.663440,0.831233,16.443536
Remote IBE-KEM 384,15.124039,0.735716,14.033031
Remote IBE-KEM 384,13.623353,0.710640,12.558734
Remote IBE-KEM 384,13.406234,0.734530,12.301538
Remote IBE-KEM 384,13.352217,0.686545,12.302531
Remote IBE-KEM 384,14.685561,0.709094,13.556610
Remote IBE-KEM 384,16.205750,0.701457,14.906848
Remote IBE-KEM 384,13.061491,0.712806,11.955966
Remote IBE-KEM 384,16.865082,0.935315,15.541785
Remote IBE-KEM 384,13.241013,0.689417,12.154158
Remote IBE-KEM 384,13.055524,0.774085,11.872444
Remote IBE-KEM 384,13.506839,0.692317,12.436371
Remote IBE-KEM 384,13.464158,0.702318,12.396677
Remote IBE-KEM 384,13.560646,0.730108,12.377009
Remote IBE-KEM 384,20.449057,0.809457,19.168351
Remote IBE-KEM 384,14.081933,0.655070,13.086994
Remote IBE-KEM 384,14.803340,0.698990,13.503444
Remote IBE-KEM 384,13.622385,0.733183,12.491632
Remote IBE-KEM 384,13.026025,0.701205,11.958746
Remote IBE-KEM 384,16.750626,0.899314,15.428550
Remote IBE-KEM 384,16.756472,0.905366,15.478788
Remote IBE-KEM 384,15.848843,0.737489,14.747356
Remote IBE-KEM 384,13.680886,0.701600,12.628906
Remote IBE-KEM 384,13.229816,0.718754,12.139590
Remote IBE-KEM 384,15.679401,0.692612,14.588311
Remote IBE-KEM 384,13.380188,0.751005,12.269536
Remote IBE-KEM 384,17.960700,1.231634,16.299201
Remote IBE-KEM 384,14.844060,0.952972,13.440876
Remote IBE-KEM 384,19.364423,1.029741,17.844383
Remote IBE-KEM 384,13.219351,0.702938,12.136041
Remote IBE-KEM 384,13.770079,0.855183,12.561521
Remote IBE-KEM 384,14.095537,0.790597,12.950136
Remote IBE-KEM 384,13.338197,0.715395,12.252194
Remote IBE-KEM 384,13.490893,0.708712,12.356593
Remote IBE-KEM 384,13.333847,0.689760,12.212483
Remote IBE-KEM 384,19.138443,0.861350,17.862990
Remote IBE-KEM 384,15.384449,0.865514,14.070800
Remote IBE-KEM 384,13.058781,0.698350,12.027639
Remote IBE-KEM 384,13.854375,0.699270,12.761399
Remote IBE-KEM 384,14.331262,0.815387,13.167764
Remote IBE-KEM 384,13.262006,0.702964,12.187406
Remote IBE-KEM 384,13.086086,0.688474,12.034770
Remote IBE-KEM 384,13.278357,0.740225,12.194786
Remote IBE-KEM 384,16.479151,0.905664,15.120267
Remote IBE-KEM 384,14.035552,0.696427,12.968206
Remote IBE-KEM 384,21.404836,1.050206,19.710616
Remote IBE-KEM 384,13.235293,0.697207,12.187719
Remote IBE-KEM 384,16.515572,0.712638,15.394512
Remote IBE-KEM 384,14.925472,1.017076,13.536973
Remote IBE-KEM 384,13.256678,0.717559,12.189822
Remote IBE-KEM 384,13.089877,0.750299,11.954265
Remote IBE-KEM 384,13.244696,0.699307,12.194268
Remote IBE-KEM 384,15.751766,0.724477,14.483159
Remote IBE-KEM 384,16.736049,0.717089,15.627195
Remote IBE-KEM 384,16.309897,0.902651,14.988077
Remote IBE-KEM 384,15.546565,0.893941,14.253041
Remote IBE-KEM 384,13.972575,0.756136,12.818914
Remote IBE-KEM 384,12.850517,0.700144,11.728451
Remote IBE-KEM 384,18.881719,0.861431,17.543370
Remote IBE-KEM 384,13.041913,0.702901,11.966069
Remote IBE-KEM 384,13.080271,0.688310,12.001139
Remote IBE-KEM 384,14.173543,0.905424,12.833466
Remote IBE-KEM 384,18.703346,0.915170,17.065823
Remote IBE-KEM 384,21.373268,0.893575,19.899338
Remote IBE-KEM 384,20.867249,0.807088,19.493656
Remote IBE-KEM 384,13.274654,0.704755,12.195308
Remote IBE-KEM 384,16.810965,0.807670,15.543009
Remote IBE-KEM 384,13.428659,0.690657,12.337166
Remote IBE-KEM 384,14.681345,0.709633,13.336727
Remote IBE-KEM 384,14.420624,0.691440,13.375078
Remote IBE-KEM 384,15.071030,0.929561,13.748213
Remote IBE-KEM 384,14.583763,0.698328,13.478031
Remote IBE-KEM 384,16.491295,0.791400,15.242521
Remote IBE-KEM 384,13.598814,0.698835,12.471702
Remote IBE-KEM 384,17.210271,0.712184,15.832083
Remote IBE-KEM 384,15.807658,0.786546,14.645565
Remote IBE-KEM 384,20.304762,1.056985,18.877715
Remote IBE-KEM 384,14.431683,0.674884,13.359402
Remote IBE-KEM 384,15.264339,0.697809,14.193771
Remote IBE-KEM 384,13.350010,0.637583,12.290177
Remote IBE-KEM 384,15.211391,0.789067,13.983468
Remote IBE-KEM 384,15.779617,0.697731,14.592226
Remote IBE-KEM 384,13.610909,0.780932,12.463650
Remote IBE-KEM 384,20.115888,1.004326,18.535286
Remote IBE-KEM 384,16.469361,0.687807,15.260583
Remote IBE-KEM 384,13.091026,0.706598,12.031921
Remote IBE-KEM 384,13.916977,0.653080,12.923112
Remote IBE-KEM 384,16.899051,0.848345,15.297634
Remote IBE-KEM 384,13.340184,0.896762,12.051108
Remote IBE-KEM 384,14.891809,0.727535,13.818136
Remote IBE-KEM 384,13.905942,0.701696,12.838712
Remote IBE-KEM 384,13.312037,0.717116,12.234503
Remote IBE-KEM 384,17.093361,0.701271,15.949699
Remote IBE-KEM 384,13.177553,0.698543,12.111940
Remote IBE-KEM 384,13.404107,0.689264,12.329581
Remote IBE-KEM 384,14.127194,0.682240,13.023476
Remote IBE-KEM 384,13.613410,0.702203,12.519498
Remote IBE-KEM 384,13.347045,0.714230,12.179485
Remote IBE-KEM 384,14.736477,0.696749,13.543267
Remote IBE-KEM 384,14.204777,0.895535,12.954376
Remote IBE-KEM 384,13.344781,0.680561,12.287670
Remote IBE-KEM 384,13.063080,0.698308,12.015509
Remote IBE-KEM 384,13.438318,0.700981,12.395148
Remote IBE-KEM 384,17.179295,0.880741,15.940213
Remote IBE-KEM 384,13.780101,0.889813,12.471404
Remote IBE-KEM 384,15.454620,0.727615,14.261128
Remote IBE-KEM 384,13.784516,0.696387,12.658643
Remote IBE-KEM 384,15.293665,0.721611,14.194915
Remote IBE-KEM 384,15.296485,0.857969,14.015409
Remote IBE-KEM 384,15.197001,1.421479,13.191335
Remote IBE-KEM 384,14.363478,0.708634,13.237741
Remote IBE-KEM 384,18.434374,0.693826,17.284800
Remote IBE-KEM 384,22.243143,0.999064,20.764847
Remote IBE-KEM 384,20.344225,0.853135,18.866501
Remote IBE-KEM 384,15.506914,0.693556,14.451655
Remote IBE-KEM 384,14.417073,0.712776,13.348735
Remote IBE-KEM 384,16.145170,0.693084,14.937584
Remote IBE-KEM 384,14.839563,0.715025,13.667261
Remote IBE-KEM 384,13.308587,0.685502,12.225551
Remote IBE-KEM 384,18.076236,0.706991,16.689138
Remote IBE-KEM 384,13.379585,0.683716,12.326604
Remote IBE-KEM 384,13.044607,0.709556,11.930696
Remote IBE-KEM 384,12.927617,0.644244,11.930316
Remote IBE-KEM 384,13.408984,0.707656,12.332943
Remote IBE-KEM 384,13.213874,0.623348,12.227717
Remote IBE-KEM 384,12.885090,0.692703,11.850486
