algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_Kyber768,22.766685,21.683141,0.021121,1.166596,0.021121
P384_Kyber768,21.409884,20.634101,0.022181,1.345654,0.022181
P384_Kyber768,22.970051,21.640883,0.025869,1.385520,0.025869
P384_Kyber768,24.046910,23.227081,0.045311,1.531572,0.045311
P384_Kyber768,20.869800,19.936605,0.037489,1.451285,0.037489
P384_Kyber768,25.816955,24.356714,0.023800,1.455317,0.023800
P384_Kyber768,20.059588,18.267227,0.019795,1.254029,0.019795
P384_Kyber768,25.773041,24.870459,0.019200,1.262671,0.019200
P384_Kyber768,26.448760,25.369012,0.039205,1.296858,0.039205
P384_Kyber768,23.396558,22.219462,0.020684,1.339925,0.020684
P384_Kyber768,31.256695,29.640870,0.019040,1.298100,0.019040
P384_Kyber768,25.079476,22.679951,0.022662,1.315852,0.022662
P384_Kyber768,26.096123,25.265980,0.038998,1.401322,0.038998
P384_Kyber768,22.089441,21.317593,0.023098,1.399166,0.023098
P384_Kyber768,19.830486,18.367172,0.019854,1.263434,0.019854
P384_Kyber768,25.807593,24.971922,0.034786,1.363963,0.034786
P384_Kyber768,23.957194,22.341133,0.022372,2.196975,0.022372
P384_Kyber768,28.646126,26.962686,0.019507,1.349192,0.019507
P384_Kyber768,23.641273,22.754393,0.027345,1.235051,0.027345
P384_Kyber768,26.227475,23.724590,0.020586,1.283973,0.020586
P384_Kyber768,22.572880,21.190096,0.019193,1.387631,0.019193
P384_Kyber768,29.280646,27.723025,0.037696,1.400435,0.037696
P384_Kyber768,29.513708,28.397910,0.023061,1.349505,0.023061
P384_Kyber768,18.725109,17.953807,0.020093,1.558460,0.020093
P384_Kyber768,23.152277,22.259869,0.021382,1.292014,0.021382
P384_Kyber768,22.978191,22.234751,0.025017,1.396287,0.025017
P384_Kyber768,19.899118,18.633927,0.010233,0.442162,0.010233
P384_Kyber768,24.426531,22.995160,0.019943,1.232531,0.019943
P384_Kyber768,27.195121,25.820849,0.045785,1.420752,0.045785
P384_Kyber768,21.950321,21.115102,0.020934,1.377565,0.020934
P384_Kyber768,26.174364,25.412066,0.019243,1.211280,0.019243
P384_Kyber768,37.436884,35.239395,0.023365,1.327518,0.023365
P384_Kyber768,20.824532,20.005651,0.018716,1.287999,0.018716
P384_Kyber768,22.339907,21.210720,0.038604,1.444241,0.038604
P384_Kyber768,24.967189,22.839905,0.018639,1.389775,0.018639
P384_Kyber768,21.808813,20.927870,0.036884,1.514278,0.036884
P384_Kyber768,24.082397,22.170422,0.039448,1.474054,0.039448
P384_Kyber768,26.732598,24.927156,0.026595,1.315850,0.026595
P384_Kyber768,31.294837,29.684110,0.025235,1.383107,0.025235
P384_Kyber768,22.224950,21.361236,0.018887,1.409618,0.018887
P384_Kyber768,23.913448,23.097488,0.027420,1.343124,0.027420
P384_Kyber768,22.830840,22.030651,0.026968,1.334506,0.026968
P384_Kyber768,23.111019,22.292597,0.019724,1.302304,0.019724
P384_Kyber768,24.775340,23.246783,0.022636,1.261087,0.022636
P384_Kyber768,28.407062,26.785511,0.039217,1.313762,0.039217
P384_Kyber768,25.868178,25.037631,0.019102,1.123051,0.019102
P384_Kyber768,20.996923,20.154666,0.020296,1.292415,0.020296
P384_Kyber768,24.174900,23.317657,0.027736,1.772043,0.027736
P384_Kyber768,21.509615,19.506552,0.018669,1.231550,0.018669
P384_Kyber768,28.025666,27.153723,0.019450,1.315593,0.019450
P384_Kyber768,24.037622,23.127822,0.023485,1.363039,0.023485
P384_Kyber768,26.992882,26.034698,0.036304,1.329864,0.036304
P384_Kyber768,25.415821,24.610735,0.040077,1.547444,0.040077
P384_Kyber768,26.897197,26.081401,0.022747,1.296535,0.022747
P384_Kyber768,20.871651,20.041648,0.035462,1.285766,0.035462
P384_Kyber768,26.245767,24.231248,0.020185,1.404515,0.020185
P384_Kyber768,21.953865,21.142122,0.039156,1.293232,0.039156
P384_Kyber768,14.963155,14.135566,0.007492,0.658898,0.007492
P384_Kyber768,22.172305,20.891815,0.022039,1.307731,0.022039
P384_Kyber768,27.020219,26.180235,0.022464,1.316051,0.022464
P384_Kyber768,22.896630,21.993734,0.022211,1.380420,0.022211
P384_Kyber768,22.145687,21.220377,0.022823,1.264195,0.022823
P384_Kyber768,24.089686,23.176759,0.024523,1.271616,0.024523
P384_Kyber768,25.457588,24.608021,0.019886,1.284755,0.019886
P384_Kyber768,30.521724,28.851443,0.018491,1.415036,0.018491
P384_Kyber768,24.973742,24.203407,0.025447,1.578695,0.025447
P384_Kyber768,26.006336,25.205741,0.025071,1.240652,0.025071
P384_Kyber768,25.294153,24.299202,0.036078,1.364760,0.036078
P384_Kyber768,26.726414,25.869418,0.023480,1.516409,0.023480
P384_Kyber768,25.305192,24.450946,0.022225,1.319453,0.022225
P384_Kyber768,21.803219,20.157942,0.022615,1.347796,0.022615
P384_Kyber768,24.371950,23.569717,0.025791,1.428182,0.025791
P384_Kyber768,23.322988,22.502477,0.028677,1.854239,0.028677
P384_Kyber768,25.807747,24.942232,0.020647,1.437608,0.020647
P384_Kyber768,25.142864,24.273003,0.021050,1.385856,0.021050
P384_Kyber768,27.837306,26.152608,0.025734,1.623867,0.025734
P384_Kyber768,27.675337,26.004585,0.034783,1.283360,0.034783
P384_Kyber768,24.773454,23.163095,0.026957,1.379183,0.026957
P384_Kyber768,21.906206,21.056496,0.028945,1.357654,0.028945
P384_Kyber768,19.206059,18.357984,0.020618,1.207962,0.020618
P384_Kyber768,26.204414,23.878980,0.020161,1.235255,0.020161
P384_Kyber768,30.925405,29.578605,0.026178,1.211352,0.026178
P384_Kyber768,22.918659,22.061662,0.020415,1.248443,0.020415
P384_Kyber768,24.991155,24.149936,0.021511,1.477068,0.021511
P384_Kyber768,26.935303,26.074064,0.020326,1.235447,0.020326
P384_Kyber768,26.426550,25.511457,0.021319,1.321826,0.021319
P384_Kyber768,22.297583,21.455201,0.035914,1.321762,0.035914
P384_Kyber768,15.032859,14.113731,0.009884,0.448520,0.009884
P384_Kyber768,34.630069,33.508271,0.024438,1.262243,0.024438
P384_Kyber768,28.632928,27.043825,0.021358,1.395041,0.021358
P384_Kyber768,20.896350,20.007500,0.039145,1.384867,0.039145
P384_Kyber768,22.506368,21.564376,0.025226,1.269838,0.025226
P384_Kyber768,32.388073,31.480200,0.019997,1.590571,0.019997
P384_Kyber768,26.975919,26.146422,0.022462,1.236478,0.022462
P384_Kyber768,25.497095,24.596730,0.025764,1.201905,0.025764
P384_Kyber768,21.136217,20.222439,0.021196,1.222031,0.021196
P384_Kyber768,26.036364,25.154141,0.024741,1.439440,0.024741
P384_Kyber768,21.360807,20.526812,0.019150,1.677660,0.019150
P384_Kyber768,26.050457,25.234465,0.021442,1.261925,0.021442
P384_Kyber768,24.128168,23.176527,0.021271,1.323811,0.021271
P384_Kyber768,26.169345,23.875641,0.020126,1.190472,0.020126
P384_Kyber768,19.269240,18.229940,0.018956,1.305662,0.018956
P384_Kyber768,21.261612,20.419135,0.019702,1.252354,0.019702
P384_Kyber768,24.113812,23.200368,0.038421,1.315950,0.038421
P384_Kyber768,21.406177,20.427847,0.019480,1.197145,0.019480
P384_Kyber768,23.528786,21.303839,0.019731,1.194342,0.019731
P384_Kyber768,21.440230,20.187003,0.021320,1.247500,0.021320
P384_Kyber768,23.075930,22.186676,0.019456,1.219423,0.019456
P384_Kyber768,21.348675,20.286853,0.045075,1.398245,0.045075
P384_Kyber768,19.683929,18.851232,0.019259,1.282844,0.019259
P384_Kyber768,21.507897,20.741824,0.019489,1.921331,0.019489
P384_Kyber768,22.212623,21.385765,0.038901,1.294628,0.038901
P384_Kyber768,23.113236,22.376418,0.019159,1.250884,0.019159
P384_Kyber768,20.699810,19.829496,0.020387,1.221524,0.020387
P384_Kyber768,22.351192,21.500076,0.026433,1.412492,0.026433
P384_Kyber768,26.710183,24.467466,0.019728,1.843393,0.019728
P384_Kyber768,26.473532,25.690190,0.022014,1.290605,0.022014
P384_Kyber768,23.248358,22.348497,0.038960,1.282856,0.038960
