algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_Saber_KEM,19.566803,18.715084,0.024473,1.351255,0.024473
P384_Saber_KEM,22.802763,21.859263,0.028598,1.452530,0.028598
P384_Saber_KEM,23.813315,22.910732,0.018393,1.306230,0.018393
P384_Saber_KEM,27.508128,25.740586,0.021059,1.384727,0.021059
P384_Saber_KEM,25.785075,24.912894,0.018617,1.201002,0.018617
P384_Saber_KEM,22.468822,21.247227,0.023151,1.556704,0.023151
P384_Saber_KEM,25.609745,24.146573,0.034035,1.752724,0.034035
P384_Saber_KEM,23.687364,22.798464,0.019090,1.341592,0.019090
P384_Saber_KEM,24.856166,23.994507,0.018145,1.404033,0.018145
P384_Saber_KEM,21.889732,20.934930,0.031885,1.419369,0.031885
P384_Saber_KEM,21.112535,20.200438,0.017725,1.322831,0.017725
P384_Saber_KEM,27.013353,26.182817,0.021352,1.445403,0.021352
P384_Saber_KEM,24.420469,23.516567,0.020652,1.361209,0.020652
P384_Saber_KEM,29.005582,27.543433,0.024822,1.620815,0.024822
P384_Saber_KEM,19.818551,18.937320,0.012796,0.457668,0.012796
P384_Saber_KEM,25.889932,23.543666,0.019834,1.428179,0.019834
P384_Saber_KEM,25.528820,24.705017,0.017871,1.247140,0.017871
P384_Saber_KEM,23.255326,22.338912,0.020225,1.406279,0.020225
P384_Saber_KEM,22.051954,20.708468,0.018298,1.432354,0.018298
P384_Saber_KEM,24.475435,23.657928,0.096198,1.424077,0.096198
P384_Saber_KEM,23.217912,22.408776,0.017745,1.263775,0.017745
P384_Saber_KEM,27.683185,26.878945,0.020250,1.426474,0.020250
P384_Saber_KEM,21.066151,20.097771,0.024901,1.375703,0.024901
P384_Saber_KEM,26.719045,25.879928,0.026735,1.582119,0.026735
P384_Saber_KEM,23.388247,22.581984,0.020571,1.433264,0.020571
P384_Saber_KEM,22.250310,20.887414,0.024723,1.304051,0.024723
P384_Saber_KEM,22.336698,21.439056,0.020794,1.270471,0.020794
P384_Saber_KEM,26.577585,25.642162,0.017908,1.209154,0.017908
P384_Saber_KEM,22.250054,21.270960,0.017618,1.203071,0.017618
P384_Saber_KEM,21.862053,21.069345,0.020122,1.446591,0.020122
P384_Saber_KEM,27.272154,24.363600,0.028696,1.329933,0.028696
P384_Saber_KEM,24.711692,22.781819,0.024505,1.326588,0.024505
P384_Saber_KEM,23.270306,22.527732,0.020042,1.354207,0.020042
P384_Saber_KEM,24.945459,23.993156,0.027121,1.427907,0.027121
P384_Saber_KEM,21.206680,20.192386,0.018923,1.412793,0.018923
P384_Saber_KEM,27.013505,25.561156,0.018258,1.350249,0.018258
P384_Saber_KEM,20.613573,19.780744,0.024248,1.411577,0.024248
P384_Saber_KEM,22.369654,21.071068,0.022248,1.404322,0.022248
P384_Saber_KEM,32.707197,31.118504,0.032967,1.592928,0.032967
P384_Saber_KEM,24.843529,22.651477,0.024792,1.412530,0.024792
P384_Saber_KEM,27.092274,26.121166,0.022855,1.427241,0.022855
P384_Saber_KEM,23.441823,22.643533,0.020161,1.370892,0.020161
P384_Saber_KEM,25.913980,24.997174,0.019397,1.317397,0.019397
P384_Saber_KEM,26.903313,26.026630,0.019807,1.362970,0.019807
P384_Saber_KEM,18.635586,17.706280,0.007769,0.431308,0.007769
P384_Saber_KEM,23.759413,22.979970,0.022056,1.431178,0.022056
P384_Saber_KEM,26.337612,23.846925,0.035000,1.275617,0.035000
P384_Saber_KEM,23.339314,21.995257,0.028366,1.344919,0.028366
P384_Saber_KEM,23.350254,22.619230,0.019925,1.881418,0.019925
P384_Saber_KEM,30.851461,28.817493,0.020044,1.238167,0.020044
P384_Saber_KEM,28.171797,27.344280,0.025930,1.550588,0.025930
P384_Saber_KEM,20.913813,18.328691,0.016956,1.397560,0.016956
P384_Saber_KEM,27.722596,26.870227,0.024605,1.418765,0.024605
P384_Saber_KEM,34.424288,31.955475,0.019215,1.568057,0.019215
P384_Saber_KEM,25.926082,25.014201,0.023927,1.359554,0.023927
P384_Saber_KEM,23.627220,22.803787,0.018113,1.416111,0.018113
P384_Saber_KEM,27.372418,25.613817,0.018434,1.224441,0.018434
P384_Saber_KEM,42.695831,40.992057,0.023711,1.352636,0.023711
P384_Saber_KEM,26.353335,24.434129,0.018341,1.301587,0.018341
P384_Saber_KEM,24.854662,23.248550,0.017885,1.230008,0.017885
P384_Saber_KEM,23.079596,22.206958,0.017925,1.169722,0.017925
P384_Saber_KEM,26.068903,25.271211,0.019540,1.402305,0.019540
P384_Saber_KEM,28.151371,26.546631,0.035250,1.310292,0.035250
P384_Saber_KEM,20.510167,19.737385,0.017733,1.259284,0.017733
P384_Saber_KEM,22.877216,21.961158,0.041310,1.467487,0.041310
P384_Saber_KEM,24.009677,23.166832,0.029486,1.426808,0.029486
P384_Saber_KEM,25.702083,24.887223,0.018796,1.263882,0.018796
P384_Saber_KEM,24.333750,22.661797,0.021315,1.574556,0.021315
P384_Saber_KEM,24.727121,22.273351,0.019619,1.288387,0.019619
P384_Saber_KEM,24.326230,23.480843,0.018637,1.339395,0.018637
P384_Saber_KEM,18.160736,17.235916,0.080164,1.439910,0.080164
P384_Saber_KEM,27.289275,25.907507,0.025710,1.812304,0.025710
P384_Saber_KEM,23.161637,22.246050,0.025829,1.403679,0.025829
P384_Saber_KEM,25.677628,24.767857,0.018619,1.235703,0.018619
P384_Saber_KEM,23.585303,22.745070,0.017079,1.237159,0.017079
P384_Saber_KEM,15.036979,13.787343,0.011270,0.558466,0.011270
P384_Saber_KEM,25.153141,24.210683,0.027912,1.324592,0.027912
P384_Saber_KEM,18.853569,18.003183,0.025345,1.318306,0.025345
P384_Saber_KEM,25.079275,24.221231,0.020459,1.603826,0.020459
P384_Saber_KEM,21.688349,20.617671,0.018802,1.538504,0.018802
P384_Saber_KEM,25.802419,23.670672,0.020211,1.457024,0.020211
P384_Saber_KEM,23.042931,22.103932,0.017707,1.319125,0.017707
P384_Saber_KEM,25.892861,24.993885,0.029266,1.421410,0.029266
P384_Saber_KEM,25.503051,24.589598,0.021689,1.340053,0.021689
P384_Saber_KEM,27.262047,25.827750,0.019048,1.372942,0.019048
P384_Saber_KEM,24.665562,22.628306,0.016738,1.198776,0.016738
P384_Saber_KEM,26.202178,25.349281,0.023521,1.378534,0.023521
P384_Saber_KEM,27.086891,25.218072,0.020875,1.377314,0.020875
P384_Saber_KEM,25.945986,25.128598,0.018903,1.323908,0.018903
P384_Saber_KEM,28.036753,26.322995,0.027182,1.409059,0.027182
P384_Saber_KEM,18.698541,17.698305,0.017875,1.278523,0.017875
P384_Saber_KEM,26.835766,25.949203,0.020965,1.419467,0.020965
P384_Saber_KEM,21.602919,20.754900,0.018360,1.311108,0.018360
P384_Saber_KEM,22.564939,21.178047,0.019643,1.353278,0.019643
P384_Saber_KEM,24.699895,23.894175,0.023016,1.332680,0.023016
P384_Saber_KEM,24.266658,23.353895,0.025100,1.447472,0.025100
P384_Saber_KEM,22.698115,21.848692,0.019065,1.371789,0.019065
P384_Saber_KEM,21.748974,20.070528,0.018572,1.362937,0.018572
P384_Saber_KEM,26.545582,24.879184,0.019518,1.524628,0.019518
P384_Saber_KEM,26.115206,25.260328,0.025915,1.325956,0.025915
P384_Saber_KEM,21.733335,20.822895,0.019633,1.460876,0.019633
P384_Saber_KEM,24.115511,23.286515,0.020757,1.452574,0.020757
P384_Saber_KEM,22.705726,21.788082,0.019828,1.301987,0.019828
P384_Saber_KEM,22.117552,20.715812,0.025665,1.318919,0.025665
P384_Saber_KEM,21.286439,20.353140,0.026789,1.478669,0.026789
P384_Saber_KEM,16.404861,14.819056,0.011544,0.400762,0.011544
P384_Saber_KEM,33.552745,32.794796,0.020540,1.569968,0.020540
P384_Saber_KEM,21.171677,20.127988,0.020618,1.383745,0.020618
P384_Saber_KEM,25.727735,24.885002,0.019833,1.335984,0.019833
P384_Saber_KEM,23.324467,22.479618,0.017287,1.837904,0.017287
P384_Saber_KEM,27.710429,25.273694,0.017381,1.328570,0.017381
P384_Saber_KEM,27.459638,25.553802,0.024737,1.438655,0.024737
P384_Saber_KEM,24.753343,23.812210,0.021256,1.338012,0.021256
P384_Saber_KEM,24.761009,22.954658,0.017458,1.427578,0.017458
P384_Saber_KEM,20.753865,19.934673,0.018134,1.299288,0.018134
P384_Saber_KEM,27.143293,26.205169,0.032672,1.587806,0.032672
P384_Saber_KEM,26.186876,25.326467,0.019174,1.358896,0.019174
P384_Saber_KEM,21.366971,20.450068,0.033908,1.413439,0.033908
P384_Saber_KEM,30.260119,28.710916,0.019358,1.392985,0.019358
P384_Saber_KEM,26.705074,24.289106,0.020147,1.482862,0.020147
P384_Saber_KEM,23.745080,22.797278,0.021392,1.438855,0.021392
P384_Saber_KEM,25.028421,24.269570,0.017566,1.223375,0.017566
P384_Saber_KEM,21.200574,20.294338,0.019889,1.424858,0.019889
P384_Saber_KEM,21.419820,20.548190,0.019276,1.399105,0.019276
P384_Saber_KEM,20.807741,19.572264,0.019768,1.371139,0.019768
P384_Saber_KEM,23.080595,21.359433,0.017535,1.212781,0.017535
P384_Saber_KEM,21.439048,20.520892,0.024421,1.444645,0.024421
P384_Saber_KEM,26.958465,26.047816,0.019313,1.361588,0.019313
P384_Saber_KEM,23.733684,22.866427,0.028958,1.399985,0.028958
P384_Saber_KEM,30.299676,29.421711,0.024213,1.310328,0.024213
P384_Saber_KEM,30.884745,29.521289,0.017750,1.130931,0.017750
P384_Saber_KEM,16.379987,15.460172,0.011306,0.416952,0.011306
P384_Saber_KEM,24.565004,23.758774,0.026781,1.354434,0.026781
P384_Saber_KEM,25.852748,24.945605,0.030815,1.283293,0.030815
P384_Saber_KEM,29.100621,28.272207,0.024069,1.252337,0.024069
P384_Saber_KEM,16.951483,16.114003,0.008399,0.381484,0.008399
P384_Saber_KEM,15.412922,14.563718,0.018970,0.410703,0.018970
P384_Saber_KEM,20.234877,19.430811,0.019115,1.327079,0.019115
P384_Saber_KEM,25.177319,23.459032,0.018711,1.288643,0.018711
P384_Saber_KEM,22.358004,21.430844,0.017328,1.397758,0.017328
P384_Saber_KEM,28.294782,26.447623,0.045703,1.547345,0.045703
P384_Saber_KEM,24.257229,22.477159,0.017884,1.403244,0.017884
P384_Saber_KEM,21.109189,20.302424,0.019069,1.319104,0.019069
P384_Saber_KEM,26.463922,25.235286,0.021428,1.442183,0.021428
P384_Saber_KEM,24.093325,23.210684,0.018261,1.306033,0.018261
P384_Saber_KEM,31.948282,31.096320,0.018167,1.321017,0.018167
P384_Saber_KEM,24.228368,23.443686,0.019384,1.238565,0.019384
P384_Saber_KEM,26.793533,25.823125,0.017826,1.359808,0.017826
P384_Saber_KEM,22.257256,21.141907,0.020125,1.402212,0.020125
P384_Saber_KEM,24.142874,23.311635,0.020286,1.300492,0.020286
P384_Saber_KEM,22.436162,21.606051,0.017468,1.422000,0.017468
P384_Saber_KEM,27.445894,25.783341,0.017913,1.402399,0.017913
P384_Saber_KEM,24.069241,23.245482,0.018275,1.366387,0.018275
P384_Saber_KEM,22.573576,21.694480,0.019225,1.342244,0.019225
P384_Saber_KEM,26.214307,25.363350,0.018903,1.362498,0.018903
P384_Saber_KEM,28.201373,25.766263,0.037760,1.438983,0.037760
P384_Saber_KEM,29.816095,28.284153,0.025925,1.453215,0.025925
P384_Saber_KEM,21.645715,20.612259,0.021063,1.341820,0.021063
P384_Saber_KEM,26.072509,25.133565,0.017796,1.328911,0.017796
P384_Saber_KEM,21.305510,20.366126,0.027386,1.532711,0.027386
P384_Saber_KEM,21.265367,20.519173,0.027736,1.330730,0.027736
P384_Saber_KEM,24.466914,23.528566,0.018946,1.292136,0.018946
P384_Saber_KEM,23.581443,21.560450,0.018422,1.342583,0.018422
P384_Saber_KEM,23.245268,21.885286,0.020139,1.420339,0.020139
P384_Saber_KEM,23.280839,22.358541,0.017463,1.794606,0.017463
P384_Saber_KEM,21.851709,20.637039,0.018292,1.317110,0.018292
P384_Saber_KEM,15.828196,15.049207,0.007749,0.442708,0.007749
P384_Saber_KEM,31.677870,30.136521,0.024053,1.419412,0.024053
P384_Saber_KEM,26.796055,25.952433,0.018204,1.325907,0.018204
P384_Saber_KEM,23.872164,23.029885,0.026165,2.024251,0.026165
P384_Saber_KEM,20.866026,19.981462,0.020000,1.414007,0.020000
P384_Saber_KEM,36.123360,35.257865,0.035633,1.692800,0.035633
P384_Saber_KEM,22.127053,21.200496,0.030911,1.361774,0.030911
P384_Saber_KEM,23.303727,22.413412,0.018365,1.204275,0.018365
P384_Saber_KEM,21.926903,20.887499,0.019070,1.342330,0.019070
P384_Saber_KEM,26.544213,25.795730,0.019282,1.270242,0.019282
P384_Saber_KEM,24.457866,23.644872,0.022656,1.886895,0.022656
P384_Saber_KEM,22.673117,21.811841,0.020598,1.351327,0.020598
P384_Saber_KEM,24.270147,23.366695,0.020458,1.460072,0.020458
P384_Saber_KEM,26.543896,25.603027,0.021188,1.489789,0.021188
P384_Saber_KEM,24.800648,23.934345,0.017970,1.436175,0.017970
P384_Saber_KEM,26.822903,25.793507,0.022779,1.575993,0.022779
P384_Saber_KEM,26.757207,25.146092,0.017501,1.340003,0.017501
P384_Saber_KEM,26.140153,23.837563,0.017924,1.199305,0.017924
P384_Saber_KEM,26.751027,25.014333,0.019174,1.359900,0.019174
P384_Saber_KEM,23.751437,22.887738,0.020217,1.470561,0.020217
P384_Saber_KEM,23.108940,22.322955,0.018239,1.324194,0.018239
P384_Saber_KEM,25.874641,25.115262,0.021819,1.327476,0.021819
P384_Saber_KEM,23.093301,22.303840,0.017863,1.363329,0.017863
P384_Saber_KEM,30.178568,28.677294,0.029137,1.593159,0.029137
P384_Saber_KEM,29.230073,26.876187,0.023756,1.319550,0.023756
P384_Saber_KEM,24.265927,23.388431,0.019166,1.264658,0.019166
P384_Saber_KEM,27.132069,26.316920,0.036397,1.421752,0.036397
P384_Saber_KEM,25.088666,24.260161,0.024311,1.340391,0.024311
P384_Saber_KEM,23.804081,23.045778,0.019033,1.361498,0.019033
P384_Saber_KEM,21.502685,20.530967,0.018804,1.410681,0.018804
P384_Saber_KEM,23.437937,22.047346,0.019651,1.249958,0.019651
P384_Saber_KEM,19.946074,18.901437,0.012722,0.443803,0.012722
P384_Saber_KEM,23.160116,20.607470,0.021303,1.399219,0.021303
P384_Saber_KEM,26.707682,25.800177,0.019844,1.404471,0.019844
P384_Saber_KEM,24.237111,23.333437,0.019333,1.353828,0.019333
P384_Saber_KEM,24.609226,23.112539,0.017057,1.463545,0.017057
P384_Saber_KEM,22.717506,21.818987,0.018734,1.252850,0.018734
P384_Saber_KEM,24.325126,23.426717,0.017389,1.234767,0.017389
P384_Saber_KEM,31.274345,29.249897,0.018519,1.441015,0.018519
P384_Saber_KEM,26.790562,25.974130,0.018038,1.285869,0.018038
P384_Saber_KEM,23.327779,22.400642,0.019239,1.345077,0.019239
P384_Saber_KEM,24.903655,23.937430,0.017687,1.806115,0.017687
P384_Saber_KEM,21.263362,20.381162,0.022063,1.277852,0.022063
P384_Saber_KEM,23.484569,22.654945,0.025319,1.294328,0.025319
P384_Saber_KEM,24.448257,23.528275,0.019455,1.401101,0.019455
P384_Saber_KEM,21.657590,20.762114,0.021092,1.381289,0.021092
P384_Saber_KEM,20.999520,20.194971,0.023913,1.505397,0.023913
P384_Saber_KEM,24.292883,23.458572,0.017935,1.278337,0.017935
P384_Saber_KEM,26.924434,26.044507,0.020094,1.369777,0.020094
P384_Saber_KEM,25.561666,24.743886,0.019449,1.331905,0.019449
P384_Saber_KEM,24.083832,22.098658,0.028574,1.462566,0.028574
P384_Saber_KEM,20.769401,18.252948,0.018669,1.400263,0.018669
P384_Saber_KEM,23.577929,22.671312,0.021238,1.557826,0.021238
P384_Saber_KEM,26.756369,24.996572,0.025852,1.291193,0.025852
P384_Saber_KEM,25.297951,24.479870,0.018715,1.206022,0.018715
P384_Saber_KEM,23.780250,22.405775,0.017801,1.745743,0.017801
P384_Saber_KEM,25.928174,24.246116,0.025182,1.282026,0.025182
P384_Saber_KEM,27.511199,26.610601,0.024804,1.400921,0.024804
P384_Saber_KEM,27.701925,26.004199,0.026155,1.451076,0.026155
P384_Saber_KEM,28.063934,26.662635,0.017620,1.345310,0.017620
P384_Saber_KEM,21.804315,20.840361,0.020115,1.367930,0.020115
P384_Saber_KEM,14.954271,14.033599,0.010592,0.456692,0.010592
P384_Saber_KEM,24.471286,23.558210,0.020027,1.493546,0.020027
P384_Saber_KEM,21.805788,20.646778,0.019917,1.332105,0.019917
P384_Saber_KEM,27.277212,26.447996,0.021857,1.305000,0.021857
P384_Saber_KEM,22.236881,21.391960,0.018329,1.322613,0.018329
P384_Saber_KEM,34.754455,32.870231,0.021566,1.479543,0.021566
P384_Saber_KEM,22.438047,21.594308,0.018528,1.323434,0.018528
P384_Saber_KEM,22.620348,21.789175,0.019262,1.270563,0.019262
P384_Saber_KEM,23.984457,23.147804,0.018079,1.357805,0.018079
P384_Saber_KEM,26.995540,26.188194,0.018872,1.410124,0.018872
P384_Saber_KEM,24.042189,22.161973,0.024954,1.300007,0.024954
P384_Saber_KEM,26.946790,25.272236,0.019518,1.302116,0.019518
P384_Saber_KEM,20.783706,19.886852,0.025134,1.265614,0.025134
P384_Saber_KEM,21.159793,20.271185,0.018661,1.315150,0.018661
P384_Saber_KEM,27.033777,26.210130,0.027284,1.317038,0.027284
P384_Saber_KEM,23.612095,22.698672,0.023605,1.356808,0.023605
P384_Saber_KEM,24.473180,22.987066,0.018897,1.332238,0.018897
P384_Saber_KEM,23.559614,21.685361,0.024112,1.305077,0.024112
P384_Saber_KEM,24.636966,23.727145,0.022731,1.313207,0.022731
P384_Saber_KEM,26.813792,26.084165,0.030290,1.310685,0.030290
P384_Saber_KEM,21.832783,19.385210,0.020747,1.349169,0.020747
P384_Saber_KEM,21.702356,20.791063,0.020290,1.341559,0.020290
P384_Saber_KEM,26.272963,25.338862,0.028069,1.510421,0.028069
P384_Saber_KEM,22.407644,21.186399,0.019219,1.336732,0.019219
P384_Saber_KEM,18.404912,17.430176,0.024987,1.326617,0.024987
P384_Saber_KEM,21.696707,20.588835,0.021905,1.258216,0.021905
P384_Saber_KEM,27.719876,26.843524,0.021936,1.472585,0.021936
P384_Saber_KEM,23.304703,22.386235,0.018757,1.259534,0.018757
P384_Saber_KEM,25.622728,24.767063,0.019140,1.406265,0.019140
P384_Saber_KEM,22.580196,21.701810,0.017546,1.875954,0.017546
P384_Saber_KEM,19.051661,18.215889,0.013137,0.447127,0.013137
P384_Saber_KEM,20.010355,19.098403,0.006651,0.479506,0.006651
P384_Saber_KEM,21.331198,20.239891,0.021412,1.334742,0.021412
P384_Saber_KEM,22.993223,22.093659,0.025475,1.339371,0.025475
P384_Saber_KEM,25.816358,23.530663,0.019071,1.217475,0.019071
P384_Saber_KEM,23.520340,22.691474,0.030268,1.421373,0.030268
P384_Saber_KEM,22.587064,21.684415,0.023042,1.702270,0.023042
P384_Saber_KEM,21.620976,20.239671,0.027719,1.410611,0.027719
P384_Saber_KEM,22.794450,22.031786,0.018125,1.338432,0.018125
P384_Saber_KEM,24.110283,22.500795,0.018246,1.328325,0.018246
P384_Saber_KEM,32.206523,30.718274,0.019509,1.368906,0.019509
P384_Saber_KEM,21.112868,20.306116,0.024201,1.441315,0.024201
P384_Saber_KEM,22.737890,21.949073,0.019181,1.326802,0.019181
P384_Saber_KEM,21.397646,20.395909,0.026924,2.023825,0.026924
P384_Saber_KEM,26.387094,25.489819,0.019029,1.367201,0.019029
P384_Saber_KEM,23.026600,21.328072,0.026610,1.484840,0.026610
P384_Saber_KEM,22.487485,21.164578,0.018608,1.336288,0.018608
P384_Saber_KEM,23.457645,22.664240,0.029688,1.319974,0.029688
P384_Saber_KEM,25.307248,24.488415,0.021074,1.431978,0.021074
P384_Saber_KEM,29.263749,27.533183,0.026953,1.403197,0.026953
P384_Saber_KEM,20.755349,19.877647,0.020937,1.412145,0.020937
P384_Saber_KEM,30.328364,28.639717,0.020542,1.341320,0.020542
P384_Saber_KEM,27.044978,25.198021,0.025117,1.340630,0.025117
P384_Saber_KEM,27.805067,25.910835,0.019455,1.274717,0.019455
P384_Saber_KEM,26.777594,25.928358,0.017758,1.355005,0.017758
P384_Saber_KEM,24.235478,22.988991,0.017935,1.328072,0.017935
P384_Saber_KEM,27.050220,26.148075,0.022387,1.251442,0.022387
P384_Saber_KEM,21.590529,20.779458,0.021418,1.473795,0.021418
P384_Saber_KEM,25.179977,24.298835,0.034797,1.342256,0.034797
P384_Saber_KEM,25.955192,25.039005,0.020281,1.330303,0.020281
P384_Saber_KEM,22.161399,21.015571,0.020435,1.390361,0.020435
P384_Saber_KEM,16.901869,16.083044,0.011145,0.582704,0.011145
P384_Saber_KEM,24.441005,23.639276,0.023944,1.443857,0.023944
P384_Saber_KEM,27.057182,26.235098,0.021661,1.490012,0.021661
P384_Saber_KEM,23.950571,22.957658,0.024310,1.965380,0.024310
P384_Saber_KEM,23.744290,22.988866,0.029465,1.316568,0.029465
P384_Saber_KEM,23.162775,21.684782,0.027725,1.271062,0.027725
P384_Saber_KEM,25.002345,23.437955,0.024911,1.234742,0.024911
P384_Saber_KEM,28.032327,27.218054,0.024414,1.370169,0.024414
P384_Saber_KEM,26.883621,25.206475,0.018627,1.314755,0.018627
P384_Saber_KEM,22.364883,21.397613,0.019228,1.284159,0.019228
P384_Saber_KEM,23.170883,21.941284,0.021410,1.386978,0.021410
P384_Saber_KEM,23.372343,22.525071,0.019552,1.331535,0.019552
P384_Saber_KEM,36.079558,34.258478,0.018093,1.237220,0.018093
P384_Saber_KEM,27.120091,25.431720,0.019591,1.321829,0.019591
P384_Saber_KEM,20.584859,19.646277,0.028109,1.449797,0.028109
P384_Saber_KEM,22.334177,21.500215,0.022057,1.234438,0.022057
P384_Saber_KEM,26.587996,25.758331,0.019398,1.361307,0.019398
P384_Saber_KEM,20.286709,19.350693,0.019639,1.849068,0.019639
P384_Saber_KEM,25.150624,23.966372,0.021188,1.388488,0.021188
P384_Saber_KEM,24.677140,23.790923,0.027923,1.463241,0.027923
P384_Saber_KEM,22.890064,21.996290,0.017750,1.274840,0.017750
P384_Saber_KEM,31.710963,30.162456,0.027940,1.427641,0.027940
P384_Saber_KEM,24.455222,23.574490,0.022966,1.316334,0.022966
P384_Saber_KEM,22.936378,22.039911,0.019589,1.354568,0.019589
P384_Saber_KEM,20.884716,20.050536,0.020293,1.351682,0.020293
P384_Saber_KEM,19.389721,18.563652,0.017113,1.356205,0.017113
P384_Saber_KEM,25.236170,23.076591,0.018261,1.357215,0.018261
P384_Saber_KEM,27.238096,24.914278,0.036949,1.277675,0.036949
P384_Saber_KEM,25.051327,24.172487,0.018924,1.387361,0.018924
P384_Saber_KEM,21.626196,20.606623,0.018846,1.365958,0.018846
P384_Saber_KEM,24.439228,23.168987,0.021080,1.410152,0.021080
P384_Saber_KEM,15.759778,14.901398,0.011855,0.569855,0.011855
P384_Saber_KEM,25.614514,24.712632,0.023643,1.371736,0.023643
P384_Saber_KEM,27.995513,26.683056,0.024514,1.301558,0.024514
P384_Saber_KEM,21.241538,20.120906,0.020161,1.382193,0.020161
P384_Saber_KEM,26.590218,25.699497,0.021429,1.286329,0.021429
P384_Saber_KEM,23.585875,22.736518,0.019047,1.247833,0.019047
P384_Saber_KEM,23.496655,22.548205,0.018369,1.356413,0.018369
P384_Saber_KEM,25.107715,22.940793,0.027044,1.441436,0.027044
P384_Saber_KEM,26.388079,25.543001,0.020026,1.275833,0.020026
P384_Saber_KEM,30.462998,28.549461,0.024708,1.237393,0.024708
P384_Saber_KEM,26.286489,24.868386,0.018578,1.349014,0.018578
P384_Saber_KEM,24.224914,23.402265,0.022100,1.339416,0.022100
P384_Saber_KEM,21.279689,20.380753,0.025388,1.373678,0.025388
P384_Saber_KEM,27.809807,25.997110,0.017323,1.294628,0.017323
P384_Saber_KEM,21.798051,21.004309,0.020094,1.959722,0.020094
P384_Saber_KEM,24.009661,23.173464,0.029394,1.356018,0.029394
P384_Saber_KEM,27.260313,25.917028,0.029185,1.364252,0.029185
P384_Saber_KEM,21.899624,20.601065,0.018573,1.317816,0.018573
P384_Saber_KEM,22.182785,21.363269,0.021951,1.381874,0.021951
P384_Saber_KEM,28.853006,27.182976,0.023952,1.432763,0.023952
P384_Saber_KEM,21.572679,20.703505,0.024417,1.342123,0.024417
P384_Saber_KEM,27.079081,24.995812,0.025394,1.599072,0.025394
P384_Saber_KEM,21.534540,20.676175,0.019284,1.368184,0.019284
P384_Saber_KEM,25.049375,22.795512,0.017068,1.223847,0.017068
P384_Saber_KEM,29.408488,27.720284,0.019144,1.317892,0.019144
P384_Saber_KEM,23.386285,22.564497,0.018567,1.251841,0.018567
P384_Saber_KEM,20.443858,19.562131,0.020719,1.474364,0.020719
P384_Saber_KEM,20.533842,19.660986,0.017607,1.484423,0.017607
P384_Saber_KEM,24.771807,23.979430,0.017639,1.799376,0.017639
P384_Saber_KEM,23.054417,21.981238,0.024166,1.349852,0.024166
P384_Saber_KEM,15.510926,14.529214,0.007120,0.466186,0.007120
P384_Saber_KEM,30.355508,27.959256,0.027314,1.435819,0.027314
P384_Saber_KEM,27.414350,26.508689,0.023879,1.381833,0.023879
P384_Saber_KEM,22.454724,21.549715,0.017807,1.204306,0.017807
P384_Saber_KEM,25.908279,24.902858,0.018353,1.304461,0.018353
P384_Saber_KEM,43.628113,41.636119,0.020925,1.522015,0.020925
P384_Saber_KEM,25.779289,24.649791,0.019080,1.395200,0.019080
P384_Saber_KEM,28.846329,26.947275,0.021349,1.499344,0.021349
P384_Saber_KEM,24.536120,22.918442,0.017764,1.315455,0.017764
P384_Saber_KEM,44.415811,42.646703,0.019804,1.368485,0.019804
P384_Saber_KEM,23.402836,22.588442,0.017760,1.269878,0.017760
P384_Saber_KEM,23.033267,22.280046,0.019852,1.284867,0.019852
P384_Saber_KEM,23.825610,22.179064,0.023534,1.219315,0.023534
P384_Saber_KEM,24.249290,23.440298,0.019091,1.395918,0.019091
P384_Saber_KEM,23.182622,21.882439,0.028341,1.439335,0.028341
P384_Saber_KEM,27.025050,26.230963,0.021572,1.609377,0.021572
P384_Saber_KEM,22.728520,21.942451,0.018026,1.247744,0.018026
P384_Saber_KEM,21.726686,20.892658,0.019195,1.480931,0.019195
P384_Saber_KEM,23.233040,22.438397,0.022458,1.355408,0.022458
P384_Saber_KEM,21.873909,21.113961,0.020180,1.591235,0.020180
P384_Saber_KEM,20.680033,19.882272,0.019523,1.287156,0.019523
P384_Saber_KEM,29.822828,27.959524,0.024817,1.442609,0.024817
P384_Saber_KEM,23.895065,23.062561,0.021387,1.310878,0.021387
P384_Saber_KEM,26.390549,24.979753,0.020542,1.421042,0.020542
P384_Saber_KEM,21.479313,20.620554,0.017939,1.356628,0.017939
P384_Saber_KEM,27.636632,26.818012,0.020052,1.229053,0.020052
P384_Saber_KEM,27.606641,24.932141,0.017881,1.339913,0.017881
P384_Saber_KEM,24.106313,23.174567,0.026203,1.603741,0.026203
P384_Saber_KEM,21.460814,20.595147,0.019643,1.244195,0.019643
P384_Saber_KEM,20.765582,19.874353,0.022629,1.395677,0.022629
P384_Saber_KEM,16.597319,15.797753,0.013741,0.445899,0.013741
P384_Saber_KEM,18.967021,17.961787,0.007374,0.431400,0.007374
P384_Saber_KEM,26.543834,25.638651,0.019302,1.425853,0.019302
P384_Saber_KEM,23.587307,22.708492,0.024466,1.901859,0.024466
P384_Saber_KEM,27.165242,25.488866,0.018695,1.312011,0.018695
P384_Saber_KEM,22.587896,21.657417,0.016688,1.287544,0.016688
P384_Saber_KEM,26.252299,23.828886,0.017863,1.264857,0.017863
P384_Saber_KEM,22.272616,21.420965,0.019892,1.389398,0.019892
