algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_NTRU_HRSS_701,23.187230,22.369384,0.022135,1.406938,0.022135
P384_NTRU_HRSS_701,21.005805,20.194556,0.040515,1.556000,0.040515
P384_NTRU_HRSS_701,27.110718,26.080868,0.024966,1.515101,0.024966
P384_NTRU_HRSS_701,23.713211,22.776653,0.026053,1.532204,0.026053
P384_NTRU_HRSS_701,25.224444,23.353746,0.020665,1.651651,0.020665
P384_NTRU_HRSS_701,24.485731,23.680726,0.027190,1.818050,0.027190
P384_NTRU_HRSS_701,22.080293,21.348287,0.027391,1.381734,0.027391
P384_NTRU_HRSS_701,25.993901,23.644717,0.019192,1.564206,0.019192
P384_NTRU_HRSS_701,26.560989,25.801818,0.021818,1.457751,0.021818
P384_NTRU_HRSS_701,25.924854,23.578874,0.023081,1.792210,0.023081
P384_NTRU_HRSS_701,24.171491,23.410626,0.020390,1.489767,0.020390
P384_NTRU_HRSS_701,24.630410,23.618677,0.033934,1.597651,0.033934
P384_NTRU_HRSS_701,22.776765,21.939382,0.019661,1.500837,0.019661
P384_NTRU_HRSS_701,24.254974,23.451390,0.024083,1.439889,0.024083
P384_NTRU_HRSS_701,26.500608,24.551443,0.020101,1.368025,0.020101
P384_NTRU_HRSS_701,21.152560,20.345026,0.023005,1.375378,0.023005
P384_NTRU_HRSS_701,23.382780,22.441375,0.026193,1.511184,0.026193
P384_NTRU_HRSS_701,25.653440,23.838152,0.023872,2.245279,0.023872
P384_NTRU_HRSS_701,27.494319,25.634166,0.021287,1.605209,0.021287
P384_NTRU_HRSS_701,25.412799,24.543744,0.019508,1.475629,0.019508
P384_NTRU_HRSS_701,26.922771,25.973343,0.021016,1.540455,0.021016
P384_NTRU_HRSS_701,23.919693,23.110027,0.036581,1.484473,0.036581
P384_NTRU_HRSS_701,26.217328,25.258879,0.039720,1.557757,0.039720
P384_NTRU_HRSS_701,23.419922,22.525520,0.018094,1.422156,0.018094
P384_NTRU_HRSS_701,31.875262,30.195406,0.020107,1.466279,0.020107
P384_NTRU_HRSS_701,15.033063,14.108925,0.011645,0.631150,0.011645
P384_NTRU_HRSS_701,23.163876,22.075009,0.025567,1.472820,0.025567
P384_NTRU_HRSS_701,27.548496,26.707589,0.019785,1.488125,0.019785
P384_NTRU_HRSS_701,21.016255,18.621180,0.016463,1.406210,0.016463
P384_NTRU_HRSS_701,21.664029,20.626820,0.021538,1.515021,0.021538
P384_NTRU_HRSS_701,27.100196,25.495232,0.019067,1.452201,0.019067
P384_NTRU_HRSS_701,22.440961,21.577431,0.038525,1.638096,0.038525
P384_NTRU_HRSS_701,25.717473,24.830189,0.026581,1.481540,0.026581
P384_NTRU_HRSS_701,24.676457,23.795089,0.035329,1.447573,0.035329
P384_NTRU_HRSS_701,23.877528,22.326430,0.025731,1.488551,0.025731
P384_NTRU_HRSS_701,27.452985,25.947673,0.018819,1.339924,0.018819
P384_NTRU_HRSS_701,22.408435,21.666928,0.024319,1.380294,0.024319
P384_NTRU_HRSS_701,22.231643,21.041243,0.031541,1.567638,0.031541
P384_NTRU_HRSS_701,22.189814,21.271967,0.018251,1.406964,0.018251
P384_NTRU_HRSS_701,20.795944,18.170458,0.019580,1.662299,0.019580
P384_NTRU_HRSS_701,21.995810,21.082014,0.018038,1.505471,0.018038
P384_NTRU_HRSS_701,26.540911,25.698951,0.048331,1.819594,0.048331
P384_NTRU_HRSS_701,20.784915,19.952839,0.024832,1.510546,0.024832
P384_NTRU_HRSS_701,29.298423,27.787749,0.019836,1.545487,0.019836
P384_NTRU_HRSS_701,22.923891,22.106669,0.019830,1.508155,0.019830
P384_NTRU_HRSS_701,23.584125,22.719090,0.042046,1.476101,0.042046
P384_NTRU_HRSS_701,25.718533,24.931233,0.035355,1.446991,0.035355
P384_NTRU_HRSS_701,24.215525,23.353058,0.022077,1.469988,0.022077
