algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
P384_NTRU_HPS_2048_677,217.728779,119.847521,0.010351,0.751069,0.010351
P384_NTRU_HPS_2048_677,218.508760,120.464460,0.009510,0.701437,0.009510
P384_NTRU_HPS_2048_677,217.316541,119.301992,0.048790,0.757498,0.048790
P384_NTRU_HPS_2048_677,219.367468,121.203198,0.034970,0.725427,0.034970
P384_NTRU_HPS_2048_677,215.692198,118.515429,0.009210,0.827599,0.009210
P384_NTRU_HPS_2048_677,220.318097,122.735043,0.010090,0.860359,0.010090
P384_NTRU_HPS_2048_677,225.843826,126.477462,0.009160,0.753869,0.009160
P384_NTRU_HPS_2048_677,215.645077,118.792511,0.010300,0.729428,0.010300
P384_NTRU_HPS_2048_677,214.308735,117.102293,0.034491,0.770808,0.034491
P384_NTRU_HPS_2048_677,229.108093,132.376117,0.009730,0.803999,0.009730
P384_NTRU_HPS_2048_677,218.148246,120.817904,0.010000,0.772419,0.010000
P384_NTRU_HPS_2048_677,219.055156,120.998706,0.010901,0.749069,0.010901
P384_NTRU_HPS_2048_677,223.235808,124.706743,0.008960,0.728167,0.008960
P384_NTRU_HPS_2048_677,216.482676,119.544559,0.008610,0.812988,0.008610
P384_NTRU_HPS_2048_677,220.131256,121.892295,0.009311,1.123702,0.009311
P384_NTRU_HPS_2048_677,217.786042,120.343189,0.009780,0.982181,0.009780
P384_NTRU_HPS_2048_677,219.020814,120.676461,0.010680,0.725007,0.010680
P384_NTRU_HPS_2048_677,216.612259,119.446629,0.009650,0.852309,0.009650
P384_NTRU_HPS_2048_677,220.770612,122.853954,0.045190,0.738877,0.045190
P384_NTRU_HPS_2048_677,219.714792,123.270750,0.016301,1.002141,0.016301
P384_NTRU_HPS_2048_677,215.848249,118.745629,0.008730,0.713218,0.008730
P384_NTRU_HPS_2048_677,223.433451,125.487853,0.009030,0.696078,0.009030
P384_NTRU_HPS_2048_677,216.158404,118.925333,0.010050,1.013461,0.010050
P384_NTRU_HPS_2048_677,222.463741,124.205639,0.009370,1.571477,0.009370
P384_NTRU_HPS_2048_677,217.927302,120.862643,0.011610,0.897179,0.011610
P384_NTRU_HPS_2048_677,216.689509,118.968283,0.008230,0.948269,0.008230
P384_NTRU_HPS_2048_677,219.120416,121.069057,0.008860,0.714478,0.008860
P384_NTRU_HPS_2048_677,218.807893,120.829204,0.009260,1.056702,0.009260
P384_NTRU_HPS_2048_677,222.859535,123.786035,0.009240,0.864489,0.009240
P384_NTRU_HPS_2048_677,218.156965,119.669982,0.010320,0.810159,0.010320
P384_NTRU_HPS_2048_677,218.264556,121.068056,0.008991,1.038761,0.008991
P384_NTRU_HPS_2048_677,217.515689,120.435139,0.013270,0.892670,0.013270
P384_NTRU_HPS_2048_677,219.640460,121.860894,0.014060,1.026770,0.014060
