algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 128,10.678649,8.217100,0.011217,2.101689,0.011217
Remote IBE-KEM 128,8.381812,6.009609,0.018460,1.309439,0.018460
Remote IBE-KEM 128,8.791806,6.252906,0.011444,1.360069,0.011444
Remote IBE-KEM 128,8.414972,5.954325,0.010185,1.301467,0.010185
Remote IBE-KEM 128,8.666843,6.227330,0.013916,1.457617,0.013916
Remote IBE-KEM 128,9.468355,6.865266,0.013482,1.643475,0.013482
Remote IBE-KEM 128,9.663936,7.209533,0.018738,1.584220,0.018738
Remote IBE-KEM 128,8.714515,6.269813,0.013274,1.385746,0.013274
Remote IBE-KEM 128,9.980051,7.530141,0.007605,1.807611,0.007605
Remote IBE-KEM 128,8.469910,6.075945,0.011395,1.364914,0.011395
Remote IBE-KEM 128,9.874525,7.295605,0.012078,1.632036,0.012078
Remote IBE-KEM 128,9.278287,6.846173,0.008661,1.538151,0.008661
Remote IBE-KEM 128,8.254259,5.708719,0.010236,1.290689,0.010236
Remote IBE-KEM 128,10.488489,8.041390,0.012264,2.279665,0.012264
Remote IBE-KEM 128,9.215925,6.810317,0.012674,1.944968,0.012674
Remote IBE-KEM 128,8.468026,6.039525,0.010946,1.353087,0.010946
Remote IBE-KEM 128,9.768162,6.892111,0.010184,1.673844,0.010184
Remote IBE-KEM 128,9.986816,7.538215,0.020363,1.995559,0.020363
Remote IBE-KEM 128,8.807381,6.359355,0.012843,1.547023,0.012843
Remote IBE-KEM 128,8.476641,6.003990,0.010567,1.306763,0.010567
Remote IBE-KEM 128,9.281142,6.881190,0.006916,1.512594,0.006916
Remote IBE-KEM 128,9.328490,6.876018,0.012478,1.807351,0.012478
Remote IBE-KEM 128,10.490020,7.647341,0.014227,1.717208,0.014227
Remote IBE-KEM 128,8.626098,6.193490,0.012839,1.426306,0.012839
Remote IBE-KEM 128,13.470155,10.304872,0.017489,2.215754,0.017489
Remote IBE-KEM 128,11.708177,8.882662,0.013981,2.157306,0.013981
Remote IBE-KEM 128,8.973932,6.489084,0.011168,1.586703,0.011168
Remote IBE-KEM 128,8.606853,6.134934,0.007879,1.439577,0.007879
Remote IBE-KEM 128,12.620534,9.491813,0.016283,2.526673,0.016283
Remote IBE-KEM 128,9.019650,6.589776,0.009310,1.322163,0.009310
Remote IBE-KEM 128,8.548811,6.114381,0.008189,1.448278,0.008189
Remote IBE-KEM 128,8.359743,5.899042,0.011860,1.422292,0.011860
Remote IBE-KEM 128,8.531131,6.068957,0.011188,1.378039,0.011188
Remote IBE-KEM 128,8.541818,6.084216,0.010016,1.315854,0.010016
Remote IBE-KEM 128,8.540142,6.143991,0.008827,1.417041,0.008827
Remote IBE-KEM 128,10.229901,7.676808,0.013347,1.606792,0.013347
Remote IBE-KEM 128,8.511036,6.041885,0.010907,1.386924,0.010907
Remote IBE-KEM 128,8.714812,6.167817,0.009083,1.338584,0.009083
Remote IBE-KEM 128,8.771620,6.096165,0.011312,1.304109,0.011312
Remote IBE-KEM 128,8.588502,6.126992,0.010760,1.355351,0.010760
Remote IBE-KEM 128,10.666917,7.992389,0.018898,1.732214,0.018898
Remote IBE-KEM 128,8.820245,6.307276,0.009457,1.518792,0.009457
Remote IBE-KEM 128,9.923062,7.490725,0.008323,1.786188,0.008323
Remote IBE-KEM 128,11.330842,8.737151,0.010372,2.147166,0.010372
Remote IBE-KEM 128,9.219957,6.711910,0.008782,1.725203,0.008782
Remote IBE-KEM 128,8.760381,6.275192,0.013880,1.394040,0.013880
Remote IBE-KEM 128,10.175485,7.519260,0.015263,1.653456,0.015263
Remote IBE-KEM 128,8.700752,6.257318,0.011148,1.360462,0.011148
Remote IBE-KEM 128,8.590217,6.177377,0.008361,1.418750,0.008361
Remote IBE-KEM 128,8.777380,6.336948,0.009165,1.352577,0.009165
Remote IBE-KEM 128,11.494738,9.070574,0.012953,2.627496,0.012953
Remote IBE-KEM 128,8.445003,6.012548,0.010516,1.285909,0.010516
Remote IBE-KEM 128,13.222612,10.142905,0.020116,2.230698,0.020116
Remote IBE-KEM 128,10.160103,7.729269,0.011524,1.878401,0.011524
Remote IBE-KEM 128,8.500472,6.042989,0.010897,1.379416,0.010897
Remote IBE-KEM 128,11.354357,8.745867,0.011133,2.122791,0.011133
Remote IBE-KEM 128,9.131084,6.611449,0.010235,1.420707,0.010235
Remote IBE-KEM 128,8.632134,6.257279,0.010006,1.417266,0.010006
Remote IBE-KEM 128,9.257985,6.641618,0.012877,1.495461,0.012877
Remote IBE-KEM 128,13.748063,10.873923,0.013259,2.923135,0.013259
Remote IBE-KEM 128,9.140370,6.626833,0.012992,1.430402,0.012992
Remote IBE-KEM 128,8.532803,6.158534,0.012480,1.432246,0.012480
Remote IBE-KEM 128,8.514800,6.062681,0.024516,1.475800,0.024516
Remote IBE-KEM 128,9.139215,6.688777,0.012687,1.477285,0.012687
Remote IBE-KEM 128,8.684077,6.258762,0.012728,1.334604,0.012728
Remote IBE-KEM 128,10.201430,7.712811,0.009875,1.899753,0.009875
Remote IBE-KEM 128,9.778190,7.203077,0.010466,1.539351,0.010466
Remote IBE-KEM 128,10.384339,7.609639,0.016714,1.722122,0.016714
Remote IBE-KEM 128,8.892535,6.437145,0.010162,1.450960,0.010162
Remote IBE-KEM 128,10.043913,7.390395,0.014821,1.780791,0.014821
Remote IBE-KEM 128,8.516769,5.971122,0.010559,1.361500,0.010559
Remote IBE-KEM 128,8.400400,5.972125,0.010798,1.356903,0.010798
Remote IBE-KEM 128,8.566137,6.131306,0.009892,1.368653,0.009892
Remote IBE-KEM 128,8.763629,6.213417,0.011211,1.438886,0.011211
Remote IBE-KEM 128,8.877214,6.389704,0.010489,1.454127,0.010489
Remote IBE-KEM 128,8.634224,6.151342,0.009087,1.396415,0.009087
Remote IBE-KEM 128,9.351074,6.721502,0.012201,1.328269,0.012201
Remote IBE-KEM 128,10.027435,7.557594,0.010960,2.160260,0.010960
Remote IBE-KEM 128,10.958302,7.995374,0.018127,1.711933,0.018127
Remote IBE-KEM 128,8.695448,6.273320,0.015408,1.461544,0.015408
Remote IBE-KEM 128,8.833517,6.389975,0.013009,1.512639,0.013009
Remote IBE-KEM 128,8.664502,6.216255,0.012745,1.430172,0.012745
Remote IBE-KEM 128,9.075605,6.440729,0.013815,1.541370,0.013815
Remote IBE-KEM 128,8.763383,6.295704,0.007872,1.322246,0.007872
Remote IBE-KEM 128,9.899905,7.091960,0.011557,1.408080,0.011557
Remote IBE-KEM 128,10.441961,7.863058,0.014557,1.945809,0.014557
Remote IBE-KEM 128,8.609801,6.174819,0.012655,1.332340,0.012655
Remote IBE-KEM 128,8.470569,6.018126,0.009947,1.345958,0.009947
Remote IBE-KEM 128,8.837171,6.371399,0.009968,1.489740,0.009968
Remote IBE-KEM 128,9.039689,6.479886,0.010304,1.447795,0.010304
Remote IBE-KEM 128,9.311491,6.874376,0.008817,2.026394,0.008817
Remote IBE-KEM 128,8.579990,6.124570,0.009045,1.377910,0.009045
