algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P256,2.989355,0.007622,0.077496
P256,3.563395,0.006161,0.274058
P256,4.252724,0.004306,0.095247
P256,3.491823,0.006153,0.589084
P256,2.934863,0.006985,0.081493
P256,2.916976,0.006539,0.079131
P256,3.297727,0.005501,0.406401
P256,2.886062,0.005854,0.076532
P256,3.423916,0.019892,0.572053
P256,3.409156,0.005010,0.084575
P256,3.356552,0.006010,0.454073
P256,3.302786,0.005688,0.399090
P256,2.872399,0.005903,0.079137
P256,3.652313,0.006546,0.087306
P256,3.342379,0.005800,0.330255
P256,2.975836,0.008822,0.070702
P256,2.932399,0.004894,0.082664
P256,3.374908,0.004631,0.077645
P256,3.732161,0.007300,0.259199
P256,3.577584,0.003679,0.082892
P256,3.823721,0.006194,0.081838
P256,3.662493,0.005459,0.078626
P256,3.408099,0.005893,0.427709
P256,3.358604,0.006357,0.077801
P256,3.487147,0.005592,0.085280
P256,3.738548,0.006279,0.199720
P256,3.999406,0.005662,0.083055
P256,4.242332,0.005725,0.079940
P256,3.846434,0.005739,0.291279
P256,3.346909,0.006577,0.464454
P256,2.897378,0.008203,0.088866
P256,3.176776,0.005794,0.358344
P256,3.970849,0.005700,0.084481
P256,3.502473,0.005933,0.090421
P256,3.275191,0.005413,0.352898
P256,3.703008,0.008524,0.289237
P256,3.307032,0.005036,0.363809
P256,3.966336,0.004971,0.082778
P256,3.414242,0.006092,0.101450
P256,3.584653,0.005836,0.078934
P256,4.002785,0.005731,0.098855
P256,3.509105,0.003737,0.086501
P256,3.577647,0.005517,0.095455
P256,3.386437,0.004590,0.101383
P256,3.572493,0.006513,0.080924
P256,3.457508,0.005858,0.089001
P256,3.657758,0.004893,0.083712
P256,3.633604,0.003809,0.083780
P256,3.873877,0.007193,0.103843
P256,3.568310,0.004995,0.086268
P256,3.348865,0.005248,0.085906
P256,3.456133,0.005136,0.109615
P256,2.922159,0.005397,0.081011
P256,4.061146,0.005818,0.093353
P256,3.453092,0.006277,0.079151
P256,3.389901,0.005023,0.083816
P256,3.480675,0.006802,0.074217
P256,3.674334,0.005787,0.084013
P256,2.957132,0.005740,0.090014
P256,3.368330,0.006106,0.088444
P256,3.360844,0.006699,0.078785
P256,4.143731,0.007359,0.119919
P256,2.948134,0.005371,0.078636
P256,3.412680,0.006477,0.077261
P256,3.487340,0.005612,0.078684
P256,3.074104,0.005995,0.134718
P256,3.111236,0.005956,0.302621
P256,3.320330,0.005624,0.306909
P256,3.458456,0.005552,0.074787
P256,2.898511,0.006345,0.075758
P256,3.299004,0.006202,0.373624
P256,3.414851,0.005913,0.554195
P256,3.399636,0.006042,0.412278
P256,2.926785,0.005750,0.078918
P256,2.934949,0.006102,0.073620
P256,3.320413,0.005896,0.426424
P256,3.299229,0.019288,0.389441
P256,3.835255,0.017308,0.097277
P256,3.372591,0.006232,0.402791
P256,3.140223,0.007715,0.309303
P256,3.911312,0.005411,0.087455
P256,3.429581,0.005530,0.086154
P256,3.516646,0.005991,0.093286
P256,3.779254,0.005572,0.095637
P256,2.912547,0.004012,0.086477
P256,3.401151,0.005099,0.084385
P256,3.243703,0.006411,0.364524
P256,3.761874,0.004816,0.085291
P256,3.514636,0.004006,0.093125
P256,3.754927,0.005858,0.390194
P256,3.003647,0.006740,0.077712
P256,4.022864,0.005762,0.098782
P256,3.410173,0.005533,0.530351
P256,2.886970,0.005411,0.096157
P256,3.343693,0.004136,0.076767
P256,4.282988,0.006094,0.091489
P256,4.228980,0.006129,0.132159
P256,3.377113,0.006344,0.072455
P256,3.555544,0.005302,0.085621
P256,2.831743,0.005225,0.072985
P256,3.458628,0.005377,0.081768
P256,3.630131,0.005064,0.100540
P256,3.541916,0.004893,0.081499
P256,3.666795,0.007520,0.381333
P256,3.495425,0.034243,0.080938
P256,3.902778,0.006049,0.096116
P256,3.995281,0.005684,0.087685
P256,2.973696,0.005526,0.075235
P256,3.624701,0.028003,0.099511
P256,3.468884,0.007017,0.605878
P256,3.725351,0.005464,0.244936
P256,3.879444,0.005703,0.086711
P256,3.137577,0.007353,0.275421
P256,2.837303,0.005755,0.074970
P256,3.740138,0.004101,0.099654
P256,2.964552,0.005466,0.086716
P256,3.363249,0.005428,0.521319
P256,3.594565,0.006296,0.089695
P256,3.229553,0.004639,0.257508
P256,2.853099,0.004941,0.075607
P256,2.976000,0.006532,0.084335
P256,3.178972,0.006207,0.332491
P256,3.877141,0.004123,0.084048
P256,2.961317,0.006421,0.079115
P256,3.405007,0.005005,0.087519
P256,2.972412,0.005742,0.084161
P256,2.955700,0.005819,0.084170
P256,3.496037,0.004363,0.087071
P256,3.544039,0.006909,0.652368
P256,2.967798,0.007638,0.077584
P256,4.029165,0.004384,0.083380
P256,3.529576,0.004592,0.079976
P256,3.672844,0.005149,0.085609
P256,3.474979,0.005228,0.085968
P256,3.202595,0.006017,0.268030
P256,3.766011,0.005810,0.106701
P256,3.000102,0.021917,0.087295
P256,2.935378,0.005981,0.101025
P256,3.200047,0.006258,0.301831
P256,2.916793,0.006329,0.091674
P256,3.217701,0.007116,0.269040
P256,2.880667,0.005608,0.078207
P256,2.915046,0.005047,0.074294
P256,3.375303,0.005753,0.084204
P256,2.977535,0.006618,0.073251
P256,2.959017,0.005666,0.084691
P256,3.266731,0.006893,0.360986
P256,3.422925,0.005549,0.533542
P256,3.262459,0.006339,0.376073
P256,3.289199,0.006291,0.414206
P256,3.432117,0.005097,0.082817
P256,3.361564,0.004928,0.100334
P256,3.445130,0.005360,0.075219
P256,3.359713,0.005379,0.085861
P256,2.972447,0.005550,0.088919
P256,3.252497,0.003704,0.084066
P256,2.912179,0.005671,0.077483
P256,2.905450,0.005683,0.081289
P256,3.659686,0.004854,0.078385
P256,3.501960,0.004131,0.086671
P256,3.937025,0.005766,0.081808
P256,3.022093,0.007628,0.094799
P256,3.477674,0.004777,0.087796
P256,2.971667,0.006901,0.127268
P256,2.927034,0.006045,0.071314
P256,3.557115,0.005932,0.088308
P256,3.646373,0.005878,0.626565
P256,2.886169,0.005311,0.077472
P256,3.459670,0.005600,0.097175
P256,3.699734,0.005847,0.077349
P256,4.263857,0.006045,0.083029
P256,3.063202,0.006650,0.118062
P256,4.090247,0.005345,0.087127
P256,3.717205,0.005308,0.098295
P256,3.468542,0.003850,0.084048
P256,3.366620,0.006194,0.086017
P256,2.924215,0.004847,0.077632
P256,3.568222,0.003715,0.084057
P256,2.934234,0.005934,0.078103
P256,3.678304,0.005053,0.080858
P256,3.143523,0.004953,0.083710
P256,3.405377,0.005173,0.094462
P256,3.356692,0.005818,0.076046
P256,2.977948,0.005778,0.076221
P256,2.945301,0.005923,0.087148
P256,3.423989,0.005953,0.075716
P256,3.514007,0.005506,0.107438
P256,3.392004,0.005134,0.090265
P256,2.910742,0.005270,0.094029
P256,3.264229,0.005616,0.084512
P256,2.867215,0.005942,0.082388
P256,3.539584,0.005188,0.080191
P256,3.717825,0.005867,0.093305
P256,3.386387,0.005728,0.083447
P256,3.376574,0.005416,0.078438
P256,2.921737,0.006531,0.086871
P256,3.556647,0.005269,0.084143
P256,3.630877,0.006711,0.075786
P256,4.025400,0.008387,0.657064
P256,3.735031,0.007350,0.097351
P256,2.879145,0.005264,0.073697
P256,2.942737,0.005636,0.084210
P256,2.906436,0.005485,0.100751
P256,2.900907,0.005716,0.074794
P256,3.234466,0.006142,0.376460
P256,3.437097,0.006041,0.123813
P256,3.314470,0.005922,0.076310
P256,3.076722,0.005502,0.080343
P256,3.023137,0.006844,0.084033
P256,3.197975,0.005742,0.379704
P256,3.349170,0.005794,0.406229
P256,3.233193,0.006291,0.314179
P256,4.577518,0.007581,0.107957
P256,2.980031,0.006443,0.086577
P256,3.576014,0.005086,0.084922
P256,2.995262,0.003954,0.071517
P256,3.905123,0.005679,0.097269
P256,4.096133,0.005505,0.081288
P256,2.934337,0.005653,0.112234
P256,3.426009,0.005450,0.073697
P256,4.466874,0.006723,0.099196
P256,3.495991,0.014285,0.091717
P256,3.865217,0.005622,0.081856
P256,3.477041,0.005723,0.082014
P256,2.839537,0.005706,0.082034
P256,3.032538,0.011932,0.076550
P256,2.877242,0.005633,0.087302
P256,3.093437,0.003907,0.083170
P256,2.903774,0.005321,0.084201
P256,3.165310,0.006399,0.270890
