algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 128,8.238178,5.842379,0.011626,1.354647,0.011626
Remote IBE-KEM 128,8.458833,5.978473,0.010204,1.437549,0.010204
Remote IBE-KEM 128,13.180512,10.037422,0.021654,2.302840,0.021654
Remote IBE-KEM 128,10.669887,7.804101,0.015350,1.919664,0.015350
Remote IBE-KEM 128,10.801044,8.409077,0.012404,2.081895,0.012404
Remote IBE-KEM 128,8.477255,6.032480,0.008733,1.274261,0.008733
Remote IBE-KEM 128,10.176852,7.503971,0.013434,2.014254,0.013434
Remote IBE-KEM 128,8.369524,5.895453,0.009952,1.414426,0.009952
Remote IBE-KEM 128,8.624523,6.083626,0.011412,1.430022,0.011412
Remote IBE-KEM 128,8.405163,5.881966,0.010564,1.285054,0.010564
Remote IBE-KEM 128,9.611568,7.176925,0.011168,1.994529,0.011168
Remote IBE-KEM 128,9.358504,6.926827,0.010679,1.866581,0.010679
Remote IBE-KEM 128,8.256552,5.789124,0.012492,1.319413,0.012492
Remote IBE-KEM 128,10.704292,8.262703,0.008421,2.100664,0.008421
Remote IBE-KEM 128,11.283363,8.728317,0.010226,2.490172,0.010226
Remote IBE-KEM 128,8.413323,5.948258,0.013818,1.271037,0.013818
Remote IBE-KEM 128,8.765154,6.230414,0.008978,1.390598,0.008978
Remote IBE-KEM 128,8.795516,6.332909,0.011313,1.487436,0.011313
Remote IBE-KEM 128,8.328344,5.843624,0.011163,1.408157,0.011163
Remote IBE-KEM 128,8.297298,5.820465,0.011026,1.434820,0.011026
Remote IBE-KEM 128,8.410634,5.892575,0.012496,1.389196,0.012496
Remote IBE-KEM 128,8.458770,6.028245,0.011598,1.447438,0.011598
Remote IBE-KEM 128,10.715163,8.244364,0.012837,2.386665,0.012837
Remote IBE-KEM 128,9.209312,6.729412,0.009199,1.654771,0.009199
Remote IBE-KEM 128,10.164211,7.562306,0.009983,1.926988,0.009983
Remote IBE-KEM 128,9.447850,6.972462,0.015291,2.015098,0.015291
Remote IBE-KEM 128,8.628509,6.136574,0.016635,1.450288,0.016635
Remote IBE-KEM 128,8.432410,5.990048,0.013595,1.490113,0.013595
Remote IBE-KEM 128,8.761156,6.282425,0.024599,1.451729,0.024599
Remote IBE-KEM 128,10.268331,7.816501,0.018044,2.082875,0.018044
Remote IBE-KEM 128,8.318994,5.808205,0.012152,1.340473,0.012152
Remote IBE-KEM 128,9.471897,6.703689,0.010898,1.512988,0.010898
Remote IBE-KEM 128,8.588264,6.114099,0.010417,1.435087,0.010417
Remote IBE-KEM 128,9.493816,7.014600,0.013337,1.849605,0.013337
Remote IBE-KEM 128,8.667520,6.107655,0.010838,1.493734,0.010838
Remote IBE-KEM 128,8.461290,6.045779,0.008061,1.400392,0.008061
Remote IBE-KEM 128,8.345563,5.914027,0.012719,1.390927,0.012719
Remote IBE-KEM 128,8.360088,5.878723,0.010792,1.394264,0.010792
Remote IBE-KEM 128,8.619898,6.062342,0.012091,1.336748,0.012091
