algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 384,46.158967,35.108532,0.029042,0.952740,0.029042
Remote IBE-KEM 384,50.741810,39.667075,0.015439,0.511883,0.015439
Remote IBE-KEM 384,45.774628,35.205103,0.016483,0.509886,0.016483
Remote IBE-KEM 384,52.559702,41.685268,0.017775,0.613513,0.017775
Remote IBE-KEM 384,49.271216,38.057646,0.021467,0.496172,0.021467
Remote IBE-KEM 384,49.492711,38.659437,0.017403,0.821810,0.017403
Remote IBE-KEM 384,50.082826,39.030055,0.019859,0.422077,0.019859
Remote IBE-KEM 384,48.808731,37.747836,0.020502,1.068304,0.020502
Remote IBE-KEM 384,50.815166,39.738139,0.021028,0.733608,0.021028
Remote IBE-KEM 384,53.869394,42.765701,0.017549,0.528812,0.017549
Remote IBE-KEM 384,45.258179,34.216765,0.034760,0.803485,0.034760
Remote IBE-KEM 384,54.975306,43.841513,0.019327,0.567236,0.019327
Remote IBE-KEM 384,53.014754,42.139064,0.020426,0.914658,0.020426
Remote IBE-KEM 384,44.246667,33.699824,0.018860,0.785801,0.018860
Remote IBE-KEM 384,50.917168,39.877739,0.030291,0.617195,0.030291
Remote IBE-KEM 384,45.423142,34.755910,0.021265,0.986783,0.021265
Remote IBE-KEM 384,48.672011,37.680780,0.020328,0.626721,0.020328
Remote IBE-KEM 384,45.955190,35.459637,0.020624,0.640246,0.020624
Remote IBE-KEM 384,51.836757,40.878050,0.016041,0.427104,0.016041
Remote IBE-KEM 384,51.040948,40.049088,0.019640,0.507789,0.019640
Remote IBE-KEM 384,51.098755,40.135725,0.014089,1.034107,0.014089
Remote IBE-KEM 384,42.777418,31.842791,0.017535,0.459900,0.017535
Remote IBE-KEM 384,45.101824,34.654305,0.023387,0.646551,0.023387
Remote IBE-KEM 384,51.238839,40.291050,0.030819,0.562969,0.030819
Remote IBE-KEM 384,49.906352,38.836101,0.008766,1.147779,0.008766
Remote IBE-KEM 384,38.049415,26.819918,0.011154,1.044358,0.011154
Remote IBE-KEM 384,53.639265,42.485775,0.029628,0.955678,0.029628
Remote IBE-KEM 384,47.623499,37.011640,0.020229,0.641186,0.020229
Remote IBE-KEM 384,48.240012,37.607796,0.027454,1.067338,0.027454
Remote IBE-KEM 384,50.572578,39.574409,0.023680,1.026451,0.023680
Remote IBE-KEM 384,44.958657,34.395820,0.015106,0.508314,0.015106
Remote IBE-KEM 384,45.515654,34.554879,0.020492,0.771479,0.020492
Remote IBE-KEM 384,46.365635,35.880263,0.009676,1.040026,0.009676
Remote IBE-KEM 384,52.149639,40.927167,0.022864,0.646480,0.022864
Remote IBE-KEM 384,44.882197,34.200023,0.018583,1.050968,0.018583
Remote IBE-KEM 384,45.814011,34.862662,0.026030,0.667085,0.026030
Remote IBE-KEM 384,39.989011,28.829219,0.023344,0.650855,0.023344
Remote IBE-KEM 384,45.897500,35.347764,0.012675,0.920033,0.012675
Remote IBE-KEM 384,54.491314,43.578595,0.026856,0.644662,0.026856
Remote IBE-KEM 384,49.159426,38.140262,0.021342,0.665235,0.021342
Remote IBE-KEM 384,49.340029,38.410943,0.019951,0.445588,0.019951
Remote IBE-KEM 384,45.244612,34.340956,0.035684,0.526708,0.035684
Remote IBE-KEM 384,51.534335,40.570798,0.020472,1.034382,0.020472
Remote IBE-KEM 384,46.583238,35.649563,0.023956,0.581417,0.023956
Remote IBE-KEM 384,47.596517,36.100429,0.029848,1.099286,0.029848
Remote IBE-KEM 384,48.622276,37.483426,0.023011,0.703938,0.023011
Remote IBE-KEM 384,47.880462,37.046981,0.020290,0.653812,0.020290
Remote IBE-KEM 384,52.186478,41.331265,0.018544,0.491709,0.018544
Remote IBE-KEM 384,42.918006,32.194900,0.022095,0.496134,0.022095
Remote IBE-KEM 384,51.522968,40.604261,0.010950,0.790991,0.010950
Remote IBE-KEM 384,48.699261,38.083054,0.018631,1.242711,0.018631
Remote IBE-KEM 384,39.867716,28.832665,0.012935,0.549380,0.012935
Remote IBE-KEM 384,58.268962,47.596668,0.016628,0.727445,0.016628
Remote IBE-KEM 384,38.488536,27.826001,0.010313,0.681201,0.010313
Remote IBE-KEM 384,47.471619,36.811512,0.026384,0.852818,0.026384
Remote IBE-KEM 384,44.549678,34.000597,0.015835,0.399102,0.015835
Remote IBE-KEM 384,49.123608,38.107502,0.020605,0.869933,0.020605
Remote IBE-KEM 384,53.977250,43.183916,0.019986,0.595309,0.019986
Remote IBE-KEM 384,48.145598,36.979707,0.012238,0.744353,0.012238
Remote IBE-KEM 384,46.242726,35.149511,0.024928,0.815602,0.024928
Remote IBE-KEM 384,54.211982,43.373034,0.020490,0.900957,0.020490
Remote IBE-KEM 384,42.577220,32.134445,0.024507,0.651910,0.024507
Remote IBE-KEM 384,52.058348,41.046911,0.019585,0.639946,0.019585
Remote IBE-KEM 384,38.598981,28.091460,0.012510,0.751068,0.012510
Remote IBE-KEM 384,53.717435,42.678605,0.021014,1.024439,0.021014
Remote IBE-KEM 384,48.688177,37.720919,0.018848,0.503705,0.018848
Remote IBE-KEM 384,49.461576,38.200630,0.022277,0.508956,0.022277
Remote IBE-KEM 384,51.548339,40.590713,0.020993,1.177178,0.020993
Remote IBE-KEM 384,50.920242,39.893135,0.015070,0.420638,0.015070
Remote IBE-KEM 384,52.506780,41.468683,0.016805,0.767907,0.016805
Remote IBE-KEM 384,39.365357,28.522608,0.017270,0.401456,0.017270
Remote IBE-KEM 384,54.623669,43.511115,0.019688,1.019693,0.019688
Remote IBE-KEM 384,41.667695,30.446669,0.009897,0.470341,0.009897
Remote IBE-KEM 384,50.470101,39.445638,0.020868,1.023355,0.020868
Remote IBE-KEM 384,40.744282,28.848354,0.009682,0.775600,0.009682
Remote IBE-KEM 384,51.068549,40.027357,0.016370,0.524605,0.016370
Remote IBE-KEM 384,54.378411,43.401741,0.019772,0.549556,0.019772
Remote IBE-KEM 384,45.710539,35.121102,0.018507,0.445371,0.018507
Remote IBE-KEM 384,51.779679,40.918169,0.036743,0.457623,0.036743
Remote IBE-KEM 384,48.588319,37.306834,0.016414,0.990442,0.016414
Remote IBE-KEM 384,47.974179,36.926531,0.014975,0.912880,0.014975
Remote IBE-KEM 384,49.696498,38.447497,0.017282,0.543090,0.017282
Remote IBE-KEM 384,55.099760,44.061978,0.020081,0.725487,0.020081
