algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 384,52.140041,41.029026,0.017694,0.618838,0.017694
Remote IBE-KEM 384,47.859043,36.859265,0.022201,0.930984,0.022201
Remote IBE-KEM 384,45.539431,34.767438,0.024884,0.486061,0.024884
Remote IBE-KEM 384,46.119061,35.585647,0.016449,0.586437,0.016449
Remote IBE-KEM 384,45.925032,34.957717,0.017909,0.998614,0.017909
Remote IBE-KEM 384,55.210026,43.893133,0.018327,0.882443,0.018327
Remote IBE-KEM 384,43.244618,32.666344,0.027052,0.660855,0.027052
Remote IBE-KEM 384,48.813709,38.107165,0.019018,0.912659,0.019018
Remote IBE-KEM 384,50.822326,39.500606,0.027729,0.775931,0.027729
Remote IBE-KEM 384,44.405554,33.803660,0.015841,0.868126,0.015841
Remote IBE-KEM 384,49.140303,38.129084,0.015474,0.437006,0.015474
Remote IBE-KEM 384,41.108132,29.935267,0.015707,0.417218,0.015707
Remote IBE-KEM 384,54.180148,42.627099,0.020626,0.498847,0.020626
Remote IBE-KEM 384,53.338749,42.193094,0.022539,0.927364,0.022539
Remote IBE-KEM 384,51.667379,40.527028,0.023511,0.452823,0.023511
Remote IBE-KEM 384,49.232317,38.178185,0.024006,0.487165,0.024006
Remote IBE-KEM 384,46.465532,35.388432,0.019372,0.978961,0.019372
Remote IBE-KEM 384,46.785308,36.180266,0.013279,0.627795,0.013279
Remote IBE-KEM 384,49.617985,38.074422,0.021590,0.791150,0.021590
Remote IBE-KEM 384,36.932875,26.456053,0.014999,0.690487,0.014999
Remote IBE-KEM 384,53.623367,42.377542,0.020357,0.514893,0.020357
Remote IBE-KEM 384,47.700070,36.648427,0.008637,0.908855,0.008637
Remote IBE-KEM 384,40.121605,28.796622,0.013710,0.673321,0.013710
Remote IBE-KEM 384,41.195846,30.400465,0.020719,0.534421,0.020719
Remote IBE-KEM 384,50.430823,39.059564,0.011945,0.900439,0.011945
Remote IBE-KEM 384,53.903558,42.700087,0.029881,0.704873,0.029881
Remote IBE-KEM 384,48.155235,37.260797,0.027202,0.428293,0.027202
Remote IBE-KEM 384,49.666324,38.527281,0.012785,0.820549,0.012785
Remote IBE-KEM 384,51.117566,40.137303,0.012862,0.804893,0.012862
Remote IBE-KEM 384,47.228794,36.576788,0.012250,0.450981,0.012250
Remote IBE-KEM 384,45.082012,34.151120,0.020643,0.501216,0.020643
Remote IBE-KEM 384,42.310306,31.750398,0.024959,0.546636,0.024959
Remote IBE-KEM 384,50.168335,39.304360,0.009016,0.828125,0.009016
Remote IBE-KEM 384,51.264778,40.239476,0.023743,0.736286,0.023743
Remote IBE-KEM 384,53.614278,42.640012,0.018259,0.996581,0.018259
Remote IBE-KEM 384,45.842453,35.245018,0.029658,0.878813,0.029658
Remote IBE-KEM 384,52.645924,41.688349,0.020832,1.131832,0.020832
Remote IBE-KEM 384,49.008346,38.226687,0.022184,0.713105,0.022184
Remote IBE-KEM 384,47.339640,36.837377,0.017642,0.523107,0.017642
Remote IBE-KEM 384,46.481132,35.810342,0.022189,0.909732,0.022189
Remote IBE-KEM 384,53.590865,42.571937,0.020363,0.654025,0.020363
Remote IBE-KEM 384,51.416551,40.502880,0.019770,0.729754,0.019770
Remote IBE-KEM 384,51.533435,40.297570,0.027229,0.967704,0.027229
Remote IBE-KEM 384,49.760319,38.765108,0.017166,0.580342,0.017166
Remote IBE-KEM 384,40.517018,29.280574,0.009569,0.829138,0.009569
Remote IBE-KEM 384,50.032786,39.022231,0.021507,0.489427,0.021507
Remote IBE-KEM 384,51.519547,40.505721,0.019453,0.746782,0.019453
Remote IBE-KEM 384,40.080511,29.404539,0.012818,0.451279,0.012818
Remote IBE-KEM 384,51.204231,40.213681,0.026404,0.585005,0.026404
Remote IBE-KEM 384,55.143672,43.989756,0.018627,1.112861,0.018627
Remote IBE-KEM 384,54.178531,43.222526,0.024199,0.822861,0.024199
Remote IBE-KEM 384,38.170991,27.432744,0.020036,0.419668,0.020036
Remote IBE-KEM 384,53.161364,41.766491,0.020765,0.547995,0.020765
Remote IBE-KEM 384,49.512915,38.152495,0.014138,0.718681,0.014138
Remote IBE-KEM 384,43.278866,32.590254,0.013948,0.869213,0.013948
Remote IBE-KEM 384,53.085279,42.096332,0.021434,0.969019,0.021434
Remote IBE-KEM 384,45.293908,34.653421,0.021219,0.840002,0.021219
Remote IBE-KEM 384,48.766955,37.508567,0.028161,0.442161,0.028161
Remote IBE-KEM 384,47.946293,37.002190,0.013234,0.806316,0.013234
Remote IBE-KEM 384,53.751118,42.705934,0.021870,1.049759,0.021870
Remote IBE-KEM 384,49.817490,38.584352,0.034527,0.551984,0.034527
Remote IBE-KEM 384,52.864340,41.503746,0.021469,0.589340,0.021469
Remote IBE-KEM 384,53.861483,42.948354,0.021535,0.684199,0.021535
Remote IBE-KEM 384,51.987594,40.997215,0.017729,0.639647,0.017729
Remote IBE-KEM 384,43.165895,32.101859,0.023295,0.799859,0.023295
Remote IBE-KEM 384,48.192619,37.400099,0.018963,0.706141,0.018963
Remote IBE-KEM 384,50.788694,39.876902,0.022622,1.020175,0.022622
Remote IBE-KEM 384,47.264543,36.755281,0.020180,1.062944,0.020180
Remote IBE-KEM 384,53.292855,42.150899,0.021745,1.015294,0.021745
Remote IBE-KEM 384,47.533204,36.884909,0.022362,0.496688,0.022362
Remote IBE-KEM 384,40.481402,29.572559,0.019968,0.738845,0.019968
Remote IBE-KEM 384,47.164408,36.167847,0.015498,0.487754,0.015498
Remote IBE-KEM 384,49.409142,38.694614,0.019725,0.709516,0.019725
Remote IBE-KEM 384,46.045940,34.835911,0.019977,0.683681,0.019977
Remote IBE-KEM 384,51.559710,40.638647,0.022758,0.596466,0.022758
Remote IBE-KEM 384,41.430259,30.486438,0.018126,0.421278,0.018126
Remote IBE-KEM 384,52.040099,40.921082,0.025312,0.815710,0.025312
Remote IBE-KEM 384,46.324056,35.784384,0.013007,0.786864,0.013007
Remote IBE-KEM 384,47.187138,36.468932,0.024289,0.465620,0.024289
Remote IBE-KEM 384,50.989243,39.674027,0.024055,0.437964,0.024055
Remote IBE-KEM 384,44.326109,33.704793,0.019094,0.825008,0.019094
Remote IBE-KEM 384,48.075836,37.518274,0.016695,0.725626,0.016695
Remote IBE-KEM 384,48.125530,37.293863,0.018039,0.644194,0.018039
Remote IBE-KEM 384,48.251990,37.288088,0.020246,0.531023,0.020246
Remote IBE-KEM 384,48.276412,37.251479,0.022292,0.719153,0.022292
Remote IBE-KEM 384,51.121849,40.067012,0.011084,0.774624,0.011084
Remote IBE-KEM 384,53.268308,42.199174,0.016767,1.115251,0.016767
Remote IBE-KEM 384,43.122937,31.807820,0.013204,0.513467,0.013204
Remote IBE-KEM 384,42.186017,30.982670,0.020632,0.415285,0.020632
Remote IBE-KEM 384,50.808035,39.704167,0.020085,0.474652,0.020085
Remote IBE-KEM 384,36.925298,25.794478,0.013835,0.696517,0.013835
Remote IBE-KEM 384,38.636093,28.123825,0.013272,0.917085,0.013272
Remote IBE-KEM 384,54.343462,43.427542,0.020015,0.670373,0.020015
Remote IBE-KEM 384,43.917776,32.903312,0.023342,0.683946,0.023342
Remote IBE-KEM 384,53.166785,42.050815,0.020044,0.598485,0.020044
Remote IBE-KEM 384,38.985519,28.313513,0.015457,0.856004,0.015457
Remote IBE-KEM 384,46.766116,35.213092,0.013982,0.936246,0.013982
Remote IBE-KEM 384,46.320081,35.669309,0.020168,0.507189,0.020168
Remote IBE-KEM 384,50.399840,39.276188,0.029628,1.098578,0.029628
Remote IBE-KEM 384,48.027983,37.380043,0.022851,1.168658,0.022851
Remote IBE-KEM 384,43.861195,32.759362,0.015836,0.464526,0.015836
Remote IBE-KEM 384,50.110602,38.971170,0.021598,0.741026,0.021598
Remote IBE-KEM 384,49.401817,38.440543,0.020462,0.672432,0.020462
Remote IBE-KEM 384,53.343476,42.253842,0.017469,0.902982,0.017469
Remote IBE-KEM 384,51.332540,39.501011,0.026738,0.889235,0.026738
Remote IBE-KEM 384,47.097031,36.496377,0.016903,0.899781,0.016903
Remote IBE-KEM 384,45.588366,34.636545,0.015496,0.721485,0.015496
Remote IBE-KEM 384,51.559872,40.655639,0.016193,0.763613,0.016193
Remote IBE-KEM 384,41.216315,30.269189,0.016234,0.431412,0.016234
Remote IBE-KEM 384,45.490505,34.805349,0.020352,0.628822,0.020352
Remote IBE-KEM 384,35.589283,25.094857,0.014104,0.990665,0.014104
Remote IBE-KEM 384,49.652829,39.104263,0.020451,0.702036,0.020451
Remote IBE-KEM 384,49.634400,38.882989,0.017145,0.655523,0.017145
Remote IBE-KEM 384,51.780852,40.782072,0.020436,0.627636,0.020436
Remote IBE-KEM 384,48.651625,37.857204,0.020846,0.748026,0.020846
Remote IBE-KEM 384,43.213103,32.105345,0.025108,0.823142,0.025108
Remote IBE-KEM 384,53.434282,42.229570,0.017292,0.880398,0.017292
Remote IBE-KEM 384,47.100790,35.934942,0.021861,0.677051,0.021861
Remote IBE-KEM 384,52.748575,41.183552,0.023608,0.710186,0.023608
Remote IBE-KEM 384,48.775026,37.709830,0.014724,0.407996,0.014724
Remote IBE-KEM 384,44.711166,34.202215,0.023198,0.479991,0.023198
Remote IBE-KEM 384,52.310265,40.793042,0.014795,0.447485,0.014795
Remote IBE-KEM 384,48.774651,37.964113,0.023207,1.055546,0.023207
Remote IBE-KEM 384,52.967673,41.985882,0.024257,1.114134,0.024257
