algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote PDK IBE-KEM 128,4.894704,4.894157,0.046071,2.301765,0.046071
Remote PDK IBE-KEM 128,5.224633,5.224225,0.051106,2.049010,0.051106
Remote PDK IBE-KEM 128,4.923717,4.923318,0.046369,2.021521,0.046369
Remote PDK IBE-KEM 128,5.048169,5.047784,0.046364,2.055075,0.046364
Remote PDK IBE-KEM 128,5.001375,5.000999,0.060417,2.198366,0.060417
Remote PDK IBE-KEM 128,5.063774,5.063400,0.046338,2.138969,0.046338
Remote PDK IBE-KEM 128,4.873222,4.872814,0.046367,2.037803,0.046367
Remote PDK IBE-KEM 128,5.066378,5.065970,0.051040,2.128250,0.051040
Remote PDK IBE-KEM 128,5.070015,5.069610,0.046639,2.169942,0.046639
Remote PDK IBE-KEM 128,4.995829,4.995431,0.046662,2.296035,0.046662
Remote PDK IBE-KEM 128,4.694104,4.693718,0.046438,2.010825,0.046438
Remote PDK IBE-KEM 128,5.231282,5.230840,0.050312,2.146150,0.050312
Remote PDK IBE-KEM 128,5.080091,5.079703,0.046587,2.148461,0.046587
Remote PDK IBE-KEM 128,5.320393,5.319959,0.052491,2.363888,0.052491
Remote PDK IBE-KEM 128,4.696295,4.695895,0.046716,1.974991,0.046716
Remote PDK IBE-KEM 128,5.652935,5.652544,0.046450,2.384155,0.046450
Remote PDK IBE-KEM 128,4.712481,4.712103,0.046501,2.026807,0.046501
Remote PDK IBE-KEM 128,5.147567,5.147170,0.054298,2.193797,0.054298
Remote PDK IBE-KEM 128,5.172205,5.171835,0.053047,2.066220,0.053047
Remote PDK IBE-KEM 128,5.236497,5.236088,0.046578,2.192606,0.046578
Remote PDK IBE-KEM 128,4.990109,4.989948,0.046041,2.208034,0.046041
Remote PDK IBE-KEM 128,5.038328,5.037915,0.061057,2.114753,0.061057
Remote PDK IBE-KEM 128,4.724805,4.724253,0.046956,2.125896,0.046956
Remote PDK IBE-KEM 128,5.128799,5.128377,0.046570,2.169246,0.046570
Remote PDK IBE-KEM 128,5.041953,5.041514,0.051139,2.101202,0.051139
Remote PDK IBE-KEM 128,5.056485,5.056110,0.046116,2.352145,0.046116
Remote PDK IBE-KEM 128,5.155062,5.154648,0.046529,2.150149,0.046529
Remote PDK IBE-KEM 128,4.920545,4.920178,0.051183,2.098271,0.051183
Remote PDK IBE-KEM 128,5.098088,5.097695,0.046672,2.341700,0.046672
Remote PDK IBE-KEM 128,5.265192,5.264794,0.046879,2.088600,0.046879
Remote PDK IBE-KEM 128,5.056160,5.055670,0.050528,2.203274,0.050528
Remote PDK IBE-KEM 128,5.260550,5.260118,0.046668,2.332876,0.046668
Remote PDK IBE-KEM 128,5.659485,5.659047,0.050467,2.364044,0.050467
Remote PDK IBE-KEM 128,4.872340,4.871972,0.054028,2.158123,0.054028
Remote PDK IBE-KEM 128,5.179621,5.179197,0.046143,2.091986,0.046143
Remote PDK IBE-KEM 128,5.233227,5.232749,0.050827,2.383821,0.050827
Remote PDK IBE-KEM 128,5.174198,5.173801,0.052101,2.104879,0.052101
Remote PDK IBE-KEM 128,5.005897,5.005492,0.046297,2.145047,0.046297
Remote PDK IBE-KEM 128,4.881030,4.880604,0.046548,2.022059,0.046548
Remote PDK IBE-KEM 128,5.135799,5.135420,0.046387,2.196512,0.046387
Remote PDK IBE-KEM 128,5.095547,5.095133,0.046852,2.049300,0.046852
Remote PDK IBE-KEM 128,4.807428,4.807034,0.047464,1.924498,0.047464
Remote PDK IBE-KEM 128,5.347497,5.347023,0.058227,2.385881,0.058227
Remote PDK IBE-KEM 128,5.338318,5.337898,0.046697,2.328827,0.046697
Remote PDK IBE-KEM 128,5.176273,5.175906,0.046615,2.186140,0.046615
Remote PDK IBE-KEM 128,4.917704,4.917270,0.046827,2.057164,0.046827
Remote PDK IBE-KEM 128,5.416080,5.415668,0.051482,2.164272,0.051482
