algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P256,1.278238,0.004651,0.087877
P256,1.325380,0.005088,0.113966
P256,0.835603,0.004217,0.085662
P256,1.841438,0.004442,0.091503
P256,1.630849,0.003767,0.095414
P256,1.532116,0.003535,0.110984
P256,0.889619,0.003925,0.100454
P256,0.865083,0.003871,0.084735
P256,1.274503,0.004839,0.087853
P256,1.255226,0.004986,0.086778
P256,0.854568,0.004516,0.083324
P256,1.923273,0.005945,0.476237
P256,0.891309,0.003959,0.122681
P256,1.773448,0.004440,0.116998
P256,1.302096,0.006017,0.090320
P256,1.361690,0.004882,0.077525
P256,1.406576,0.003980,0.088197
P256,1.783575,0.007170,0.105740
P256,1.611666,0.004356,0.386508
P256,0.847269,0.004966,0.102480
P256,1.337154,0.004402,0.087204
P256,1.289620,0.004186,0.099770
P256,1.809074,0.005475,0.099697
P256,0.892456,0.004167,0.084175
P256,1.423327,0.004218,0.103983
P256,1.590891,0.003625,0.090799
P256,2.004932,0.004312,0.110199
P256,1.480876,0.005199,0.117530
P256,1.564346,0.004922,0.334917
P256,1.367252,0.003971,0.114744
P256,1.453507,0.003746,0.107961
P256,1.983501,0.003772,0.115092
P256,1.331420,0.003818,0.106584
P256,1.275474,0.004183,0.383237
P256,0.876917,0.004350,0.099638
P256,1.447402,0.004432,0.100449
P256,1.450391,0.005140,0.102484
P256,1.028275,0.004898,0.265494
P256,0.893980,0.004226,0.089868
P256,0.853702,0.004163,0.106738
P256,0.880841,0.004143,0.108505
P256,1.384437,0.005490,0.100324
P256,1.664417,0.003848,0.093577
P256,1.233801,0.004410,0.395646
P256,2.088123,0.006099,0.106839
P256,1.715114,0.004606,0.107065
P256,0.828144,0.003763,0.088133
P256,0.856704,0.003963,0.095633
P256,1.383991,0.003561,0.087873
P256,1.303610,0.004528,0.114960
P256,0.869679,0.004042,0.101569
P256,1.509089,0.006987,0.102384
P256,2.126327,0.004255,0.087497
P256,1.617608,0.003671,0.089803
P256,1.833842,0.004266,0.117477
P256,1.298429,0.003814,0.116102
P256,0.864460,0.004503,0.087425
P256,0.897698,0.004136,0.114343
P256,0.846334,0.003600,0.080632
P256,0.866207,0.003868,0.089605
P256,1.948528,0.004311,0.099392
P256,0.826915,0.004125,0.103163
P256,1.358897,0.007374,0.106648
P256,1.462585,0.003381,0.091563
P256,1.302085,0.004738,0.087490
P256,1.396588,0.004367,0.099249
P256,2.151390,0.004264,0.091562
P256,0.823089,0.004347,0.087983
P256,0.894768,0.003930,0.087312
P256,0.878331,0.004759,0.098647
P256,0.917722,0.003703,0.084227
P256,0.875862,0.004020,0.109473
P256,0.864132,0.004262,0.084870
P256,0.971956,0.003469,0.105167
P256,0.898526,0.003654,0.087493
P256,1.654304,0.004313,0.106861
P256,0.873476,0.004231,0.117801
P256,1.439304,0.003934,0.095138
P256,1.452279,0.003851,0.119494
P256,1.830339,0.004256,0.107378
P256,1.527739,0.004322,0.112325
P256,0.847002,0.003907,0.087697
P256,0.840526,0.003907,0.085320
P256,1.526294,0.003756,0.086380
P256,0.863181,0.003815,0.079797
P256,1.335661,0.003611,0.098920
P256,1.259317,0.005553,0.081878
P256,1.391626,0.004822,0.121711
P256,0.858857,0.004765,0.096197
P256,1.383420,0.003528,0.093424
P256,1.304656,0.004845,0.084992
P256,1.402396,0.006984,0.629279
P256,1.313359,0.003974,0.105198
P256,1.322116,0.004273,0.106338
P256,2.001699,0.005775,0.093175
P256,2.030822,0.004851,0.083139
P256,0.864186,0.004788,0.102133
P256,2.080357,0.004089,0.084774
P256,1.307357,0.005956,0.091345
P256,0.851719,0.003719,0.088710
P256,0.935793,0.004216,0.087613
P256,0.847888,0.004239,0.092553
P256,2.035644,0.005351,0.130769
P256,1.513913,0.004133,0.105592
P256,1.585730,0.004033,0.109237
P256,1.452196,0.003829,0.089174
P256,0.841343,0.004689,0.100306
P256,1.472485,0.005974,0.079186
P256,0.885741,0.008046,0.107682
P256,0.906004,0.003638,0.106336
P256,1.404043,0.003973,0.097594
P256,1.408003,0.005585,0.086546
P256,1.711979,0.004111,0.104048
P256,1.714822,0.004023,0.109472
P256,0.922393,0.003473,0.104636
P256,0.839134,0.004154,0.084389
P256,1.367962,0.003931,0.079152
P256,2.022058,0.004115,0.127387
P256,1.404357,0.003528,0.093355
P256,0.785893,0.003636,0.092997
P256,0.955053,0.003867,0.084968
P256,1.821746,0.004670,0.085769
P256,1.918596,0.004324,0.086657
P256,1.496160,0.003982,0.089507
P256,1.380061,0.003972,0.104715
P256,1.579526,0.004518,0.100002
P256,0.856473,0.004255,0.085047
P256,0.954937,0.004452,0.084870
P256,0.960164,0.003749,0.091326
P256,1.478251,0.006258,0.090242
P256,1.296374,0.004588,0.090216
P256,0.863309,0.004084,0.100901
P256,0.868747,0.004115,0.092322
P256,1.543192,0.004077,0.130953
P256,1.775991,0.004764,0.113387
P256,0.896427,0.003918,0.089789
P256,1.338835,0.003575,0.089890
P256,1.288200,0.003713,0.086918
P256,1.576258,0.004333,0.086419
P256,0.869573,0.004223,0.088392
P256,1.965618,0.004288,0.094391
P256,0.940518,0.003747,0.090442
P256,1.386046,0.005087,0.102615
P256,1.673301,0.003911,0.108710
P256,1.317023,0.004114,0.088493
P256,2.076595,0.005572,0.094927
P256,0.859102,0.004004,0.087941
P256,2.071328,0.005244,0.087087
P256,0.862088,0.003987,0.104969
P256,1.433081,0.004462,0.251723
P256,1.726870,0.003711,0.114402
P256,1.519125,0.003916,0.097753
P256,0.855055,0.004137,0.089708
P256,1.525666,0.003578,0.127679
P256,1.345447,0.003400,0.108565
P256,1.853852,0.004348,0.105135
P256,1.423029,0.003821,0.094001
P256,1.332691,0.004732,0.096055
P256,1.374314,0.004143,0.084444
P256,1.397847,0.004177,0.106683
P256,1.710119,0.004083,0.091532
P256,1.662463,0.006428,0.120447
P256,1.767895,0.005426,0.094788
P256,1.174644,0.004340,0.092807
P256,1.920327,0.004360,0.109631
P256,1.329923,0.004335,0.097693
P256,0.850841,0.006283,0.086586
P256,0.868703,0.004177,0.091476
P256,0.869293,0.003830,0.086102
P256,1.645233,0.005728,0.286154
P256,1.466701,0.003820,0.086827
P256,1.330913,0.005849,0.076190
P256,1.858787,0.004341,0.104573
P256,1.272860,0.005938,0.083054
P256,0.885161,0.003844,0.085743
P256,0.861689,0.003772,0.083298
P256,0.945996,0.004116,0.085704
P256,0.951324,0.003882,0.086955
P256,1.287488,0.003920,0.102368
P256,1.339586,0.005092,0.086154
P256,2.433562,0.003853,0.113273
P256,1.611425,0.003864,0.080544
P256,1.481313,0.003104,0.092209
P256,1.479982,0.004031,0.135193
P256,1.368407,0.004320,0.108408
P256,0.881067,0.003642,0.102606
P256,1.405075,0.003589,0.089923
P256,1.872316,0.005868,0.116773
P256,2.121222,0.004238,0.085088
P256,1.503017,0.009077,0.103272
P256,0.887053,0.005310,0.103169
P256,1.330251,0.003599,0.093800
P256,0.848841,0.004974,0.096307
P256,0.936770,0.003885,0.108603
P256,1.982502,0.004766,0.093909
P256,1.746814,0.004868,0.108357
P256,0.848456,0.003532,0.083309
P256,0.819450,0.004547,0.091326
P256,0.874453,0.003996,0.088782
P256,0.847324,0.003947,0.087417
P256,1.940818,0.004257,0.090348
P256,0.960836,0.004323,0.088894
P256,1.326382,0.004226,0.091048
P256,0.837667,0.004365,0.090515
P256,1.959753,0.003763,0.098946
P256,0.888329,0.003577,0.085207
P256,1.416584,0.004678,0.094334
P256,0.889999,0.004026,0.082377
P256,0.852283,0.003706,0.088001
P256,1.158190,0.007650,0.315274
P256,1.894349,0.004092,0.096655
P256,1.300817,0.003370,0.112995
P256,2.164052,0.005273,0.109906
P256,1.354477,0.005011,0.098579
P256,1.304857,0.005345,0.084462
P256,1.455491,0.003673,0.101315
P256,1.716543,0.003879,0.095662
P256,1.850455,0.004271,0.109741
P256,0.915163,0.003775,0.117504
P256,1.660288,0.005028,0.388923
P256,1.229358,0.004500,0.086665
P256,1.640731,0.004767,0.103093
P256,2.157610,0.004238,0.091779
P256,0.863201,0.003873,0.095076
P256,0.855865,0.003779,0.083887
P256,0.860113,0.004025,0.081722
P256,1.859824,0.005663,0.494134
P256,1.922286,0.004505,0.120905
P256,1.204477,0.008263,0.357949
P256,0.861512,0.004146,0.096614
P256,2.303504,0.004067,0.126100
P256,1.297948,0.003735,0.099689
P256,0.842612,0.003663,0.086928
P256,0.821540,0.003991,0.081360
P256,2.015069,0.004792,0.125679
P256,0.842265,0.003494,0.085054
P256,0.898274,0.004135,0.107102
P256,1.558043,0.003502,0.115722
P256,1.453600,0.003790,0.087442
P256,0.886594,0.003876,0.082615
P256,0.858080,0.003821,0.088502
P256,0.968578,0.007351,0.100283
P256,1.637736,0.004053,0.087508
P256,1.472784,0.003851,0.089544
P256,1.363177,0.005956,0.087881
P256,1.367265,0.003598,0.131881
P256,0.874680,0.003910,0.088965
P256,0.899831,0.003959,0.094002
P256,2.231313,0.004900,0.074966
P256,1.332590,0.004843,0.085553
P256,1.981404,0.003906,0.104015
P256,0.882965,0.003582,0.090060
P256,0.995279,0.004105,0.110983
P256,0.828446,0.004017,0.083935
P256,1.867574,0.004205,0.086575
P256,1.527593,0.004425,0.094414
P256,0.881845,0.004169,0.086594
P256,1.696821,0.004354,0.112078
P256,2.017328,0.004397,0.103320
P256,1.447675,0.003954,0.109971
P256,1.822539,0.004864,0.110253
P256,0.829717,0.003931,0.089325
P256,1.376379,0.003881,0.126288
P256,1.331531,0.003872,0.106406
P256,0.868345,0.003726,0.084401
P256,1.924067,0.004186,0.093987
P256,1.362260,0.003866,0.092431
P256,0.872777,0.003674,0.089548
P256,1.798993,0.004218,0.124780
P256,1.461067,0.003954,0.105785
P256,1.404526,0.004146,0.093614
P256,1.971787,0.004442,0.097370
P256,1.461555,0.004097,0.095345
P256,0.884605,0.003508,0.101140
P256,1.683830,0.003651,0.109948
P256,0.888203,0.003519,0.089163
P256,0.875969,0.004224,0.096733
P256,1.397432,0.003814,0.092783
P256,1.508118,0.003870,0.092572
P256,1.433232,0.004839,0.108365
P256,1.261783,0.003561,0.092485
P256,1.819994,0.004431,0.109405
P256,1.291273,0.003955,0.101127
P256,0.888210,0.004546,0.078129
P256,1.530427,0.003474,0.106678
P256,1.335634,0.003708,0.099676
P256,0.890374,0.003458,0.094440
P256,0.881499,0.004460,0.088641
P256,1.884633,0.005800,0.089417
P256,1.312053,0.004518,0.111368
P256,0.896538,0.005904,0.097422
P256,1.372392,0.003737,0.091094
P256,0.887271,0.004122,0.085979
P256,2.011220,0.003537,0.091541
P256,0.847584,0.003920,0.101759
P256,2.028490,0.004110,0.092149
P256,1.791145,0.005429,0.113467
P256,1.583729,0.004030,0.126536
P256,1.451003,0.003947,0.085637
P256,0.888502,0.004303,0.099477
P256,0.843485,0.004304,0.081775
P256,1.367300,0.004451,0.113799
P256,0.985282,0.003717,0.132636
P256,0.849703,0.004078,0.086655
P256,1.745191,0.004931,0.094417
P256,0.914330,0.004553,0.129299
P256,1.670610,0.005003,0.131196
P256,1.271743,0.003942,0.413760
P256,0.874624,0.003728,0.092264
P256,0.954935,0.003609,0.083494
P256,1.398295,0.003698,0.100933
P256,0.840702,0.004337,0.083451
P256,1.376360,0.004007,0.078223
P256,1.303318,0.003743,0.095430
P256,0.843995,0.003870,0.089997
P256,1.456444,0.003637,0.097071
P256,1.844024,0.003767,0.091450
P256,1.445309,0.004075,0.117784
P256,1.336348,0.004063,0.096726
P256,1.811124,0.004397,0.107982
P256,1.588980,0.003963,0.098565
P256,1.888418,0.004767,0.095122
P256,1.346603,0.003808,0.094626
P256,1.321718,0.003475,0.096153
P256,1.379790,0.006064,0.451216
P256,1.425601,0.004887,0.101296
P256,1.427042,0.003871,0.087101
P256,0.847409,0.004562,0.095305
P256,1.372875,0.003983,0.091259
P256,0.838061,0.005321,0.090396
P256,1.773621,0.004552,0.083324
P256,1.415329,0.003772,0.089007
P256,1.428655,0.005660,0.091761
P256,0.952206,0.003693,0.114225
P256,2.143162,0.003992,0.134241
P256,1.531897,0.004041,0.118129
P256,0.859554,0.004095,0.081857
P256,1.279061,0.004994,0.086567
P256,0.966976,0.003718,0.109448
P256,1.546711,0.004267,0.092750
P256,1.855305,0.004683,0.111578
P256,1.941371,0.003515,0.089381
P256,0.890414,0.004341,0.105706
P256,1.289138,0.005920,0.100090
P256,1.411415,0.010632,0.101238
P256,1.515750,0.004156,0.089684
P256,1.361414,0.003493,0.117112
P256,1.408163,0.003553,0.084987
P256,0.918913,0.003784,0.101892
P256,1.348242,0.004163,0.109096
P256,1.504928,0.003787,0.114123
P256,2.163902,0.005591,0.088034
P256,1.356231,0.004110,0.105197
P256,1.419516,0.003509,0.106632
P256,1.851898,0.004232,0.112306
P256,1.531979,0.006414,0.345128
P256,1.306151,0.004248,0.112095
P256,1.766758,0.004597,0.118794
P256,1.864849,0.004166,0.094368
P256,1.813754,0.004342,0.100663
P256,1.245531,0.005500,0.325332
P256,1.530340,0.004053,0.096135
P256,1.957373,0.003636,0.102700
P256,0.854838,0.003456,0.080852
P256,1.566337,0.004173,0.114525
P256,1.001703,0.007059,0.113715
P256,1.454199,0.003688,0.095277
P256,0.858143,0.004129,0.096035
P256,1.812801,0.004017,0.105149
P256,1.467445,0.004028,0.100381
P256,0.897933,0.004019,0.104409
P256,1.427373,0.005751,0.092027
P256,1.399820,0.005273,0.100264
P256,1.287280,0.003409,0.095625
P256,1.274424,0.004312,0.094966
P256,1.386494,0.004248,0.091692
P256,1.433682,0.003797,0.113692
P256,1.449112,0.003753,0.103949
P256,0.925113,0.004410,0.089121
P256,1.079517,0.005501,0.301871
P256,1.374095,0.005175,0.092459
P256,0.838315,0.003750,0.089491
P256,0.861756,0.004161,0.088178
P256,1.985206,0.005289,0.095484
P256,2.126413,0.004659,0.831065
P256,1.564282,0.003436,0.104022
P256,0.977173,0.004411,0.123113
P256,0.871062,0.004381,0.104744
P256,1.403181,0.004150,0.106253
P256,1.286476,0.008641,0.091453
P256,1.966604,0.004136,0.092579
P256,1.551195,0.003801,0.120381
P256,1.338622,0.003759,0.099054
P256,1.813284,0.004442,0.103533
P256,1.565537,0.005275,0.106297
P256,1.376220,0.004788,0.094576
P256,0.861286,0.003819,0.090237
P256,1.304299,0.003765,0.101563
P256,1.469940,0.004009,0.086093
P256,1.320391,0.004233,0.097492
P256,0.881834,0.003921,0.090786
P256,1.535461,0.011218,0.100534
P256,1.563269,0.004017,0.126214
P256,0.871262,0.006287,0.080282
P256,1.638516,0.004453,0.093333
P256,1.775967,0.003415,0.093665
P256,1.334497,0.004599,0.100300
P256,0.884420,0.003724,0.119866
P256,1.313787,0.004566,0.087119
P256,1.466380,0.003807,0.095226
P256,0.878069,0.003824,0.082528
P256,0.871723,0.003824,0.100839
P256,0.881602,0.003807,0.092525
P256,1.364133,0.004561,0.125708
P256,0.858513,0.003948,0.088117
P256,1.631334,0.004094,0.093570
P256,1.576658,0.003840,0.094614
P256,0.848397,0.003998,0.104966
P256,1.516828,0.004006,0.125668
P256,0.850022,0.004590,0.094262
P256,0.882913,0.003877,0.096644
P256,1.435307,0.003316,0.088671
P256,1.463248,0.003978,0.101789
P256,1.549559,0.004108,0.106715
P256,1.622349,0.003969,0.107279
P256,0.927575,0.003458,0.090678
P256,1.589638,0.004653,0.363322
P256,0.834102,0.004080,0.087041
P256,1.426128,0.006532,0.117380
P256,1.274996,0.005028,0.088686
P256,1.538570,0.004012,0.219120
P256,1.970261,0.003938,0.090268
P256,0.956491,0.003941,0.085764
P256,1.353685,0.005328,0.089699
P256,0.951588,0.003954,0.095582
P256,1.297966,0.004290,0.462246
P256,1.001170,0.003800,0.117841
P256,1.958528,0.005387,0.095595
P256,1.291610,0.004493,0.106781
P256,1.501069,0.004822,0.086282
P256,1.606302,0.004342,0.088074
P256,0.969503,0.004218,0.130851
P256,1.851204,0.004335,0.098349
P256,1.334946,0.003669,0.106383
P256,2.029775,0.005289,0.118103
P256,0.895225,0.004155,0.099252
P256,1.470199,0.003888,0.095590
P256,1.039044,0.004713,0.266036
P256,1.424747,0.003932,0.097361
P256,1.318149,0.003967,0.093569
P256,0.853259,0.004146,0.105677
P256,0.900805,0.003742,0.106683
P256,1.397619,0.004538,0.096487
P256,2.082150,0.004689,0.114811
P256,1.424940,0.004148,0.102557
P256,1.529386,0.004120,0.127552
P256,1.481214,0.003796,0.095693
P256,1.660940,0.003990,0.104709
P256,1.466933,0.003857,0.092463
P256,1.116224,0.003916,0.260669
P256,1.262640,0.003773,0.090552
P256,0.940412,0.004178,0.084376
P256,1.784292,0.003842,0.093894
P256,1.468225,0.004243,0.093321
P256,1.532257,0.004826,0.142143
P256,1.813795,0.004227,0.114308
P256,0.868802,0.004041,0.088431
P256,0.972984,0.003853,0.100421
P256,1.272520,0.005748,0.078869
P256,0.869080,0.004564,0.086811
P256,2.121843,0.005749,0.090328
P256,0.860859,0.004671,0.097297
P256,1.513895,0.003903,0.104879
P256,1.307227,0.006363,0.084523
P256,0.857765,0.004117,0.092577
P256,1.354132,0.004211,0.109991
P256,1.934098,0.004557,0.117500
P256,1.551922,0.003257,0.093944
P256,1.756623,0.003890,0.098488
P256,1.358889,0.004195,0.085691
P256,2.218461,0.004429,0.117880
P256,1.893842,0.004399,0.095659
P256,1.475380,0.003821,0.098877
P256,0.897807,0.004064,0.100787
P256,1.751133,0.004457,0.096287
P256,1.239186,0.003913,0.096781
P256,1.189207,0.003903,0.089287
P256,1.924649,0.003930,0.093164
P256,0.830284,0.004194,0.090707
P256,1.268491,0.005161,0.390558
P256,0.928679,0.006617,0.117328
P256,1.368155,0.003319,0.101346
P256,0.889646,0.003719,0.085784
P256,1.407537,0.007761,0.088707
P256,1.573194,0.004301,0.134600
P256,1.633561,0.004015,0.125018
P256,2.263872,0.004094,0.103330
P256,1.752706,0.003844,0.107487
P256,2.005557,0.004603,0.087454
P256,0.857771,0.003969,0.080682
P256,1.162629,0.006124,0.365206
P256,1.920397,0.004039,0.118040
P256,0.899615,0.004220,0.098159
P256,1.498112,0.004075,0.098243
P256,1.394163,0.003936,0.110065
P256,0.883825,0.003671,0.099826
P256,1.405610,0.003533,0.098148
P256,0.867309,0.003667,0.084908
P256,1.308434,0.004560,0.085918
P256,1.364069,0.003426,0.093719
P256,0.839795,0.004137,0.093326
P256,0.922582,0.004317,0.112759
P256,1.459740,0.003884,0.088602
P256,0.836450,0.004196,0.089224
P256,1.306812,0.004331,0.107178
P256,2.021275,0.004220,0.088711
P256,0.840907,0.004334,0.100342
P256,1.868870,0.004633,0.079927
P256,1.346234,0.005495,0.095524
P256,0.860403,0.003834,0.088532
P256,1.327353,0.005572,0.088692
P256,2.056836,0.003666,0.104568
P256,0.880458,0.004124,0.097895
P256,1.555140,0.003358,0.086653
P256,1.884895,0.004513,0.084276
P256,1.704731,0.003696,0.092771
P256,1.800798,0.005411,0.111388
P256,0.876949,0.004266,0.108711
P256,2.027455,0.004142,0.095654
P256,1.776572,0.004478,0.101223
P256,0.851331,0.003990,0.106967
P256,1.398758,0.003621,0.107203
P256,1.394090,0.004173,0.091103
P256,0.846471,0.003592,0.086008
P256,1.809223,0.004152,0.101521
P256,0.847257,0.004433,0.089371
P256,2.243905,0.005881,0.087789
P256,1.402841,0.003471,0.080686
P256,2.154908,0.003949,0.095300
P256,1.641496,0.003664,0.097265
P256,0.870350,0.009537,0.084270
P256,0.920172,0.003658,0.090587
P256,0.861824,0.004437,0.083335
P256,1.022061,0.004134,0.105290
P256,0.844342,0.004434,0.095077
P256,0.842399,0.004683,0.098115
P256,1.323439,0.004677,0.077310
P256,1.846645,0.004178,0.107135
P256,1.311084,0.003318,0.093211
P256,1.852727,0.004139,0.108650
P256,0.876384,0.004182,0.094481
P256,1.498678,0.003607,0.089872
P256,0.930578,0.004027,0.084760
P256,1.817104,0.004472,0.470012
P256,0.938155,0.004502,0.095424
P256,0.836282,0.004110,0.082980
P256,1.206855,0.004881,0.433298
P256,1.900731,0.004129,0.108243
P256,1.300463,0.003474,0.095851
P256,1.473187,0.003589,0.106272
P256,1.339533,0.006372,0.085809
P256,1.672395,0.003761,0.247311
P256,0.854722,0.003987,0.091367
P256,1.296643,0.004424,0.092843
P256,1.872575,0.003811,0.093305
P256,1.210306,0.005753,0.395068
P256,2.046280,0.004120,0.093390
P256,1.878275,0.007419,0.100207
P256,1.517620,0.003522,0.117828
P256,1.487112,0.003718,0.125622
P256,1.811083,0.004071,0.123927
P256,0.855892,0.003858,0.088208
P256,0.882862,0.004209,0.098263
P256,1.299389,0.004950,0.082917
P256,1.443563,0.008310,0.111935
P256,1.767618,0.004103,0.446339
P256,1.374550,0.003786,0.093946
P256,1.959671,0.005714,0.102043
P256,1.396040,0.003863,0.107812
P256,2.101456,0.004056,0.107360
P256,1.305674,0.004100,0.113076
P256,1.470090,0.003632,0.090633
P256,0.943896,0.004184,0.094065
P256,1.647780,0.004770,0.126107
P256,1.220884,0.004603,0.085145
P256,1.311524,0.004379,0.104175
P256,1.450478,0.003687,0.093693
P256,1.690864,0.003698,0.088574
P256,1.880630,0.005456,0.093451
P256,0.931116,0.004098,0.126815
P256,1.924691,0.005140,0.593899
P256,1.340107,0.003714,0.078476
P256,0.977267,0.003927,0.078226
P256,0.886116,0.003721,0.103260
P256,1.436137,0.003569,0.107269
P256,1.042357,0.003502,0.120772
P256,1.563176,0.003985,0.121084
P256,1.441952,0.004068,0.101453
P256,1.518983,0.003794,0.080755
P256,0.837539,0.004236,0.113012
P256,0.908032,0.004191,0.099597
P256,0.850554,0.003925,0.085860
P256,1.318768,0.005576,0.094308
P256,1.599827,0.003581,0.081448
P256,1.619107,0.004603,0.109004
P256,1.476819,0.003758,0.091062
P256,0.857980,0.003677,0.089567
P256,1.428704,0.003945,0.093227
P256,2.215404,0.005127,0.112279
P256,2.092703,0.004241,0.093467
P256,1.003130,0.003889,0.085612
P256,1.061327,0.005432,0.303885
P256,0.919763,0.004928,0.105707
P256,0.923618,0.003517,0.134081
P256,0.911646,0.004118,0.091262
P256,1.134139,0.004416,0.288014
P256,1.691134,0.005526,0.352739
P256,1.389871,0.003642,0.090467
P256,1.443976,0.004090,0.090843
P256,0.816866,0.004386,0.082723
P256,1.278380,0.004796,0.104777
P256,1.592810,0.008463,0.102878
P256,0.883287,0.003890,0.081583
P256,1.473040,0.003778,0.109811
P256,1.366662,0.004746,0.101116
P256,1.373852,0.003644,0.093018
P256,1.279981,0.003888,0.092635
P256,1.303241,0.003388,0.107440
P256,0.920342,0.004267,0.114612
P256,0.887209,0.003964,0.085008
P256,1.493753,0.004616,0.283312
P256,1.788008,0.003844,0.100285
P256,1.945465,0.003597,0.084996
P256,1.237790,0.003479,0.092340
P256,1.684330,0.005391,0.460103
P256,1.281679,0.004034,0.105477
P256,1.497853,0.003893,0.125650
P256,1.814047,0.004383,0.091734
P256,1.340414,0.004038,0.126478
P256,1.970000,0.004327,0.099322
P256,0.933386,0.005738,0.103030
P256,1.824927,0.004292,0.124504
P256,0.871306,0.003956,0.086563
P256,2.090360,0.004070,0.108973
P256,0.883644,0.003999,0.096089
P256,1.276272,0.004933,0.091114
P256,0.888284,0.004441,0.105848
P256,0.857503,0.004758,0.104844
P256,1.345787,0.003371,0.095379
P256,1.847732,0.004413,0.129632
P256,1.316307,0.007638,0.085925
P256,1.402287,0.004704,0.093711
P256,0.841642,0.004139,0.080580
P256,0.883420,0.004179,0.073191
P256,1.884238,0.004433,0.126470
P256,1.266334,0.004788,0.092675
P256,0.836394,0.004200,0.082467
P256,1.328142,0.004141,0.106020
P256,1.465469,0.003893,0.093898
P256,0.840963,0.004450,0.075945
P256,2.152105,0.004232,0.093793
P256,1.535783,0.003685,0.110860
P256,1.391220,0.003964,0.120879
P256,0.899289,0.004339,0.087215
P256,0.875469,0.004121,0.085310
P256,0.951402,0.003657,0.104153
P256,0.854526,0.004448,0.089923
P256,0.847110,0.004303,0.080421
P256,0.842101,0.003837,0.083093
P256,1.714034,0.003962,0.085740
P256,0.838368,0.004402,0.085323
P256,1.869771,0.004098,0.099869
P256,0.873491,0.004664,0.101062
P256,1.290844,0.003902,0.093994
P256,1.298195,0.003532,0.103390
