algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote PDK IBE-KEM 128,105.295749,105.295310,0.049480,1.950294,0.049480
Remote PDK IBE-KEM 128,105.250833,105.250349,0.056513,2.152346,0.056513
Remote PDK IBE-KEM 128,105.564910,105.564458,0.079567,2.150613,0.079567
Remote PDK IBE-KEM 128,104.781085,104.780701,0.041527,2.121861,0.041527
Remote PDK IBE-KEM 128,105.020362,105.019926,0.054574,2.050345,0.054574
Remote PDK IBE-KEM 128,104.871227,104.870849,0.042751,1.938850,0.042751
Remote PDK IBE-KEM 128,105.005256,105.004935,0.042313,2.144737,0.042313
Remote PDK IBE-KEM 128,104.601094,104.600712,0.042614,1.859012,0.042614
Remote PDK IBE-KEM 128,105.409769,105.409292,0.053879,2.279893,0.053879
Remote PDK IBE-KEM 128,105.310834,105.310402,0.048271,2.114623,0.048271
Remote PDK IBE-KEM 128,105.235433,105.234980,0.049016,2.084122,0.049016
Remote PDK IBE-KEM 128,105.212292,105.211848,0.049002,2.060840,0.049002
Remote PDK IBE-KEM 128,104.564908,104.564471,0.045338,1.822586,0.045338
Remote PDK IBE-KEM 128,104.888703,104.888324,0.042424,1.984167,0.042424
Remote PDK IBE-KEM 128,105.703462,105.703012,0.046270,2.371935,0.046270
Remote PDK IBE-KEM 128,104.765581,104.765167,0.056108,1.951400,0.056108
Remote PDK IBE-KEM 128,105.142949,105.142489,0.054544,1.930597,0.054544
Remote PDK IBE-KEM 128,105.738309,105.737844,0.053793,2.286158,0.053793
Remote PDK IBE-KEM 128,105.209441,105.208992,0.049054,1.911132,0.049054
Remote PDK IBE-KEM 128,105.060564,105.060157,0.045614,2.052075,0.045614
Remote PDK IBE-KEM 128,104.932993,104.932544,0.049929,1.927693,0.049929
Remote PDK IBE-KEM 128,105.206348,105.205856,0.070075,1.959477,0.070075
Remote PDK IBE-KEM 128,105.490834,105.490386,0.049537,2.130750,0.049537
Remote PDK IBE-KEM 128,105.041080,105.040670,0.046001,2.094860,0.046001
Remote PDK IBE-KEM 128,105.002159,105.001758,0.061814,1.924981,0.061814
Remote PDK IBE-KEM 128,104.803691,104.803245,0.049007,1.915978,0.049007
Remote PDK IBE-KEM 128,105.301996,105.301480,0.053427,2.225088,0.053427
Remote PDK IBE-KEM 128,105.696313,105.695792,0.061377,2.291309,0.061377
Remote PDK IBE-KEM 128,105.230016,105.229567,0.053554,1.957987,0.053554
Remote PDK IBE-KEM 128,105.212345,105.211936,0.048902,2.018107,0.048902
Remote PDK IBE-KEM 128,105.529058,105.528580,0.049154,2.252046,0.049154
Remote PDK IBE-KEM 128,104.859108,104.858657,0.045416,1.989366,0.045416
Remote PDK IBE-KEM 128,104.867271,104.866834,0.048666,1.941248,0.048666
Remote PDK IBE-KEM 128,105.554760,105.554197,0.059307,2.115423,0.059307
Remote PDK IBE-KEM 128,104.985944,104.985515,0.050705,2.083096,0.050705
Remote PDK IBE-KEM 128,105.742595,105.742137,0.055745,2.632455,0.055745
Remote PDK IBE-KEM 128,105.161865,105.161456,0.052046,2.154025,0.052046
Remote PDK IBE-KEM 128,105.943283,105.942901,0.048866,2.772915,0.048866
Remote PDK IBE-KEM 128,105.546045,105.545632,0.051995,2.283150,0.051995
Remote PDK IBE-KEM 128,105.411555,105.411039,0.079416,2.097312,0.079416
Remote PDK IBE-KEM 128,105.562771,105.562310,0.059020,2.103496,0.059020
Remote PDK IBE-KEM 128,104.999099,104.998622,0.054099,1.910842,0.054099
Remote PDK IBE-KEM 128,104.937109,104.936737,0.039713,2.308041,0.039713
Remote PDK IBE-KEM 128,105.099432,105.099026,0.045799,2.245580,0.045799
Remote PDK IBE-KEM 128,105.159528,105.159124,0.043015,2.085287,0.043015
Remote PDK IBE-KEM 128,105.119618,105.119235,0.048970,2.096505,0.048970
Remote PDK IBE-KEM 128,105.311023,105.310581,0.049359,1.984695,0.049359
Remote PDK IBE-KEM 128,105.147407,105.147025,0.043180,2.117732,0.043180
Remote PDK IBE-KEM 128,104.985767,104.985405,0.040077,2.134759,0.040077
Remote PDK IBE-KEM 128,105.091048,105.090456,0.046155,2.144392,0.046155
Remote PDK IBE-KEM 128,104.917592,104.917121,0.045209,1.907914,0.045209
Remote PDK IBE-KEM 128,105.175675,105.175221,0.049354,2.202649,0.049354
Remote PDK IBE-KEM 128,105.280853,105.280405,0.056819,2.005235,0.056819
Remote PDK IBE-KEM 128,104.900804,104.900398,0.045763,2.004440,0.045763
Remote PDK IBE-KEM 128,105.088684,105.088180,0.055472,2.090748,0.055472
Remote PDK IBE-KEM 128,105.166329,105.165877,0.049023,2.021637,0.049023
Remote PDK IBE-KEM 128,105.846269,105.845830,0.052149,2.586084,0.052149
Remote PDK IBE-KEM 128,105.109505,105.109083,0.045351,1.927600,0.045351
Remote PDK IBE-KEM 128,105.045342,105.044939,0.044647,2.083315,0.044647
Remote PDK IBE-KEM 128,105.317297,105.316849,0.049637,2.216879,0.049637
Remote PDK IBE-KEM 128,105.105376,105.105022,0.042723,2.106634,0.042723
Remote PDK IBE-KEM 128,105.112976,105.112524,0.049021,2.027004,0.049021
Remote PDK IBE-KEM 128,104.986427,104.986018,0.053453,2.049593,0.053453
Remote PDK IBE-KEM 128,104.964229,104.963787,0.049495,2.038593,0.049495
Remote PDK IBE-KEM 128,105.345390,105.344860,0.058223,2.126387,0.058223
Remote PDK IBE-KEM 128,105.086324,105.085896,0.045903,2.084958,0.045903
Remote PDK IBE-KEM 128,105.235419,105.235024,0.042132,2.390555,0.042132
Remote PDK IBE-KEM 128,105.455069,105.454653,0.045667,2.238012,0.045667
Remote PDK IBE-KEM 128,105.032087,105.031644,0.049376,2.058063,0.049376
Remote PDK IBE-KEM 128,105.007484,105.007038,0.049538,2.044433,0.049538
Remote PDK IBE-KEM 128,105.513549,105.513028,0.058267,2.074459,0.058267
Remote PDK IBE-KEM 128,105.035161,105.034702,0.054255,1.883532,0.054255
Remote PDK IBE-KEM 128,104.835523,104.835106,0.045558,2.034468,0.045558
Remote PDK IBE-KEM 128,105.174166,105.173725,0.053128,2.260701,0.053128
Remote PDK IBE-KEM 128,105.612036,105.611521,0.049177,2.484937,0.049177
Remote PDK IBE-KEM 128,105.030838,105.030429,0.045814,1.961772,0.045814
Remote PDK IBE-KEM 128,104.629293,104.628886,0.045761,1.623351,0.045761
Remote PDK IBE-KEM 128,104.998129,104.997676,0.059174,2.006318,0.059174
Remote PDK IBE-KEM 128,105.147989,105.147597,0.051661,2.008836,0.051661
Remote PDK IBE-KEM 128,105.110777,105.110390,0.042723,2.089974,0.042723
Remote PDK IBE-KEM 128,104.987026,104.986618,0.046198,2.192567,0.046198
Remote PDK IBE-KEM 128,105.258083,105.257608,0.053647,2.183061,0.053647
Remote PDK IBE-KEM 128,104.731918,104.731528,0.042776,1.943171,0.042776
Remote PDK IBE-KEM 128,105.512675,105.512294,0.043137,2.435748,0.043137
Remote PDK IBE-KEM 128,105.333026,105.332676,0.040723,2.309212,0.040723
Remote PDK IBE-KEM 128,105.122671,105.122180,0.054164,1.927911,0.054164
Remote PDK IBE-KEM 128,105.149149,105.148737,0.045968,2.084059,0.045968
Remote PDK IBE-KEM 128,105.145833,105.145380,0.055088,1.934039,0.055088
Remote PDK IBE-KEM 128,105.139928,105.139542,0.042419,2.121288,0.042419
Remote PDK IBE-KEM 128,105.386004,105.385579,0.046012,2.132402,0.046012
Remote PDK IBE-KEM 128,105.314207,105.313803,0.046857,2.194389,0.046857
Remote PDK IBE-KEM 128,104.934190,104.933746,0.049088,1.953181,0.049088
Remote PDK IBE-KEM 128,105.564512,105.564137,0.052689,2.311725,0.052689
Remote PDK IBE-KEM 128,104.997825,104.997389,0.049710,1.931255,0.049710
Remote PDK IBE-KEM 128,105.240692,105.240234,0.055111,2.113042,0.055111
Remote PDK IBE-KEM 128,105.388318,105.387905,0.046255,2.237831,0.046255
Remote PDK IBE-KEM 128,104.660226,104.659840,0.042829,1.871381,0.042829
Remote PDK IBE-KEM 128,105.238579,105.238192,0.044642,2.125378,0.044642
