algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 128,212.696064,111.323229,0.021367,4.383024,0.021367
Remote IBE-KEM 128,213.049549,111.712732,0.021657,4.286433,0.021657
Remote IBE-KEM 128,213.044644,111.521962,0.015349,4.330352,0.015349
Remote IBE-KEM 128,212.578578,111.158796,0.019273,4.064231,0.019273
Remote IBE-KEM 128,209.518911,108.227388,0.020586,3.717991,0.020586
Remote IBE-KEM 128,213.148549,111.728010,0.051677,4.413992,0.051677
Remote IBE-KEM 128,213.687559,112.280478,0.017558,4.329775,0.017558
Remote IBE-KEM 128,213.387155,111.824761,0.016917,4.010780,0.016917
Remote IBE-KEM 128,214.664463,113.120639,0.018654,5.075998,0.018654
Remote IBE-KEM 128,213.261124,111.822013,0.014969,4.098489,0.014969
Remote IBE-KEM 128,212.936808,111.760396,0.028350,4.340179,0.028350
Remote IBE-KEM 128,212.588362,111.357993,0.015589,4.381324,0.015589
Remote IBE-KEM 128,212.975369,111.496640,0.018107,3.725713,0.018107
Remote IBE-KEM 128,212.218142,110.853289,0.017409,4.284682,0.017409
Remote IBE-KEM 128,213.145847,111.788581,0.016059,4.277993,0.016059
Remote IBE-KEM 128,213.910357,112.302251,0.018317,4.301102,0.018317
Remote IBE-KEM 128,213.662645,112.067974,0.016654,4.008868,0.016654
Remote IBE-KEM 128,209.405142,108.136126,0.021879,4.322643,0.021879
Remote IBE-KEM 128,212.312692,110.645413,0.021857,3.569937,0.021857
Remote IBE-KEM 128,213.713711,111.935870,0.025153,4.122052,0.025153
Remote IBE-KEM 128,212.648917,111.027498,0.017879,3.496800,0.017879
Remote IBE-KEM 128,212.758556,111.564447,0.022217,4.332352,0.022217
Remote IBE-KEM 128,212.956526,111.727638,0.016727,4.006453,0.016727
Remote IBE-KEM 128,212.711280,111.251476,0.016750,4.452795,0.016750
Remote IBE-KEM 128,211.734094,110.268524,0.015710,3.634088,0.015710
Remote IBE-KEM 128,213.895295,112.254807,0.023437,4.286650,0.023437
Remote IBE-KEM 128,213.130350,111.800677,0.015945,4.577668,0.015945
Remote IBE-KEM 128,212.836483,111.432260,0.022004,3.873909,0.022004
Remote IBE-KEM 128,210.872468,109.499286,0.014847,4.066973,0.014847
Remote IBE-KEM 128,212.075608,110.625216,0.022756,3.461656,0.022756
Remote IBE-KEM 128,212.219014,110.889452,0.014609,4.449337,0.014609
Remote IBE-KEM 128,213.612180,112.243178,0.016498,4.805850,0.016498
Remote IBE-KEM 128,212.343090,110.759924,0.022586,3.777964,0.022586
