algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P256,11.342376,0.005647,0.098656
P256,11.522625,0.009767,0.083759
P256,12.033289,0.005780,0.622636
P256,12.448727,0.013754,0.495378
P256,10.901834,0.005165,0.086856
P256,12.072521,0.005320,0.098511
P256,12.768908,0.008478,0.536652
P256,10.961700,0.005174,0.098519
P256,14.176116,0.014313,1.291756
P256,11.253910,0.006279,0.105477
P256,12.452064,0.009245,0.076444
P256,10.947659,0.005738,0.083347
P256,11.091400,0.005892,0.193621
P256,11.434522,0.009507,0.097347
P256,10.877351,0.005783,0.080883
P256,11.881481,0.010825,0.350623
P256,12.758085,0.008585,0.126769
P256,12.565467,0.012617,0.657829
P256,11.599580,0.007041,0.090351
P256,11.749688,0.011854,0.101866
P256,13.866288,0.015510,0.122814
P256,11.330329,0.005276,0.098191
P256,12.493514,0.014391,0.585351
P256,11.508351,0.012334,0.095215
P256,10.928192,0.006299,0.075997
P256,11.425087,0.006026,0.357257
P256,12.577352,0.010715,0.101835
P256,12.863203,0.007165,0.111372
P256,13.648053,0.014703,0.156402
P256,12.115049,0.006767,0.390412
P256,14.032702,0.013071,0.102522
P256,10.978972,0.005753,0.081124
P256,10.944244,0.005943,0.074265
P256,10.984562,0.005699,0.092867
P256,11.967529,0.006362,0.100167
P256,10.924820,0.005902,0.088316
P256,12.434263,0.010711,0.085264
P256,11.707944,0.005752,0.280575
P256,13.768479,0.015168,0.108781
P256,13.093879,0.011522,0.102644
P256,13.295137,0.005577,0.084028
P256,12.484429,0.006944,0.092895
P256,13.085134,0.007555,0.132412
P256,11.911960,0.009162,0.255438
P256,10.931146,0.005497,0.087247
P256,10.935012,0.005749,0.078233
P256,13.271481,0.010108,0.101366
P256,12.879152,0.008007,0.123729
P256,14.662395,0.010816,0.127925
P256,12.403019,0.013419,0.449191
P256,12.300413,0.010972,0.682674
P256,12.542857,0.014382,0.374167
P256,11.493730,0.005980,0.118929
P256,11.598579,0.006281,0.121862
P256,12.162685,0.009122,0.116738
P256,11.552224,0.005665,0.106477
P256,14.671525,0.015237,0.128211
P256,11.391128,0.009229,0.098123
P256,13.265158,0.013387,0.120947
P256,10.979925,0.007816,0.092192
P256,11.580913,0.005858,0.090937
P256,12.114356,0.013405,0.134580
P256,11.060464,0.005653,0.121104
P256,10.934869,0.005925,0.080582
P256,11.025696,0.005498,0.098308
P256,10.971972,0.005568,0.081017
P256,13.629844,0.014253,0.083199
P256,12.443276,0.010346,0.089970
P256,12.472993,0.014525,0.101508
P256,11.946166,0.007353,0.814167
P256,11.075969,0.007683,0.110827
P256,10.888480,0.006093,0.078187
P256,12.388631,0.005689,0.099263
P256,13.073087,0.006386,0.884196
P256,13.164519,0.014245,0.122814
P256,11.966156,0.013247,0.116117
P256,11.208573,0.006571,0.128598
P256,12.248434,0.013677,0.686382
P256,12.050026,0.015022,0.146265
P256,10.985124,0.005959,0.116623
P256,11.743077,0.005955,0.085460
P256,12.405006,0.005828,0.081418
P256,11.338485,0.005556,0.107697
P256,11.504015,0.007181,0.119773
P256,13.598671,0.006487,1.286163
P256,11.016309,0.005488,0.068563
P256,13.737290,0.014450,0.110604
P256,14.263645,0.008881,0.084618
P256,13.111312,0.008281,0.112204
P256,12.055964,0.014980,0.147388
P256,11.795129,0.006007,0.098482
P256,11.367677,0.006976,0.300503
P256,13.392316,0.016219,0.351889
P256,15.119312,0.018534,0.137045
P256,12.463372,0.007075,0.105813
P256,11.411906,0.005398,0.093887
P256,12.331130,0.013658,0.415836
P256,11.012182,0.005574,0.094520
P256,10.980438,0.005396,0.076644
P256,12.797787,0.008072,0.084125
P256,13.548475,0.014284,0.140656
P256,12.033482,0.009271,0.103004
P256,11.252132,0.005820,0.105871
P256,11.627439,0.005435,0.083194
P256,11.914864,0.012766,0.136088
P256,11.302181,0.005872,0.082045
P256,12.564073,0.013922,0.564045
P256,10.906617,0.005892,0.086062
P256,12.158472,0.014525,0.087606
P256,11.413088,0.005447,0.079852
P256,12.750254,0.006416,0.683151
P256,12.556158,0.006221,0.081570
P256,11.789135,0.005258,0.083635
P256,14.899154,0.014581,0.121713
P256,10.957394,0.005503,0.089271
P256,10.924507,0.005971,0.092908
P256,13.524986,0.011452,0.078188
P256,11.573428,0.006390,0.577304
P256,12.305919,0.006558,0.116542
P256,14.352047,0.015011,0.132503
P256,10.957396,0.005519,0.076426
P256,12.195008,0.005896,0.104326
P256,12.156352,0.012485,0.411727
P256,11.896089,0.007705,0.555467
P256,10.951541,0.007085,0.074062
P256,13.668865,0.013157,0.543283
P256,10.936464,0.005733,0.091542
P256,10.988057,0.006008,0.088184
P256,11.464189,0.006605,0.526601
P256,10.935389,0.005877,0.078813
P256,10.948610,0.005725,0.118763
P256,11.348772,0.005735,0.111649
P256,12.371312,0.006638,0.079505
P256,13.307887,0.014560,0.126844
P256,13.308954,0.005711,0.082683
P256,13.091168,0.011516,0.076501
P256,11.986073,0.006665,0.535261
P256,13.341617,0.013351,0.080963
P256,11.918698,0.013123,0.118454
P256,12.330308,0.006280,0.119792
P256,12.295817,0.007264,0.106507
P256,11.475551,0.020786,0.088551
P256,12.772868,0.006950,0.167188
P256,12.097347,0.009861,0.080990
P256,11.899498,0.010482,0.087755
P256,10.992319,0.005305,0.083587
P256,12.031654,0.013562,0.122262
P256,12.179792,0.008796,0.077606
P256,11.368439,0.005883,0.389248
P256,12.766413,0.013338,0.678320
P256,10.923510,0.005433,0.080145
P256,11.416197,0.005865,0.074250
P256,13.003289,0.013474,0.098546
P256,12.003232,0.008256,0.101262
P256,11.811009,0.010071,0.350917
P256,11.398759,0.006013,0.638869
P256,12.473680,0.009472,0.084992
P256,12.071480,0.008125,0.340787
P256,12.817582,0.006372,0.476747
P256,13.584061,0.013638,0.078063
P256,12.217620,0.014228,0.246236
P256,13.232795,0.006977,0.814850
P256,11.367946,0.005997,0.084085
P256,13.060323,0.007094,0.103979
P256,11.290321,0.006640,0.270266
P256,14.104681,0.014004,0.124657
P256,11.347273,0.006106,0.088112
P256,13.356814,0.014003,0.085199
P256,11.663068,0.005902,0.408166
P256,10.922094,0.005828,0.089612
P256,12.355378,0.013756,0.405998
P256,13.391678,0.010205,0.489669
P256,10.890897,0.005812,0.073595
P256,11.587261,0.005154,0.074716
P256,13.957802,0.015276,0.129171
P256,11.510048,0.005754,0.087799
P256,13.526101,0.013711,0.109046
P256,11.073095,0.005879,0.105900
P256,11.645137,0.006031,0.498819
P256,12.473153,0.013351,0.538143
P256,12.626396,0.007656,0.141242
P256,11.093301,0.007258,0.074496
P256,11.665992,0.027616,0.115573
P256,10.888870,0.006492,0.092001
P256,13.085461,0.030114,0.635780
P256,11.002164,0.005560,0.115810
P256,12.154529,0.006667,0.114099
P256,10.924279,0.005826,0.079936
P256,13.080644,0.007332,0.083304
P256,11.516946,0.006029,0.076776
P256,11.990899,0.007719,0.122177
P256,11.562873,0.013532,0.079086
P256,11.357507,0.006121,0.105602
P256,11.375044,0.005834,0.076157
P256,10.995949,0.006406,0.132683
P256,10.975503,0.005971,0.089770
P256,13.397869,0.012968,0.106878
P256,11.451802,0.006152,0.510105
P256,11.421098,0.005988,0.105735
P256,13.403155,0.011444,0.115934
P256,13.544021,0.007142,0.121800
P256,12.036700,0.005706,0.082607
P256,12.090676,0.005681,0.096909
P256,12.103943,0.007707,0.084396
P256,12.348347,0.009362,0.079509
P256,11.194908,0.005442,0.083268
P256,12.052194,0.005599,0.077532
P256,12.080311,0.005636,0.083097
P256,14.137612,0.011927,0.110921
P256,10.962760,0.006044,0.094985
P256,11.367622,0.006141,0.078766
P256,10.937127,0.005596,0.073412
P256,11.793675,0.009255,0.092710
P256,12.094916,0.018483,0.081992
P256,11.378506,0.005265,0.479341
P256,12.126127,0.008386,0.096811
P256,10.954379,0.005466,0.090101
P256,11.214576,0.006417,0.274219
P256,13.037896,0.013242,0.618170
P256,10.953112,0.006988,0.080708
P256,13.824392,0.014430,0.551711
P256,12.740829,0.007158,0.094400
P256,10.956579,0.006138,0.091822
P256,12.557155,0.010596,0.250886
P256,13.253203,0.007401,0.085313
P256,10.981409,0.006037,0.085928
P256,11.754635,0.009541,0.436485
P256,11.329879,0.006140,0.078791
P256,11.719846,0.009680,0.459455
P256,12.677233,0.014605,0.655381
P256,12.973157,0.007164,0.082424
P256,13.072092,0.012376,0.084331
P256,13.266721,0.013690,0.111053
P256,12.731331,0.009701,0.082850
P256,13.291882,0.011258,0.734631
P256,11.189708,0.006624,0.378045
P256,11.368905,0.005964,0.076497
P256,11.213142,0.006149,0.296875
P256,12.090942,0.014411,0.593840
P256,12.046571,0.011475,0.510965
P256,11.389220,0.005649,0.086950
P256,11.015956,0.005533,0.080990
P256,12.028968,0.011656,0.488223
P256,11.749744,0.007286,0.083095
P256,11.158369,0.008964,0.099789
P256,11.779954,0.006410,0.316678
P256,10.920562,0.005327,0.084861
P256,12.709050,0.011789,0.105674
P256,12.745929,0.012564,0.780991
P256,11.540368,0.018830,0.561283
P256,12.175636,0.012854,0.417354
P256,11.989871,0.013357,0.082681
P256,12.435736,0.013327,0.552672
P256,11.985162,0.005985,0.442540
P256,12.680586,0.010339,0.093581
P256,11.003455,0.005647,0.076230
P256,11.257763,0.005993,0.362271
P256,10.944360,0.005368,0.092592
P256,10.908662,0.005626,0.091101
P256,12.649027,0.005625,0.090333
P256,12.537264,0.010601,0.085407
P256,10.931629,0.005847,0.077761
P256,10.927631,0.006107,0.074831
P256,11.061868,0.008499,0.097092
P256,10.959020,0.005632,0.071522
P256,13.278972,0.005606,0.126732
P256,13.100692,0.014332,0.080993
P256,12.857736,0.009171,0.087079
P256,12.594987,0.015026,0.535345
P256,13.504669,0.010733,0.082867
P256,11.901041,0.005286,0.081462
P256,11.759944,0.005952,0.293352
P256,12.896773,0.007425,0.103302
P256,14.102616,0.009255,0.110655
P256,12.371019,0.007611,0.103914
P256,12.530069,0.013818,0.491975
P256,14.030263,0.015256,0.121976
P256,13.495413,0.012042,0.077704
P256,11.290507,0.006196,0.110850
P256,12.035364,0.005712,0.083127
P256,11.534753,0.005274,0.077969
P256,11.955068,0.009487,0.115178
P256,12.792145,0.007421,0.118731
P256,12.997495,0.006438,0.099281
P256,12.649115,0.012901,0.894257
P256,12.535287,0.008343,0.078599
P256,11.711776,0.010260,0.081798
P256,10.974829,0.005876,0.090430
P256,12.857022,0.012200,0.121146
P256,10.898180,0.030973,0.080511
P256,13.869687,0.015157,0.131073
P256,11.617510,0.005890,0.646352
P256,12.311271,0.005068,0.541250
P256,10.918836,0.005750,0.093743
P256,11.872251,0.012963,0.099721
P256,11.629814,0.011842,0.139295
P256,12.650645,0.014502,0.600800
P256,11.185750,0.005301,0.090237
P256,13.431169,0.006267,0.610667
P256,11.205565,0.005340,0.108913
P256,11.506998,0.006291,0.089430
P256,11.750003,0.011978,0.356254
P256,10.977256,0.005962,0.088570
P256,10.925405,0.005989,0.076699
P256,11.295854,0.005481,0.076119
P256,10.905816,0.005409,0.076490
P256,11.403857,0.006058,0.099522
P256,12.874729,0.010826,0.078748
P256,10.890657,0.006011,0.084915
P256,11.390655,0.005635,0.458661
P256,10.983970,0.006309,0.089058
P256,14.800319,0.013729,0.128823
P256,12.013233,0.014158,0.431960
P256,11.260970,0.006039,0.250832
P256,11.453519,0.006022,0.328566
P256,11.372912,0.006388,0.434315
P256,13.157751,0.005434,0.085100
P256,11.978129,0.007402,0.081377
P256,13.756263,0.009133,0.107146
P256,11.018020,0.007730,0.086851
P256,11.324044,0.007750,0.130417
P256,12.919964,0.012444,0.085370
P256,13.077454,0.008358,0.083776
P256,11.459609,0.021581,0.570293
P256,10.994085,0.005614,0.102071
P256,10.898453,0.006229,0.070823
P256,11.989496,0.011452,0.479972
P256,13.122186,0.012309,0.084676
P256,11.771328,0.006114,0.098185
P256,13.244105,0.014625,0.340774
P256,12.636473,0.007542,0.125392
P256,10.922257,0.006058,0.078566
P256,12.300420,0.006426,0.105543
P256,12.584229,0.013023,0.528383
P256,12.034027,0.009903,0.105015
P256,11.129733,0.006679,0.093783
P256,10.932701,0.006161,0.101161
P256,11.055660,0.006129,0.184550
P256,11.453531,0.005650,0.093544
P256,10.965110,0.005853,0.089702
P256,10.931539,0.007449,0.083022
P256,12.837371,0.006154,0.083924
P256,14.205250,0.010933,0.121411
P256,10.874169,0.005553,0.076608
P256,10.900056,0.005921,0.087177
P256,11.948646,0.008117,0.086605
P256,12.378853,0.007670,0.097287
P256,12.849942,0.026757,0.536937
P256,11.909606,0.006523,0.370599
P256,10.944045,0.005460,0.092290
P256,13.064051,0.013015,0.109572
P256,11.348421,0.017898,0.113602
P256,11.613511,0.012132,0.119353
P256,12.232571,0.006180,0.098246
P256,13.999654,0.010212,0.121230
P256,10.946620,0.005547,0.082247
P256,10.906046,0.005618,0.076889
P256,13.757205,0.015432,0.120855
P256,11.325792,0.005518,0.291590
P256,11.696580,0.008796,0.448473
P256,12.852311,0.008269,0.080828
P256,13.225954,0.014668,0.145358
P256,14.185409,0.013248,0.109520
P256,11.151581,0.006979,0.268883
P256,13.117868,0.014185,0.115697
P256,13.365060,0.005798,0.078159
P256,12.463952,0.010779,0.084127
P256,13.643803,0.012569,0.131199
P256,12.131969,0.014502,0.103207
P256,12.918673,0.014209,0.132146
P256,12.526903,0.015034,0.645125
P256,11.363287,0.005674,0.099914
P256,12.330867,0.010009,0.382248
P256,12.373826,0.013593,0.451830
P256,10.940885,0.005243,0.084849
P256,10.947310,0.005712,0.092023
P256,12.272538,0.011954,0.674992
P256,13.766370,0.013854,0.566662
P256,12.844768,0.013108,0.141087
P256,12.882246,0.012299,0.396821
P256,13.545105,0.013723,0.367144
P256,12.466933,0.008276,0.077044
P256,11.033019,0.006146,0.095063
P256,14.773659,0.014491,0.130636
P256,10.877110,0.005978,0.078808
P256,12.436578,0.012793,0.098922
P256,11.450393,0.005878,0.294966
P256,13.754647,0.010029,0.125476
P256,12.664820,0.010630,0.285721
P256,13.367487,0.008811,0.115432
P256,13.555655,0.013342,0.421183
P256,11.400138,0.005696,0.074649
P256,11.531501,0.005479,0.085979
P256,13.348280,0.011572,0.079355
P256,12.007727,0.013360,0.082683
P256,11.155192,0.005786,0.081303
P256,12.630194,0.014242,0.481888
P256,10.983400,0.005106,0.099947
P256,14.110900,0.010267,0.127206
P256,13.476784,0.011750,0.114793
P256,10.894681,0.005720,0.079091
P256,12.180340,0.007771,0.080840
P256,10.906184,0.005624,0.079156
P256,11.124163,0.007705,0.107997
P256,10.870028,0.006711,0.081022
P256,11.080116,0.008774,0.106779
P256,12.944246,0.011697,0.120660
P256,11.077523,0.007216,0.079897
P256,13.559282,0.009392,0.119055
P256,11.968896,0.012202,0.078029
P256,10.971474,0.005896,0.079153
P256,12.271388,0.005640,0.636264
P256,12.065370,0.013153,0.100462
P256,11.653745,0.007419,0.091888
P256,11.478356,0.011933,0.085259
P256,10.939607,0.005998,0.075948
P256,12.486490,0.011764,0.088380
P256,11.253323,0.007831,0.121718
P256,11.364042,0.006713,0.394716
P256,13.427665,0.013030,0.114581
P256,12.175873,0.013586,0.381838
P256,11.365955,0.005517,0.324302
P256,10.982381,0.007950,0.066293
P256,12.284673,0.015360,0.249875
P256,11.546986,0.006657,0.103270
P256,11.427862,0.005382,0.124438
P256,12.787405,0.013064,1.320624
P256,10.950221,0.005978,0.095568
P256,12.722516,0.012724,0.086190
P256,11.707394,0.012968,0.221409
P256,11.736561,0.006305,0.726000
P256,11.384820,0.005774,0.452906
P256,11.772184,0.014942,0.128163
P256,12.369383,0.011161,0.101919
P256,11.447825,0.005061,0.083859
P256,15.147537,0.011799,0.124899
P256,12.186145,0.007370,0.093137
P256,12.034118,0.006188,0.105087
P256,12.234976,0.009686,0.104224
P256,11.098154,0.007874,0.102685
P256,10.979234,0.006640,0.087790
P256,11.013521,0.005925,0.140713
P256,12.001733,0.007149,0.080126
P256,13.344539,0.025401,0.752972
P256,12.653450,0.008334,0.400834
P256,12.386981,0.013815,0.491754
P256,11.687434,0.020285,0.550323
P256,13.597816,0.013756,0.121635
P256,12.294167,0.007916,0.092159
P256,13.655717,0.012194,0.085655
P256,12.403732,0.010106,0.084721
P256,12.618214,0.008347,0.105268
P256,11.646182,0.005499,0.206214
P256,10.961349,0.005982,0.094098
P256,12.111420,0.013241,0.112047
P256,12.147030,0.006137,0.392650
P256,14.178139,0.012063,0.116455
P256,10.876895,0.013598,0.093183
P256,11.056838,0.005509,0.125315
P256,11.540495,0.006001,0.089556
P256,11.290714,0.035312,0.093235
P256,10.930689,0.005553,0.100599
P256,11.639374,0.013095,0.090771
P256,10.925887,0.006231,0.089530
P256,15.220154,0.015420,0.129044
P256,13.008932,0.011643,0.121993
P256,11.458782,0.006378,0.626014
P256,13.559178,0.012806,0.469731
P256,12.942390,0.010106,0.133356
P256,13.145700,0.007309,0.112073
P256,12.888680,0.005529,0.083204
P256,11.050692,0.005517,0.106139
P256,11.621807,0.010333,0.347177
P256,11.400300,0.005820,0.171253
P256,10.890460,0.005849,0.067302
P256,13.300792,0.007348,0.100569
P256,12.689886,0.007043,0.099233
P256,10.982713,0.005884,0.103285
P256,11.552092,0.006261,0.076869
P256,12.532971,0.013340,0.093840
P256,13.586565,0.014499,0.120764
P256,10.974440,0.005759,0.086393
P256,15.144078,0.010898,0.149910
P256,11.394652,0.009071,0.106876
P256,11.503610,0.019062,0.342008
P256,11.595948,0.011823,0.115946
P256,12.355219,0.011198,0.808594
P256,11.482301,0.008461,0.107963
P256,12.995641,0.005525,0.109266
P256,12.733622,0.015214,0.144557
P256,10.977274,0.005904,0.101667
P256,10.937261,0.005622,0.090200
P256,11.101755,0.005321,0.174397
P256,12.720769,0.014390,0.595360
P256,12.767426,0.016887,0.136382
P256,13.392967,0.007331,0.084469
P256,12.460597,0.014265,0.832672
P256,11.341514,0.005624,0.092372
P256,13.533693,0.007682,0.117396
P256,10.944541,0.005322,0.075560
P256,12.174182,0.005400,0.098180
P256,12.773463,0.006967,0.077934
P256,11.233153,0.005838,0.320122
P256,12.660123,0.009617,0.081888
P256,12.541358,0.007438,0.134368
P256,12.633182,0.013874,0.634168
P256,11.936833,0.007857,0.101528
P256,11.452958,0.006053,0.098648
P256,12.854732,0.067823,0.803054
P256,11.333675,0.006074,0.071817
P256,13.160762,0.005943,0.085353
P256,12.900836,0.008739,0.115023
P256,10.924757,0.006243,0.074053
P256,10.946152,0.006075,0.094397
P256,12.044360,0.016378,0.355227
P256,13.850555,0.013718,0.769913
P256,11.842700,0.011886,0.441846
P256,12.383096,0.006756,0.114471
P256,13.191365,0.016230,0.125461
P256,13.292658,0.010678,0.109371
P256,11.551449,0.005529,0.662618
P256,12.469334,0.008096,0.132772
P256,11.271021,0.005931,0.391180
P256,11.378509,0.006465,0.441339
P256,12.083670,0.010966,0.105242
P256,11.337121,0.006186,0.079217
P256,12.368346,0.013863,0.455470
P256,12.776325,0.016747,0.559078
P256,12.504578,0.012038,0.412965
P256,11.099122,0.019966,0.084297
P256,11.233675,0.005247,0.117381
P256,11.102335,0.006148,0.079838
P256,13.067672,0.011459,0.102815
P256,11.417967,0.006189,0.072783
P256,10.984719,0.006613,0.089584
P256,11.026127,0.006263,0.085932
P256,11.490924,0.005767,0.658297
P256,10.921040,0.006120,0.071507
P256,13.511955,0.011065,0.118127
P256,12.473945,0.007305,0.085786
P256,12.305133,0.014063,0.394239
P256,12.525523,0.010247,0.094764
P256,12.395846,0.011801,0.077302
P256,11.659574,0.009200,0.333135
P256,12.776571,0.014166,0.901905
P256,12.207712,0.012823,0.742470
P256,10.930924,0.005626,0.075604
P256,10.965352,0.005644,0.088682
P256,11.449135,0.007640,0.074824
P256,13.480849,0.012414,0.531698
P256,10.902777,0.005810,0.100734
P256,10.918000,0.005407,0.080007
P256,12.607027,0.005712,0.085638
P256,11.049532,0.007743,0.093576
P256,11.461543,0.010946,0.075142
P256,11.907815,0.008464,0.100725
P256,11.660529,0.006025,0.098182
P256,11.396150,0.006317,0.092176
P256,12.058355,0.019868,0.091867
P256,11.489757,0.006245,0.167040
P256,11.170215,0.007187,0.084297
P256,11.651042,0.005638,0.085045
P256,10.943962,0.005343,0.087021
P256,14.942095,0.015153,0.130604
P256,13.036119,0.011509,0.095987
P256,12.531552,0.013480,0.639481
P256,12.401980,0.010106,0.085566
P256,13.431187,0.013499,0.122790
P256,11.817523,0.008079,0.091911
P256,10.968117,0.006114,0.099348
P256,11.839110,0.011539,0.187269
P256,11.970261,0.014890,0.112513
P256,10.912357,0.005384,0.068186
P256,11.918109,0.005193,0.079597
P256,12.067589,0.008330,0.098083
P256,12.327438,0.007071,0.085970
P256,13.916842,0.017430,0.744183
P256,11.211239,0.005827,0.343410
P256,13.029404,0.006293,0.082412
P256,12.088688,0.005856,0.708588
P256,11.368619,0.005597,0.379708
P256,10.965863,0.006065,0.134910
P256,12.311313,0.012063,0.093150
P256,11.211980,0.006256,0.106664
P256,12.090846,0.007714,0.119783
P256,12.165608,0.009293,0.088818
P256,10.979853,0.007659,0.102863
P256,11.459719,0.006392,0.491129
P256,13.722992,0.018089,0.133840
P256,11.959305,0.008542,0.088518
P256,12.907789,0.007222,0.762184
P256,10.948208,0.006897,0.071639
P256,12.148477,0.011555,0.624268
P256,11.989260,0.006264,0.414917
P256,11.034790,0.010960,0.094641
P256,11.805270,0.006090,0.399655
P256,11.201387,0.009155,0.116592
P256,10.955827,0.019751,0.080087
P256,11.201937,0.005657,0.311531
P256,14.909496,0.010405,0.136619
P256,10.944113,0.005353,0.071172
P256,12.011842,0.010614,0.333854
P256,11.500784,0.006144,0.129069
P256,11.126119,0.005877,0.088292
P256,11.385503,0.008093,0.267078
P256,12.474860,0.014297,0.105699
P256,11.238148,0.008112,0.374309
P256,12.604740,0.028985,0.606128
P256,12.736273,0.007115,0.104553
P256,11.334843,0.005746,0.099653
P256,12.282782,0.016261,0.125783
P256,12.711908,0.010440,0.087286
P256,12.869250,0.007050,0.084162
P256,12.243212,0.005669,0.079479
P256,10.936764,0.005578,0.095920
P256,13.808415,0.015202,0.138878
P256,11.150137,0.005923,0.264173
P256,11.457879,0.005984,0.077606
P256,10.912361,0.005355,0.078325
P256,11.457601,0.006295,0.100265
P256,12.523074,0.009132,0.084364
P256,12.003058,0.010809,0.099531
P256,11.371053,0.005680,0.320982
P256,11.244767,0.006555,0.281923
P256,12.430925,0.006790,0.541636
P256,13.216130,0.013021,0.113618
P256,12.958564,0.007386,0.085087
P256,10.961983,0.006369,0.086319
P256,13.424990,0.010362,0.115487
P256,12.666101,0.007882,0.130031
P256,11.326887,0.010193,0.093318
P256,13.116360,0.007763,0.104404
P256,14.698944,0.015677,0.133234
P256,10.965209,0.005433,0.119388
P256,11.637427,0.006490,0.666097
P256,10.940988,0.005797,0.079793
P256,12.799514,0.012171,0.088407
P256,11.423915,0.005666,0.070486
P256,11.699567,0.012663,0.085193
P256,10.938633,0.006201,0.097352
P256,12.578805,0.011767,0.100198
P256,12.129181,0.005845,0.100440
P256,11.305531,0.006735,0.102548
P256,13.080489,0.010012,0.128423
P256,12.750390,0.011189,0.084225
P256,13.258392,0.014115,0.121404
P256,11.504152,0.009200,0.375300
P256,11.410369,0.006203,0.076314
P256,11.385276,0.005798,0.110486
P256,11.048871,0.007355,0.094209
P256,13.536280,0.012098,0.092461
P256,11.644445,0.006553,0.744368
P256,13.844874,0.016826,0.114753
P256,11.316069,0.005908,0.094804
P256,10.940863,0.005920,0.096540
P256,13.399693,0.012358,0.101211
P256,13.252986,0.006898,0.122281
P256,13.332050,0.012722,0.122621
P256,11.672547,0.005766,0.087093
P256,13.993346,0.015369,0.124338
P256,10.942433,0.005731,0.076710
P256,11.972480,0.013111,0.107891
P256,10.952795,0.005948,0.105090
P256,13.539968,0.013602,0.076251
P256,14.153455,0.012083,0.130792
P256,12.689435,0.011846,0.099198
P256,11.496702,0.005152,0.101111
P256,12.221860,0.007537,0.637922
P256,13.427750,0.014573,0.082549
P256,11.439382,0.005881,0.078896
P256,12.225517,0.015032,0.482605
P256,12.598156,0.007244,0.122189
P256,14.202992,0.011578,0.077194
P256,13.428944,0.012271,0.549423
P256,13.151072,0.006670,0.769596
P256,11.004886,0.005469,0.082369
P256,13.801815,0.011316,0.124334
P256,13.271358,0.013344,0.121193
P256,10.923843,0.005829,0.077799
P256,10.926264,0.006028,0.104605
P256,12.146057,0.013854,0.569953
P256,10.973747,0.005587,0.100273
P256,11.352076,0.006982,0.477686
P256,11.034390,0.005730,0.113081
P256,14.302640,0.012806,0.119850
P256,13.420623,0.012330,0.120387
P256,12.282623,0.016179,0.132457
P256,13.707022,0.009967,0.108980
P256,13.292957,0.007864,0.129461
P256,13.410864,0.012113,0.077927
P256,12.602747,0.013397,0.620015
P256,11.563267,0.011754,0.283222
P256,12.404779,0.005798,0.086378
P256,11.599961,0.011410,0.078088
