algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 128,32.978064,22.525498,0.008545,9.523985,0.008545
Remote IBE-KEM 128,28.205824,17.184102,0.018073,2.358911,0.018073
Remote IBE-KEM 128,26.170926,15.720103,0.012080,1.941126,0.012080
Remote IBE-KEM 128,24.638645,14.145089,0.009499,1.466780,0.009499
Remote IBE-KEM 128,25.245639,14.725798,0.012582,1.542214,0.012582
Remote IBE-KEM 128,27.845943,17.337487,0.015930,2.761882,0.015930
Remote IBE-KEM 128,26.320641,15.876277,0.009003,2.327827,0.009003
Remote IBE-KEM 128,28.336134,17.336907,0.011619,2.318128,0.011619
Remote IBE-KEM 128,24.917194,14.339011,0.013289,1.672571,0.013289
Remote IBE-KEM 128,29.531492,18.991950,0.012440,3.586113,0.012440
Remote IBE-KEM 128,31.552031,20.525495,0.020570,3.557926,0.020570
Remote IBE-KEM 128,29.447179,18.378270,0.007673,3.207140,0.007673
Remote IBE-KEM 128,28.675283,17.640784,0.012053,2.800004,0.012053
Remote IBE-KEM 128,26.141240,15.668303,0.010709,2.761905,0.010709
Remote IBE-KEM 128,30.357795,19.324511,0.017431,2.811320,0.017431
Remote IBE-KEM 128,28.785942,18.259500,0.009331,2.854653,0.009331
Remote IBE-KEM 128,25.997320,15.022371,0.010648,2.426399,0.010648
Remote IBE-KEM 128,25.382367,14.916240,0.018998,2.338393,0.018998
Remote IBE-KEM 128,26.593343,16.061469,0.013470,3.423240,0.013470
Remote IBE-KEM 128,29.439356,18.264972,0.011534,3.486429,0.011534
Remote IBE-KEM 128,29.534479,18.454422,0.009862,3.389278,0.009862
Remote IBE-KEM 128,26.815047,16.325130,0.009472,3.221354,0.009472
Remote IBE-KEM 128,27.766565,16.754662,0.010811,2.524670,0.010811
Remote IBE-KEM 128,27.885778,17.368741,0.011708,2.810991,0.011708
Remote IBE-KEM 128,30.016409,19.020995,0.016285,2.380243,0.016285
Remote IBE-KEM 128,26.046153,15.590218,0.008704,1.705540,0.008704
Remote IBE-KEM 128,29.992595,18.861678,0.019855,2.518789,0.019855
Remote IBE-KEM 128,29.044641,17.964654,0.012600,2.802788,0.012600
Remote IBE-KEM 128,26.294239,15.811804,0.014263,3.132355,0.014263
Remote IBE-KEM 128,27.802957,16.824631,0.019178,1.412908,0.019178
Remote IBE-KEM 128,31.575807,20.452848,0.018995,3.470580,0.018995
Remote IBE-KEM 128,24.756073,14.289885,0.011696,1.654112,0.011696
Remote IBE-KEM 128,30.167414,19.039569,0.019605,2.809032,0.019605
Remote IBE-KEM 128,27.664838,16.640900,0.014948,2.063604,0.014948
Remote IBE-KEM 128,29.056811,17.964739,0.012990,2.720713,0.012990
Remote IBE-KEM 128,28.844655,17.881952,0.009607,3.001074,0.009607
Remote IBE-KEM 128,31.587540,20.341368,0.016248,3.416895,0.016248
Remote IBE-KEM 128,24.635512,14.168562,0.010677,1.595470,0.010677
Remote IBE-KEM 128,28.181046,16.922925,0.014616,1.507123,0.014616
Remote IBE-KEM 128,29.406867,18.843168,0.014041,2.469762,0.014041
Remote IBE-KEM 128,26.495464,15.369373,0.011279,1.410558,0.011279
Remote IBE-KEM 128,26.953905,16.478183,0.010757,3.379253,0.010757
Remote IBE-KEM 128,30.018668,18.917909,0.012602,2.754321,0.012602
Remote IBE-KEM 128,28.679293,17.377704,0.021551,1.455890,0.021551
Remote IBE-KEM 128,26.764117,16.324135,0.008716,2.118251,0.008716
Remote IBE-KEM 128,25.591025,15.131968,0.009564,2.459595,0.009564
Remote IBE-KEM 128,29.029893,18.059970,0.011357,3.305168,0.011357
Remote IBE-KEM 128,27.073478,16.558239,0.010392,2.622887,0.010392
Remote IBE-KEM 128,30.912500,19.917086,0.020295,3.423147,0.020295
Remote IBE-KEM 128,25.811799,15.258314,0.010722,2.674274,0.010722
Remote IBE-KEM 128,29.397806,18.369170,0.011786,2.142058,0.011786
Remote IBE-KEM 128,26.192909,15.131417,0.012714,2.319630,0.012714
Remote IBE-KEM 128,26.312226,15.814837,0.010618,3.152494,0.010618
Remote IBE-KEM 128,28.055217,17.073159,0.013158,2.497777,0.013158
Remote IBE-KEM 128,29.750903,18.675158,0.014306,3.329809,0.014306
Remote IBE-KEM 128,27.978173,17.503913,0.012229,3.510074,0.012229
Remote IBE-KEM 128,24.640496,14.149869,0.010703,1.490183,0.010703
Remote IBE-KEM 128,25.949260,15.460915,0.011943,1.636201,0.011943
Remote IBE-KEM 128,29.302556,18.282414,0.011490,3.218262,0.011490
Remote IBE-KEM 128,28.888522,17.883250,0.018884,2.171577,0.018884
Remote IBE-KEM 128,28.082800,17.126870,0.011993,2.097051,0.011993
Remote IBE-KEM 128,25.624470,14.614377,0.012530,1.807021,0.012530
Remote IBE-KEM 128,28.625026,17.699772,0.014488,1.874721,0.014488
Remote IBE-KEM 128,24.601261,14.116034,0.012662,1.654445,0.012662
Remote IBE-KEM 128,25.168024,14.565996,0.007942,1.975814,0.007942
Remote IBE-KEM 128,28.424804,17.392525,0.014800,1.655602,0.014800
Remote IBE-KEM 128,28.954303,18.132895,0.012410,2.745472,0.012410
Remote IBE-KEM 128,29.168252,18.035657,0.017092,1.947744,0.017092
Remote IBE-KEM 128,27.821429,17.309188,0.011033,2.466711,0.011033
Remote IBE-KEM 128,29.996322,18.964340,0.011136,3.893768,0.011136
Remote IBE-KEM 128,28.326266,17.796396,0.010446,3.160596,0.010446
Remote IBE-KEM 128,27.042263,15.858563,0.011685,1.742971,0.011685
Remote IBE-KEM 128,30.470727,19.401059,0.015164,2.422239,0.015164
Remote IBE-KEM 128,26.750362,16.325345,0.008832,2.438643,0.008832
Remote IBE-KEM 128,24.600865,14.223180,0.010660,1.425991,0.010660
Remote IBE-KEM 128,30.603881,19.502868,0.021359,2.506818,0.021359
Remote IBE-KEM 128,32.162113,20.924561,0.015894,3.662441,0.015894
Remote IBE-KEM 128,28.371678,17.851786,0.010471,2.799300,0.010471
Remote IBE-KEM 128,29.429888,18.479848,0.017987,1.886364,0.017987
Remote IBE-KEM 128,30.700052,19.728094,0.019311,2.915933,0.019311
Remote IBE-KEM 128,30.271004,19.563240,0.025479,3.325230,0.025479
Remote IBE-KEM 128,30.489238,19.491156,0.019323,2.822063,0.019323
Remote IBE-KEM 128,29.348929,18.878307,0.024190,2.824276,0.024190
Remote IBE-KEM 128,27.512147,16.946949,0.014141,2.196066,0.014141
Remote IBE-KEM 128,25.820788,15.347020,0.013787,2.707478,0.013787
Remote IBE-KEM 128,31.150845,20.033673,0.015676,3.031273,0.015676
Remote IBE-KEM 128,26.799097,15.813599,0.011582,2.470369,0.011582
Remote IBE-KEM 128,30.805705,19.717113,0.013749,2.949780,0.013749
Remote IBE-KEM 128,31.901311,20.869327,0.020424,3.522066,0.020424
Remote IBE-KEM 128,26.936972,16.020870,0.016592,1.446980,0.016592
Remote IBE-KEM 128,27.935207,17.472179,0.010667,2.221250,0.010667
Remote IBE-KEM 128,24.815113,14.358006,0.011813,1.809735,0.011813
Remote IBE-KEM 128,27.088692,15.905850,0.009532,1.970734,0.009532
Remote IBE-KEM 128,27.166092,15.987851,0.009180,3.248934,0.009180
Remote IBE-KEM 128,27.128140,16.063375,0.026739,2.054989,0.026739
Remote IBE-KEM 128,28.687438,17.502198,0.019319,3.333276,0.019319
Remote IBE-KEM 128,30.873146,19.429355,0.019245,2.711006,0.019245
Remote IBE-KEM 128,24.657708,14.214897,0.009653,1.401834,0.009653
Remote IBE-KEM 128,26.596797,15.633488,0.009840,1.867505,0.009840
Remote IBE-KEM 128,31.350864,19.960603,0.014977,3.474246,0.014977
Remote IBE-KEM 128,25.414925,14.934589,0.008116,1.808910,0.008116
Remote IBE-KEM 128,27.515386,16.295506,0.012762,1.345169,0.012762
Remote IBE-KEM 128,31.102309,19.976140,0.012824,3.261299,0.012824
Remote IBE-KEM 128,30.454969,19.398303,0.014519,2.647690,0.014519
Remote IBE-KEM 128,24.996061,14.460125,0.011033,1.901830,0.011033
Remote IBE-KEM 128,24.832783,14.357634,0.013048,1.709138,0.013048
Remote IBE-KEM 128,28.988857,17.838793,0.012634,3.069249,0.012634
Remote IBE-KEM 128,30.526496,19.268277,0.026926,2.760662,0.026926
Remote IBE-KEM 128,27.350644,16.211692,0.013677,3.460815,0.013677
Remote IBE-KEM 128,25.324830,14.779665,0.012123,1.690913,0.012123
Remote IBE-KEM 128,26.488460,16.052147,0.010049,2.132509,0.010049
Remote IBE-KEM 128,24.913636,14.367485,0.010509,1.718904,0.010509
Remote IBE-KEM 128,27.002570,15.922594,0.010739,3.198599,0.010739
Remote IBE-KEM 128,29.610463,18.451085,0.006353,3.153047,0.006353
Remote IBE-KEM 128,29.440061,18.388038,0.008750,2.429894,0.008750
Remote IBE-KEM 128,24.697337,14.234205,0.013434,1.636639,0.013434
Remote IBE-KEM 128,30.278041,19.062535,0.013017,3.506814,0.013017
Remote IBE-KEM 128,25.953962,14.803342,0.009494,2.073023,0.009494
