algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
Remote IBE-KEM 128,36.237090,25.212664,0.018734,2.035788,0.018734
Remote IBE-KEM 128,28.843320,18.313533,0.010075,3.412425,0.010075
Remote IBE-KEM 128,31.244512,19.960286,0.017592,3.434119,0.017592
Remote IBE-KEM 128,30.033081,18.585306,0.014204,2.104396,0.014204
Remote IBE-KEM 128,29.407739,18.244664,0.024893,2.274370,0.024893
Remote IBE-KEM 128,30.191714,19.200634,0.018563,2.625620,0.018563
Remote IBE-KEM 128,28.751418,17.686489,0.012565,3.423859,0.012565
Remote IBE-KEM 128,30.658318,19.572979,0.020305,2.966830,0.020305
Remote IBE-KEM 128,26.908398,15.737536,0.014505,2.130330,0.014505
Remote IBE-KEM 128,24.215940,13.768289,0.009920,1.392917,0.009920
Remote IBE-KEM 128,28.067615,17.059186,0.014581,2.457268,0.014581
Remote IBE-KEM 128,24.619872,14.128077,0.012025,1.280525,0.012025
Remote IBE-KEM 128,26.881967,15.631440,0.013987,1.388454,0.013987
Remote IBE-KEM 128,25.626591,14.714142,0.010253,1.504187,0.010253
Remote IBE-KEM 128,25.700960,14.604215,0.009451,2.102423,0.009451
Remote IBE-KEM 128,25.519352,14.454549,0.012798,2.015557,0.012798
Remote IBE-KEM 128,28.031200,17.574202,0.012007,2.669679,0.012007
Remote IBE-KEM 128,28.719883,18.182317,0.011564,3.280665,0.011564
Remote IBE-KEM 128,29.351180,18.375495,0.013052,3.403252,0.013052
Remote IBE-KEM 128,25.722772,14.676797,0.016269,1.588153,0.016269
Remote IBE-KEM 128,27.498295,16.483432,0.014828,1.503135,0.014828
Remote IBE-KEM 128,25.077163,13.998041,0.014961,1.633365,0.014961
Remote IBE-KEM 128,26.145614,15.173421,0.013370,2.492582,0.013370
Remote IBE-KEM 128,28.195999,17.108077,0.018031,1.880558,0.018031
Remote IBE-KEM 128,24.882314,14.339855,0.010380,1.434600,0.010380
Remote IBE-KEM 128,26.336885,15.884722,0.010206,3.484404,0.010206
Remote IBE-KEM 128,24.627840,14.163323,0.007915,1.386274,0.007915
Remote IBE-KEM 128,26.407942,15.423999,0.019518,1.582188,0.019518
Remote IBE-KEM 128,25.118473,13.953277,0.009480,1.571431,0.009480
Remote IBE-KEM 128,27.222533,16.301333,0.014791,1.789985,0.014791
Remote IBE-KEM 128,27.602450,16.534220,0.009650,2.084545,0.009650
Remote IBE-KEM 128,30.908745,19.651601,0.020549,2.916834,0.020549
Remote IBE-KEM 128,27.427465,17.066320,0.012330,3.402659,0.012330
Remote IBE-KEM 128,28.624700,17.571392,0.013986,2.605890,0.013986
Remote IBE-KEM 128,24.759325,14.277174,0.011231,1.574928,0.011231
Remote IBE-KEM 128,28.400081,17.860113,0.014462,3.457493,0.014462
Remote IBE-KEM 128,28.830928,17.878792,0.011283,3.391585,0.011283
Remote IBE-KEM 128,24.528067,13.994504,0.010866,1.607041,0.010866
Remote IBE-KEM 128,28.111537,17.595608,0.010407,3.464769,0.010407
Remote IBE-KEM 128,25.300408,14.758040,0.010621,1.497983,0.010621
Remote IBE-KEM 128,25.838761,14.906076,0.012627,2.357172,0.012627
Remote IBE-KEM 128,28.384160,17.401912,0.016428,1.916638,0.016428
Remote IBE-KEM 128,30.283345,19.134232,0.017794,2.757176,0.017794
Remote IBE-KEM 128,25.089372,14.512548,0.011350,1.677388,0.011350
Remote IBE-KEM 128,31.370984,20.118632,0.014089,3.597636,0.014089
Remote IBE-KEM 128,27.810516,16.612349,0.014299,1.893468,0.014299
Remote IBE-KEM 128,26.711602,15.597851,0.017489,1.598954,0.017489
Remote IBE-KEM 128,25.871202,15.375042,0.008581,2.161746,0.008581
Remote IBE-KEM 128,24.611239,14.005161,0.010028,1.662347,0.010028
Remote IBE-KEM 128,28.139302,17.497185,0.009294,3.002765,0.009294
Remote IBE-KEM 128,29.884699,18.910336,0.017765,2.525430,0.017765
Remote IBE-KEM 128,25.072190,14.576922,0.012350,2.078215,0.012350
Remote IBE-KEM 128,29.342728,18.209345,0.017352,2.075951,0.017352
Remote IBE-KEM 128,27.572799,16.510881,0.018294,1.626964,0.018294
Remote IBE-KEM 128,30.583611,19.424322,0.014109,3.087010,0.014109
Remote IBE-KEM 128,31.701171,20.447205,0.016589,3.499400,0.016589
