algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P256,96.637244,0.009590,0.199752
P256,97.707979,0.007340,0.178112
P256,97.070243,0.008880,0.188012
P256,97.906629,0.009130,0.179322
P256,98.481775,0.008860,0.177982
P256,97.230873,0.009090,0.124081
P256,97.661353,0.007150,0.160082
P256,99.213360,0.008160,0.167932
P256,98.130962,0.010500,0.162512
P256,98.234201,0.008370,0.145772
P256,99.347720,0.012851,0.174482
P256,97.913017,0.005270,0.200343
P256,97.811697,0.008840,0.190553
P256,97.308411,0.010030,0.168242
P256,97.917817,0.008580,0.187462
P256,96.957897,0.008690,0.202453
P256,96.561026,0.004490,0.142842
P256,97.135289,0.008900,0.176192
P256,97.796296,0.009380,0.182902
P256,96.530783,0.008740,0.160492
P256,98.016915,0.008011,0.158102
P256,98.093579,0.009910,0.200832
P256,96.891354,0.011230,0.192052
P256,98.908028,0.008310,0.196503
P256,97.130847,0.008880,0.175552
P256,96.662293,0.008110,0.151862
P256,98.837205,0.008530,0.155362
P256,97.223074,0.008100,0.178152
P256,97.947787,0.008530,0.188503
P256,97.432432,0.007600,0.170742
P256,98.048888,0.006730,0.146801
P256,97.753669,0.007700,0.172061
P256,97.534341,0.011621,0.174331
P256,98.000854,0.008470,0.181772
P256,98.147079,0.008230,0.184322
P256,98.243895,0.006940,0.143352
P256,97.353459,0.007910,0.164232
P256,97.242443,0.007560,0.149490
P256,97.060125,0.005590,0.139331
P256,97.648388,0.008010,0.161751
P256,97.417337,0.007920,0.167052
P256,98.231380,0.011200,0.194633
P256,97.270860,0.008001,0.168462
P256,97.233477,0.009130,0.144171
P256,98.491417,0.009091,0.172512
P256,98.338090,0.014530,0.232433
P256,98.283949,0.008030,0.180562
P256,97.246980,0.008440,0.201033
P256,98.715253,0.009120,0.176481
P256,97.415685,0.013801,0.190992
P256,96.882030,0.009370,0.192032
P256,97.331337,0.009250,0.162642
P256,97.999605,0.007220,0.147022
P256,100.904111,0.007960,0.167782
P256,97.939153,0.007210,0.198472
P256,98.120436,0.008140,0.190642
P256,97.315073,0.008620,0.180522
P256,98.063565,0.008410,0.153601
P256,98.234537,0.007681,0.155541
P256,96.670901,0.007910,0.168402
P256,97.789460,0.006930,0.152572
P256,97.674837,0.011550,0.169362
P256,97.842203,0.006820,0.197782
P256,97.923426,0.008510,0.162252
P256,97.301243,0.008800,0.181882
P256,98.790443,0.008230,0.297873
P256,98.929125,0.008480,0.215322
P256,97.457775,0.008340,0.162602
P256,97.297982,0.007470,0.155871
P256,99.596042,0.005500,0.142052
P256,97.748951,0.005060,0.147432
P256,98.394068,0.010671,0.173842
P256,98.400489,0.008080,0.170882
P256,98.000012,0.011250,0.180462
P256,98.190527,0.009550,0.213412
P256,98.219318,0.009180,0.157892
P256,97.334777,0.007950,0.158602
P256,98.431155,0.007690,0.176161
P256,98.134505,0.009000,0.177891
P256,98.293353,0.007470,0.174472
P256,98.230723,0.009360,0.147182
P256,97.910453,0.009090,0.175182
P256,96.931202,0.010110,0.131631
P256,97.157404,0.008700,0.187482
P256,98.539307,0.008160,0.176172
P256,99.430689,0.006170,0.133062
P256,97.187586,0.005320,0.151041
P256,97.829092,0.007050,0.153121
P256,98.700402,0.006630,0.159122
P256,97.575137,0.008880,0.207912
P256,97.873549,0.005980,0.145501
P256,97.642021,0.007050,0.161562
P256,98.857337,0.007300,0.158682
P256,98.001391,0.011160,0.182902
P256,97.514449,0.007350,0.135591
P256,97.882212,0.009760,0.163432
P256,96.932251,0.017470,0.201662
P256,96.805315,0.006330,0.137591
P256,97.844380,0.008400,0.160012
P256,99.043964,0.007860,0.174612
P256,96.976140,0.008801,0.166842
P256,100.199457,0.006400,0.153072
P256,98.688290,0.008930,0.159652
P256,97.894832,0.003840,0.127012
P256,97.189285,0.006720,0.204733
P256,96.829568,0.007060,0.155112
P256,96.894941,0.009350,0.175762
P256,98.005523,0.007840,0.140721
P256,97.316743,0.009200,0.184912
P256,96.284965,0.007660,0.159441
P256,96.754379,0.006930,0.192592
P256,97.109084,0.009690,0.186202
P256,97.598616,0.007800,0.158922
P256,97.437697,0.008910,0.178042
P256,96.758189,0.007850,0.184142
P256,97.514014,0.021170,0.161811
P256,98.660020,0.008371,0.151172
P256,98.376328,0.012640,0.219433
P256,97.025072,0.007170,0.174512
P256,97.698753,0.006330,0.298084
P256,96.905625,0.007280,0.155062
P256,99.422358,0.008660,0.179612
P256,96.809790,0.009480,0.196742
P256,98.096802,0.008420,0.162902
P256,97.227224,0.011520,0.318513
P256,97.196602,0.006600,0.146202
P256,98.068343,0.012030,0.196452
P256,100.132015,0.006200,0.146161
P256,96.951110,0.008850,0.628157
P256,97.190534,0.008100,0.222013
P256,97.066770,0.010330,0.192752
P256,96.704317,0.008691,0.190032
P256,96.665328,0.013430,0.226373
P256,96.634558,0.008100,0.170922
P256,98.642829,0.008980,0.148451
P256,96.690699,0.006400,0.130991
P256,97.094963,0.008640,0.181101
P256,98.072722,0.007400,0.164592
P256,96.500661,0.007681,0.175672
P256,97.740699,0.011331,0.157592
P256,97.158124,0.008030,0.211482
P256,97.211603,0.009680,0.249323
P256,96.749159,0.008900,0.175562
P256,98.794112,0.007730,0.131802
P256,97.523597,0.009800,0.154132
P256,97.023252,0.008140,0.202202
P256,96.878901,0.009570,0.207342
P256,97.106062,0.008620,0.165502
P256,96.954839,0.008600,0.162622
P256,96.741239,0.007900,0.196573
P256,96.565607,0.008780,0.184612
P256,97.788938,0.009320,0.190962
P256,98.179973,0.008590,0.291814
P256,96.791398,0.007470,0.149652
P256,97.083680,0.003970,0.317323
P256,97.551827,0.009150,0.190791
P256,96.880841,0.008480,0.162382
P256,97.286653,0.007750,0.168012
P256,97.104766,0.006950,0.193132
P256,97.603228,0.006210,0.137622
P256,97.448726,0.028210,0.123561
P256,96.854250,0.008800,0.161442
P256,96.845969,0.006940,0.162952
P256,96.696825,0.007880,0.210883
P256,97.473115,0.009150,0.160322
P256,96.618718,0.007910,0.183922
P256,97.288764,0.007920,0.151552
P256,97.642939,0.008460,0.173062
P256,97.212874,0.006951,0.143691
P256,97.727488,0.007501,0.168622
P256,96.979182,0.008460,0.162172
P256,97.065041,0.005790,0.130141
P256,97.134502,0.009230,0.376064
P256,97.520776,0.007841,0.185372
P256,96.868621,0.006950,0.183732
P256,97.648497,0.008510,0.159742
P256,97.467796,0.008500,0.136401
P256,96.779918,0.008550,0.165012
P256,96.892331,0.007290,0.153032
P256,97.261912,0.009020,0.180952
P256,97.435357,0.008621,0.154002
P256,96.785947,0.004800,0.139541
P256,96.473318,0.008940,0.187932
P256,96.796368,0.007400,0.174502
P256,97.161531,0.013970,0.207702
P256,97.024300,0.008360,0.174082
P256,100.096168,0.008490,0.163582
P256,96.816732,0.008420,0.386814
P256,97.903384,0.009800,0.183781
P256,96.400875,0.008330,0.196943
P256,97.162635,0.006330,0.177312
P256,97.856419,0.010791,0.180872
P256,97.374616,0.008160,0.161522
P256,96.690280,0.018450,0.145651
P256,96.806530,0.007830,0.159472
P256,96.586948,0.009230,0.191392
P256,97.226723,0.008000,0.163542
P256,97.126412,0.008070,0.166922
P256,96.702260,0.008600,0.229473
P256,97.325638,0.009790,0.355994
P256,97.324314,0.008630,0.193182
P256,97.550809,0.008790,0.175102
P256,97.431957,0.007960,0.178982
P256,98.536049,0.014550,0.159601
P256,97.737451,0.008380,0.160622
P256,97.107232,0.008600,0.175512
P256,97.552661,0.007940,0.181362
P256,97.186051,0.008320,0.157612
P256,97.628317,0.007950,0.370743
P256,96.781390,0.008580,0.161502
P256,97.065713,0.008050,0.251202
P256,97.019192,0.007860,0.179831
P256,97.301654,0.009460,0.184062
P256,97.180072,0.008580,0.178942
P256,97.000073,0.008390,0.141302
P256,97.368306,0.026200,0.178682
P256,96.424376,0.006140,0.119091
P256,97.244135,0.006910,0.162831
P256,97.025302,0.008520,0.164972
P256,97.965811,0.008260,0.192063
P256,97.154092,0.007430,0.175282
P256,97.155173,0.008180,0.143742
P256,97.016341,0.008780,0.168212
P256,97.086553,0.007610,0.160952
P256,97.303974,0.006500,0.184342
P256,97.857240,0.008430,0.194203
P256,97.227265,0.009760,0.176702
P256,97.035504,0.008920,0.189152
P256,96.987224,0.010110,0.211613
P256,97.846949,0.008930,0.178922
P256,97.269953,0.009480,0.168641
P256,97.121856,0.005540,0.123471
P256,97.291364,0.008120,0.152711
P256,96.677516,0.008070,0.170391
P256,97.761658,0.009640,0.160022
