algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
IBE-KEM-PDK 384,120.827716,120.827344,0.054142,14.655305,0.054142
IBE-KEM-PDK 384,130.959506,130.959169,0.049429,25.174267,0.049429
IBE-KEM-PDK 384,121.406414,121.406040,0.053886,14.718873,0.053886
IBE-KEM-PDK 384,122.623537,122.623167,0.055072,17.340973,0.055072
IBE-KEM-PDK 384,136.075518,136.075076,0.050000,29.269793,0.050000
IBE-KEM-PDK 384,122.947305,122.946898,0.053041,16.898333,0.053041
IBE-KEM-PDK 384,129.713696,129.713322,0.052835,23.283692,0.052835
IBE-KEM-PDK 384,122.833111,122.832775,0.049185,17.341385,0.049185
IBE-KEM-PDK 384,130.972781,130.972438,0.053270,25.297845,0.053270
IBE-KEM-PDK 384,132.206295,132.205952,0.054857,25.811557,0.054857
IBE-KEM-PDK 384,126.923956,126.923582,0.053385,21.058235,0.053385
IBE-KEM-PDK 384,126.617746,126.617404,0.049479,20.951662,0.049479
IBE-KEM-PDK 384,120.396137,120.395790,0.050002,14.402255,0.050002
IBE-KEM-PDK 384,123.667839,123.667502,0.049015,17.476962,0.049015
IBE-KEM-PDK 384,126.975924,126.975544,0.048005,20.972170,0.048005
IBE-KEM-PDK 384,120.385730,120.385388,0.049475,14.484848,0.049475
IBE-KEM-PDK 384,121.230942,121.230561,0.095964,14.845384,0.095964
IBE-KEM-PDK 384,130.063956,130.063616,0.049568,24.408760,0.049568
IBE-KEM-PDK 384,130.764734,130.764352,0.054886,25.413222,0.054886
IBE-KEM-PDK 384,131.191247,131.190909,0.049037,25.482229,0.049037
IBE-KEM-PDK 384,124.246354,124.245847,0.097878,17.580873,0.097878
IBE-KEM-PDK 384,131.404666,131.404243,0.049792,25.220028,0.049792
IBE-KEM-PDK 384,127.279597,127.279243,0.049537,21.635133,0.049537
IBE-KEM-PDK 384,125.142243,125.141871,0.055033,18.537124,0.055033
IBE-KEM-PDK 384,124.223258,124.222918,0.051460,18.496941,0.051460
IBE-KEM-PDK 384,123.378820,123.378402,0.052548,17.405692,0.052548
IBE-KEM-PDK 384,131.679691,131.679321,0.086863,25.336831,0.086863
IBE-KEM-PDK 384,129.996349,129.996011,0.066980,24.273811,0.066980
IBE-KEM-PDK 384,125.705814,125.705519,0.042254,19.517091,0.042254
IBE-KEM-PDK 384,120.774000,120.773682,0.045912,15.098233,0.045912
IBE-KEM-PDK 384,122.513010,122.512669,0.049486,16.759489,0.049486
IBE-KEM-PDK 384,130.748103,130.747717,0.049312,25.071968,0.049312
IBE-KEM-PDK 384,122.892427,122.892052,0.049210,17.193017,0.049210
IBE-KEM-PDK 384,130.627639,130.627298,0.049535,25.076181,0.049535
IBE-KEM-PDK 384,132.280043,132.279659,0.121136,25.405969,0.121136
IBE-KEM-PDK 384,138.183428,138.183089,0.051336,32.208914,0.051336
IBE-KEM-PDK 384,122.461136,122.460726,0.050091,16.700594,0.050091
IBE-KEM-PDK 384,123.602305,123.601938,0.048660,18.051238,0.048660
IBE-KEM-PDK 384,123.068054,123.067713,0.089683,17.140436,0.089683
IBE-KEM-PDK 384,121.187793,121.187320,0.049127,15.450980,0.049127
IBE-KEM-PDK 384,136.187988,136.187617,0.048967,30.113815,0.048967
IBE-KEM-PDK 384,137.664458,137.664111,0.054015,31.533477,0.054015
IBE-KEM-PDK 384,132.890675,132.890297,0.052916,26.564076,0.052916
IBE-KEM-PDK 384,124.220147,124.219805,0.051940,18.499122,0.051940
IBE-KEM-PDK 384,123.371430,123.371059,0.063440,16.549062,0.063440
IBE-KEM-PDK 384,137.979682,137.979309,0.049226,32.307929,0.049226
IBE-KEM-PDK 384,124.037521,124.037117,0.056493,17.575064,0.056493
