algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
P384_NTRU_HRSS_701,130.157552,130.157122,0.030858,22.829481,0.030858
P384_NTRU_HRSS_701,133.669565,133.669098,0.030660,26.462946,0.030660
P384_NTRU_HRSS_701,129.001623,129.001209,0.038362,20.888366,0.038362
P384_NTRU_HRSS_701,126.935892,126.935434,0.030285,19.720811,0.030285
P384_NTRU_HRSS_701,126.763419,126.763006,0.030148,19.098964,0.030148
P384_NTRU_HRSS_701,131.008260,131.007866,0.027856,23.981369,0.027856
P384_NTRU_HRSS_701,123.270183,123.269790,0.030824,16.135457,0.030824
P384_NTRU_HRSS_701,128.704554,128.704122,0.036908,21.102038,0.036908
P384_NTRU_HRSS_701,137.605082,137.604607,0.032353,29.420149,0.032353
P384_NTRU_HRSS_701,128.034285,128.033853,0.030482,20.645392,0.030482
P384_NTRU_HRSS_701,134.647634,134.647212,0.034589,27.450309,0.034589
P384_NTRU_HRSS_701,124.434203,124.433783,0.036518,17.137883,0.036518
P384_NTRU_HRSS_701,123.141623,123.141232,0.034428,15.944034,0.034428
P384_NTRU_HRSS_701,128.490219,128.489799,0.029985,21.317782,0.029985
P384_NTRU_HRSS_701,133.973781,133.973395,0.034379,27.038077,0.034379
P384_NTRU_HRSS_701,126.986174,126.985804,0.033882,19.829876,0.033882
P384_NTRU_HRSS_701,124.478870,124.478437,0.029660,17.126753,0.029660
P384_NTRU_HRSS_701,126.994327,126.993913,0.036790,19.447870,0.036790
P384_NTRU_HRSS_701,127.415264,127.414849,0.033672,20.074074,0.033672
P384_NTRU_HRSS_701,133.773299,133.772927,0.035236,26.209495,0.035236
P384_NTRU_HRSS_701,125.621385,125.620998,0.036189,18.396378,0.036189
P384_NTRU_HRSS_701,127.162789,127.162323,0.038873,19.217163,0.038873
P384_NTRU_HRSS_701,126.455809,126.455421,0.036521,18.917571,0.036521
P384_NTRU_HRSS_701,128.354918,128.354491,0.034039,21.119405,0.034039
P384_NTRU_HRSS_701,135.047495,135.047063,0.030324,28.022200,0.030324
P384_NTRU_HRSS_701,123.458614,123.458198,0.029982,16.187971,0.029982
P384_NTRU_HRSS_701,124.321338,124.320957,0.043868,16.177245,0.043868
P384_NTRU_HRSS_701,132.453796,132.453367,0.037712,24.985801,0.037712
P384_NTRU_HRSS_701,129.361183,129.360769,0.031749,21.873468,0.031749
P384_NTRU_HRSS_701,130.063038,130.062684,0.026258,22.357053,0.026258
P384_NTRU_HRSS_701,130.672283,130.671896,0.035053,23.621428,0.035053
P384_NTRU_HRSS_701,131.321606,131.321191,0.029777,24.325589,0.029777
P384_NTRU_HRSS_701,123.833250,123.832790,0.029885,16.841730,0.029885
P384_NTRU_HRSS_701,125.051690,125.051254,0.037778,17.483472,0.037778
P384_NTRU_HRSS_701,129.154303,129.153886,0.030205,21.820505,0.030205
P384_NTRU_HRSS_701,126.586803,126.586390,0.032222,18.586529,0.032222
P384_NTRU_HRSS_701,126.777563,126.777129,0.036287,19.636729,0.036287
P384_NTRU_HRSS_701,123.506503,123.506097,0.036226,16.012349,0.036226
P384_NTRU_HRSS_701,133.525085,133.524707,0.040527,26.305183,0.040527
P384_NTRU_HRSS_701,134.916283,134.915865,0.030092,27.693931,0.030092
P384_NTRU_HRSS_701,132.965004,132.964584,0.030137,25.734103,0.030137
P384_NTRU_HRSS_701,123.101016,123.100592,0.030000,15.706891,0.030000
P384_NTRU_HRSS_701,128.469346,128.468955,0.033983,21.420974,0.033983
P384_NTRU_HRSS_701,127.349495,127.349055,0.037342,19.767504,0.037342
P384_NTRU_HRSS_701,124.628710,124.628281,0.031853,17.339260,0.031853
P384_NTRU_HRSS_701,122.879482,122.879043,0.030087,16.193895,0.030087
P384_NTRU_HRSS_701,129.547382,129.546968,0.030379,21.435337,0.030379
P384_NTRU_HRSS_701,125.416333,125.415868,0.030885,18.007663,0.030885
P384_NTRU_HRSS_701,123.552613,123.552188,0.037105,16.114707,0.037105
P384_NTRU_HRSS_701,130.479453,130.479040,0.032495,22.644036,0.032495
P384_NTRU_HRSS_701,125.284959,125.284585,0.028277,18.121464,0.028277
P384_NTRU_HRSS_701,133.312961,133.312528,0.037432,26.021745,0.037432
P384_NTRU_HRSS_701,125.158051,125.157631,0.029718,18.103133,0.029718
P384_NTRU_HRSS_701,135.170590,135.170155,0.036349,28.046223,0.036349
P384_NTRU_HRSS_701,124.603349,124.602909,0.029335,17.649510,0.029335
P384_NTRU_HRSS_701,135.629581,135.629161,0.035781,27.577737,0.035781
P384_NTRU_HRSS_701,125.194345,125.193928,0.040282,17.872847,0.040282
P384_NTRU_HRSS_701,123.591037,123.590609,0.037491,16.192929,0.037491
P384_NTRU_HRSS_701,128.466164,128.465783,0.111997,20.159968,0.111997
P384_NTRU_HRSS_701,122.529029,122.528649,0.037084,15.266451,0.037084
P384_NTRU_HRSS_701,128.708457,128.708038,0.031073,21.501191,0.031073
P384_NTRU_HRSS_701,135.262130,135.261740,0.029854,28.374942,0.029854
P384_NTRU_HRSS_701,124.650489,124.650056,0.037497,17.182907,0.037497
P384_NTRU_HRSS_701,130.351906,130.351508,0.027831,23.265623,0.027831
P384_NTRU_HRSS_701,133.229415,133.228981,0.047784,26.237549,0.047784
P384_NTRU_HRSS_701,133.930886,133.930466,0.030292,26.964799,0.030292
P384_NTRU_HRSS_701,124.684165,124.683729,0.037378,17.148944,0.037378
P384_NTRU_HRSS_701,130.581144,130.580713,0.031144,23.635653,0.031144
P384_NTRU_HRSS_701,129.044988,129.044553,0.030156,21.578081,0.030156
P384_NTRU_HRSS_701,127.423671,127.423199,0.037618,19.820723,0.037618
P384_NTRU_HRSS_701,124.717146,124.716725,0.037162,17.687295,0.037162
P384_NTRU_HRSS_701,134.960355,134.959966,0.027201,27.906485,0.027201
P384_NTRU_HRSS_701,124.698436,124.698012,0.035895,17.341286,0.035895
P384_NTRU_HRSS_701,135.300654,135.300256,0.029254,28.235059,0.029254
P384_NTRU_HRSS_701,130.581233,130.580751,0.032865,22.399306,0.032865
P384_NTRU_HRSS_701,135.499491,135.499072,0.029493,28.115128,0.029493
P384_NTRU_HRSS_701,128.136091,128.135657,0.038082,20.647131,0.038082
P384_NTRU_HRSS_701,129.479123,129.478663,0.032734,21.448010,0.032734
P384_NTRU_HRSS_701,124.940156,124.939751,0.028500,17.860511,0.028500
P384_NTRU_HRSS_701,123.703845,123.703422,0.030203,16.333887,0.030203
P384_NTRU_HRSS_701,129.224795,129.224358,0.029273,22.135775,0.029273
P384_NTRU_HRSS_701,135.885335,135.884906,0.044384,28.848025,0.044384
P384_NTRU_HRSS_701,128.701827,128.701441,0.037311,21.495136,0.037311
P384_NTRU_HRSS_701,134.802894,134.802501,0.031362,26.390175,0.031362
P384_NTRU_HRSS_701,123.020409,123.020011,0.037406,15.940822,0.037406
P384_NTRU_HRSS_701,124.347647,124.347231,0.031241,16.907298,0.031241
P384_NTRU_HRSS_701,136.025090,136.024666,0.031180,29.022716,0.031180
P384_NTRU_HRSS_701,130.327084,130.326649,0.037437,23.054866,0.037437
P384_NTRU_HRSS_701,125.877992,125.877609,0.033888,18.866265,0.033888
P384_NTRU_HRSS_701,126.447257,126.446831,0.034786,18.267951,0.034786
P384_NTRU_HRSS_701,128.679007,128.678535,0.032171,20.501209,0.032171
P384_NTRU_HRSS_701,126.001941,126.001557,0.030683,18.966687,0.030683
P384_NTRU_HRSS_701,127.050892,127.050459,0.032167,19.650743,0.032167
P384_NTRU_HRSS_701,122.629379,122.628984,0.044396,15.624286,0.044396
P384_NTRU_HRSS_701,126.397359,126.396976,0.027274,19.602819,0.027274
P384_NTRU_HRSS_701,126.308255,126.307849,0.032619,18.453338,0.032619
P384_NTRU_HRSS_701,132.854229,132.853828,0.048246,25.784270,0.048246
P384_NTRU_HRSS_701,129.572981,129.572570,0.036694,22.289244,0.036694
P384_NTRU_HRSS_701,129.904871,129.904444,0.031175,22.285225,0.031175
P384_NTRU_HRSS_701,128.978747,128.978320,0.036640,21.768861,0.036640
P384_NTRU_HRSS_701,132.096431,132.096047,0.033838,24.773070,0.033838
P384_NTRU_HRSS_701,131.718269,131.717842,0.032343,23.977965,0.032343
P384_NTRU_HRSS_701,133.943634,133.943217,0.050975,26.628079,0.050975
P384_NTRU_HRSS_701,128.247553,128.247121,0.029507,21.023441,0.029507
P384_NTRU_HRSS_701,134.179111,134.178676,0.035089,27.190037,0.035089
P384_NTRU_HRSS_701,133.725694,133.725269,0.037457,26.218021,0.037457
P384_NTRU_HRSS_701,130.353725,130.353304,0.030011,23.174471,0.030011
P384_NTRU_HRSS_701,133.770357,133.769894,0.036059,26.672767,0.036059
P384_NTRU_HRSS_701,125.819960,125.819531,0.029741,18.514066,0.029741
P384_NTRU_HRSS_701,132.571328,132.570880,0.030599,25.077752,0.030599
P384_NTRU_HRSS_701,123.776484,123.776050,0.030638,16.742241,0.030638
P384_NTRU_HRSS_701,133.966276,133.965846,0.050741,26.779949,0.050741
