algo,fullProtocolTiming,sendAppTiming,processServerHelloTiming,writeClientHelloTiming,processServerHelloTiming
P384_NTRU_HPS_2048_677,24.042990,24.042604,0.025125,16.692132,0.025125
P384_NTRU_HPS_2048_677,22.909117,22.908929,0.026171,18.016569,0.026171
P384_NTRU_HPS_2048_677,22.849253,22.849122,0.018477,18.454242,0.018477
P384_NTRU_HPS_2048_677,28.300653,28.300305,0.026715,19.619542,0.026715
P384_NTRU_HPS_2048_677,28.963786,28.963412,0.030990,20.279173,0.030990
P384_NTRU_HPS_2048_677,22.730362,22.730238,0.011914,18.270354,0.011914
P384_NTRU_HPS_2048_677,21.934144,21.933906,0.029405,16.086763,0.029405
P384_NTRU_HPS_2048_677,29.677047,29.676773,0.024820,21.682882,0.024820
P384_NTRU_HPS_2048_677,20.062844,20.062714,0.015300,15.637002,0.015300
P384_NTRU_HPS_2048_677,22.961496,22.961327,0.015504,17.756386,0.015504
P384_NTRU_HPS_2048_677,35.725258,35.724976,0.017793,29.638146,0.017793
P384_NTRU_HPS_2048_677,24.145649,24.145349,0.023356,17.862461,0.023356
P384_NTRU_HPS_2048_677,23.379699,23.379359,0.017532,16.698529,0.017532
P384_NTRU_HPS_2048_677,27.972990,27.972625,0.021355,20.220785,0.021355
P384_NTRU_HPS_2048_677,28.601475,28.601163,0.030686,20.566577,0.030686
P384_NTRU_HPS_2048_677,27.834323,27.833932,0.027989,19.270004,0.027989
P384_NTRU_HPS_2048_677,25.590121,25.589942,0.019204,20.630763,0.019204
P384_NTRU_HPS_2048_677,30.670217,30.669838,0.024080,22.112950,0.024080
P384_NTRU_HPS_2048_677,27.664368,27.664015,0.030275,21.741053,0.030275
P384_NTRU_HPS_2048_677,23.932437,23.932050,0.025081,17.312202,0.025081
P384_NTRU_HPS_2048_677,22.356096,22.355903,0.017468,17.633689,0.017468
P384_NTRU_HPS_2048_677,22.266857,22.266576,0.020936,17.033250,0.020936
P384_NTRU_HPS_2048_677,28.255033,28.254686,0.021295,21.472542,0.021295
P384_NTRU_HPS_2048_677,27.003912,27.003542,0.022518,21.180355,0.022518
P384_NTRU_HPS_2048_677,26.369148,26.368777,0.029986,20.569990,0.029986
P384_NTRU_HPS_2048_677,27.799597,27.799283,0.020798,19.608031,0.020798
P384_NTRU_HPS_2048_677,27.774743,27.774368,0.028726,20.356793,0.028726
P384_NTRU_HPS_2048_677,25.222052,25.221645,0.024216,19.529302,0.024216
P384_NTRU_HPS_2048_677,27.263827,27.263437,0.029936,18.488460,0.029936
P384_NTRU_HPS_2048_677,22.808501,22.808194,0.020196,16.149010,0.020196
P384_NTRU_HPS_2048_677,31.310296,31.309997,0.025703,24.730622,0.025703
P384_NTRU_HPS_2048_677,21.646337,21.646070,0.024017,15.845956,0.024017
P384_NTRU_HPS_2048_677,30.184469,30.184272,0.017794,24.176980,0.017794
P384_NTRU_HPS_2048_677,22.797700,22.797548,0.014244,18.101355,0.014244
P384_NTRU_HPS_2048_677,28.153388,28.152995,0.025414,19.883800,0.025414
P384_NTRU_HPS_2048_677,21.717707,21.717573,0.016451,17.425070,0.016451
P384_NTRU_HPS_2048_677,22.402937,22.402818,0.015849,18.222272,0.015849
P384_NTRU_HPS_2048_677,26.933856,26.933473,0.028946,18.191857,0.028946
P384_NTRU_HPS_2048_677,25.568334,25.568049,0.023336,20.509537,0.023336
P384_NTRU_HPS_2048_677,25.535021,25.534748,0.020681,19.685863,0.020681
P384_NTRU_HPS_2048_677,28.245622,28.245302,0.022411,20.523347,0.022411
P384_NTRU_HPS_2048_677,28.296657,28.296470,0.016092,21.974629,0.016092
P384_NTRU_HPS_2048_677,21.929012,21.928799,0.021889,16.751160,0.021889
P384_NTRU_HPS_2048_677,27.390495,27.390113,0.029328,20.350196,0.029328
P384_NTRU_HPS_2048_677,24.035681,24.035354,0.019500,18.561579,0.019500
P384_NTRU_HPS_2048_677,27.461887,27.461501,0.026991,18.847554,0.026991
P384_NTRU_HPS_2048_677,26.357129,26.356716,0.025405,19.313293,0.025405
P384_NTRU_HPS_2048_677,30.244361,30.244097,0.022323,22.221571,0.022323
P384_NTRU_HPS_2048_677,22.243199,22.243017,0.018166,17.611792,0.018166
P384_NTRU_HPS_2048_677,29.479496,29.479186,0.023611,22.780134,0.023611
P384_NTRU_HPS_2048_677,23.018794,23.018607,0.018629,18.057164,0.018629
P384_NTRU_HPS_2048_677,22.786108,22.785829,0.036915,16.209436,0.036915
P384_NTRU_HPS_2048_677,25.237286,25.236940,0.040139,16.905975,0.040139
P384_NTRU_HPS_2048_677,25.665046,25.664654,0.029403,18.117507,0.029403
P384_NTRU_HPS_2048_677,28.353908,28.353515,0.025172,19.633877,0.025172
P384_NTRU_HPS_2048_677,24.001429,24.001231,0.022572,19.093231,0.022572
P384_NTRU_HPS_2048_677,29.212486,29.212139,0.033388,21.227422,0.033388
P384_NTRU_HPS_2048_677,27.120471,27.120089,0.009742,21.801327,0.009742
P384_NTRU_HPS_2048_677,27.724635,27.724278,0.022211,21.010023,0.022211
P384_NTRU_HPS_2048_677,20.698443,20.698276,0.014768,15.433213,0.014768
P384_NTRU_HPS_2048_677,28.778082,28.777691,0.025703,20.267212,0.025703
P384_NTRU_HPS_2048_677,25.702731,25.702546,0.017978,20.900584,0.017978
P384_NTRU_HPS_2048_677,23.418056,23.417866,0.027516,18.591774,0.027516
P384_NTRU_HPS_2048_677,23.800464,23.800152,0.010123,18.703746,0.010123
P384_NTRU_HPS_2048_677,26.844899,26.844645,0.021323,20.612520,0.021323
P384_NTRU_HPS_2048_677,27.810881,27.810547,0.025472,20.660334,0.025472
P384_NTRU_HPS_2048_677,26.535704,26.535319,0.034390,20.960447,0.034390
P384_NTRU_HPS_2048_677,27.431466,27.431165,0.024666,20.721733,0.024666
P384_NTRU_HPS_2048_677,28.687653,28.687303,0.026204,21.537051,0.026204
P384_NTRU_HPS_2048_677,27.533878,27.533612,0.025576,20.882875,0.025576
P384_NTRU_HPS_2048_677,22.460929,22.460743,0.017126,17.499707,0.017126
P384_NTRU_HPS_2048_677,26.404971,26.404620,0.032035,19.526658,0.032035
P384_NTRU_HPS_2048_677,22.997964,22.997683,0.020859,17.205217,0.020859
P384_NTRU_HPS_2048_677,21.724617,21.724457,0.009837,17.409154,0.009837
P384_NTRU_HPS_2048_677,30.638530,30.638182,0.020292,23.422949,0.020292
P384_NTRU_HPS_2048_677,28.476229,28.475850,0.021183,21.338275,0.021183
